"province_code","province_code_2018","province_name_eng","province_name_dari","province_name_pashto","district_code","provincial_capital","district_number","district_name_eng","district_or_subdivision_name_eng","district_name_dari","pc_code","pc_location","pc_location_dari","ps_count","ps_male","ps_fem","ps_kuchi","est_voters","access_notes"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307103","mula muhammad shaheed school and mosque, toghchi","مکتب ملا محمد شهید و مسجد, تو غچی",4,2,2,0,2000,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307104","Talot shaheed school, qalandar khail","مکتب طا لو ت شهید, قلندر خیل",3,2,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307105","Khwaja khisraw high school, ugamti","لیسه خو ا جه خسرو و لی, ا و گا متی",4,2,2,0,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307106","Qazi Abdul Jamil khail middle school, jaikal","متو سط قا ضی عبد الجمیل خیل, جیکل",3,2,1,0,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307107","Qala dashte rubat girls school, dashte rubat","نسوا ن قلعه د شت ربا ط, د شت ر با ط",3,2,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307108","Aziz rahman shah school, Qala khwaja","مکتب عزیز رحما ن شه, قلغه خو ا جه",4,2,2,0,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307109","Qala biland high school, Qala biland","لیسه قلعه بلند, قلعه بلند",4,2,2,0,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307110","Dahane maidan jami masjid, Dahane maidan","مسجد جا می د هن مید ا ن, د هن مید ا ن",3,1,2,0,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307111","Shaheed abdul sattar school, daulat shahi","مکتب عبد ا لستا ر شهید, دو لت شا هی",4,2,2,0,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307112","maidan boys high school, maidne hawaie","لیسه زکو ر مید ان, مید ان هو ا هی",5,3,2,0,3000,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307113","Deh payan masjid, Ghulam Ali","مسجد د ه پا یا ن, غلا م علی",4,3,1,0,1784,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307114","Deh sangeen jami masjid, deh sangeen","مسجد جا می د ه مسگین, د ه مسگین",4,3,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307115","Qala nasro school, Qala nasro","مکتب قلعه نصر و, قلعه نصر و",4,3,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307116","janqadam school, janqadam","مکتب جانقد م, جانقد م",5,3,2,0,3000,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307117","Sher Agha Shaheed school, Naw deh","مکتب شیر ا قا شهید, نو د ه",4,2,2,0,2000,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307118","Mehdi Darul Alum and mosque, Shahre naw Ghulam Ali","د ار العلو م مهمدی و مسجد, شهر نو غلا م علی",4,2,2,0,2000,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307119","Bareek aab mosque, bareek aab","مسحجد با ر یک ا ب, با ر یک ا ب",5,2,2,1,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307120","Qala Malek high school, Qale malik","لیسه قلعه ملک, قلعه ملک",3,2,1,0,1000,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0307","NO","07","BAGRAM","BAGRAM","بگرام","0307121","Shahre mahajeren bareek aab, bareek aab","شهر مهاجرین باریک آب, باریک اب",3,2,1,0,1000,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0308","NO","08","KOHE SAFI","KOHE SAFI","کوه صافی","0308143","mula ahmad khail mosque, mula ahmad khail","مسجد ملا ا حمد خیل, ملا ا حمد خیل",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0308","NO","08","KOHE SAFI","KOHE SAFI","کوه صافی","0308144","Dandar school, dandar","مکتب دندر, دندر",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0308","NO","08","KOHE SAFI","KOHE SAFI","کوه صافی","0308145","sya sang mosque, sya sang","مسجد سیا سنگ, سیا سنگ",3,2,1,0,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0308","NO","08","KOHE SAFI","KOHE SAFI","کوه صافی","0308147","Ahmadzai mosque, Ahmad zai","مسجد ا حمدزی, ا حمدزی",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0308","NO","08","KOHE SAFI","KOHE SAFI","کوه صافی","0308148","mula ahmad khail mosque, ahmad khail","مسجد  ملا ا حمد خیل, ا حمد خیل",2,1,1,0,1224,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0308","NO","08","KOHE SAFI","KOHE SAFI","کوه صافی","0308149","Shamal khail, shamal khail","شما ل خیل, شما ل خیل",3,1,1,1,2400,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309122","Imam Mehdi high school, Chocha sheer","لیسه ا ما م مهد ی, چو چه شبر",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309123","Dane jarf middle school, Dane jarf","متو سط د ا ن جر ف, د هن جر ف",2,1,1,0,800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309124","Abu bakre sidiq high school, Dahne tawreej","لیسه ا بو بکر صیدیق, د هن تو ر یج",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309125","Hazrat Ali middle school, Dara Narkh","متو سط حضر ت علی, د ره نر خ",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309126","Nivi high school, nivi","لیسه نیو ی, نیو ی",2,1,1,0,944,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309127","Mamabare pawaaz, Pawaaz bala","ممبر پا و ا ز, پا و ا ز با لا",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309128","Dahane botian, Dahane Botian","دهن بوتیا ن, دهن بوتیا ن",2,1,1,0,800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309129","Dara Babar, Dara barar","دره با بر, دره با بر",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309130","Zeer Sheebar, paye kotal","زیر شیبر, پا ی کو تل",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0309","NO","09","SHAIKH ALI","SHAIKH ALI","شیخ علی","0309131","Muncipality Building, Muncipality Building","تعمیر ولسوالی, تعمیر ولسوالی",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310132","Joye naw Mamber, lolenj","ممبر جو ی نو, لولنج",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310133","Abdul rawoof shaheed madrasah, payrooki","مدرسه عبد الروف شهید, پا یروکی",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310134","Shaheed zulfiqar high school, Ali khan","لیسه شهید زالفقا ر, علی خا نی",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310135","Khidri school, khidri","مکتب خدری, خدری",2,1,1,0,1200,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310136","Abdul Parsa mosque, Abdul parsa","مسجد عبدال پا ر سا, عبدال پا ر سا",2,1,1,0,1344,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310137","Sheena Jami Masjid, Sheena","مسجد جا می شینه, شینه",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310138","Da neenak mosque, Dawlat khani","لیسه د ا نینک, د و لت خا نی",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310139","Mambare dahane khak rez, khak rez","ممبر د هن خاک ریز, خاک ریز",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310140","qalandar school, qalandar","مکتب قطندر, قطندر",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310141","Wand jami masjid, wand","مسجد جا می و ند, و ند",2,1,1,0,1800,"قابل دسترسی"
"03","03","Parwan","پروان","پروان","0310","NO","10","SORKH PARSA","SORKH PARSA","سرخ پارساء","0310142","Ziarate shah daleer, ziartate shah daleer","زیارت شاه دلیر, زیارت شاه دلیر",2,1,1,0,1800,"قابل دسترسی"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401001","Municipality and Clinic Building, Maidan Shar","تعمیرشاروالی وکلینیک, میدان شهر",3,2,1,0,3600,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401002","Pul e Surkh School, Pul e Surkh","مکتب پول سرخ, پول سرخ",2,1,1,0,1400,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401003","Charka e Deh Afghana  , School","مکتب, چارکه ده افغانه",2,1,1,0,1400,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401004","Charka, School","مکتب, چارکه",2,1,1,0,1700,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401005","Rahman Khail , Mosque","مسجد, رحمن خیل",2,1,1,0,1000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401006","School, Ibrahimkhail","مکتب, ابراهیم خیل",2,2,0,0,1000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401007","Clinic, Ibrahimkhail","کلینیک, ابراهیم خیل",2,1,1,0,1200,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401008","Girls' School, Koteh Sharau","مکتب اناث, کوته شرو",3,2,1,0,2200,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401009","School, Kona Khumar","مکتب, کونه خمار",2,1,1,0,1200,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401010","School, Naiban","مکتب, نایبان",2,1,1,0,1400,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401011","Tent, Family","خیمه, فامیلی",3,0,0,3,2400,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401012","Tent, Doos Khail Kol","خیمه, دوس خیل کول",3,0,0,3,2400,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0401","YES","01","PROVINCIAL CENTER (MAIDAN-SHAHR)","PROVINCIAL CENTER (MAIDAN-SHAHR)","مرکز وردک - میدان شهر","0401013","Tent, IbrahimKhail Mountain","خیمه, کوه ابراهیم خیل",3,0,0,3,2404,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402014","Zayed Mar Ahmadshah School, Zaywalat","مکتب زایدمار احمدشاه, زایولات",3,2,1,0,2000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402015","Zayed Mar Ahmadshah School,Esmail Khail","مکتب زایدمار احمدشاه, اسماعیل خیل",3,2,1,0,2000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402016","Meer Ahmad Shah School, Qala shah","مکتب میراحمدشاه, قلعه شاه",3,2,1,0,2000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402017","Khoaja Mohammad Wali, Kojahad Mohammad","خوجد محمد ولی, کوجهاد محمد",3,2,1,0,2000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402018","Enaam Azam School, Pul e Mehrab","مکتب انعام عظم, پل مهراپ",3,2,1,0,2000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402019","Sayed Mar Ahmad Shah School, Takana e Awlia","مکتب سیدمار احمدشاه, تکانه اولیا",3,2,1,0,2300,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402020","Qala Aslam School, Qala Aslam","مکتب قلعه اسلم, قلعه اسلم",3,2,1,0,2100,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402021","Shaheed Yaqoob School, Sia Khak","مکتب  شهید یعقوب, سیاه خاک",3,2,1,0,2000,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402022","M School Private Hosue F , Jalreiz Bazar","مکتب Mخانه شخصیF, بازار جلریز",3,2,1,0,2120,"درصورت  امنیت  موتر ممکن است"
"04","04","Wardak","وردک","وردک","0402","NO","02","JALRAIZ","JALRAIZ","جلریز","0402023","Tent, Dawlan","خیمه, داولان",3,2,1,0,2500,"درصورت  امنیت  موتر ممکن است"
