"electorate","province_code","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","incumbent","candidate_gender","prelim_winner","final_winner"
"General","01","3466643","284","Ahmad Javid Jaihoon A.K.A Lala Javid","احمد جاوید جیحون مشهور به لالا جاوید","No","Male","No","No"
"General","01","7832817","285","Jamila Mujahid","جمیله مجاهد","No","Female","No","No"
"General","01","3871908","286","Alhaj Allah Gul Mujahid","الحاج الله گل مجاهد","No","Male","Yes","Yes"
"General","01","990292","287","Mawin Sarmuhaqiq Abdul Wasi Ferozi","معاون سر محقق عبدالواسع فیروزی","No","Male","No","No"
"General","01","5765333","288","Ustad Muhammad Qasim Wahedi","استاد محمد قاسم وحیدی","No","Male","No","No"
"General","01","3466608","289","Nasir Ahmad Mahmoodi","نصیر احمد محمودی","No","Male","No","No"
"General","01","660019","290","Sayed Maqbool Omari","سید مقبول عمری","No","Male","No","No"
"General","01","11386377","291","Dr. Abdul Hamid Samandari","دوکتور عبدالحمید سمندری","No","Male","No","No"
"General","01","5180712","292","Hajji Muhammad Haris Khan Kharotai","حاجی محمد حارث خان خروټی","No","Male","No","No"
"General","01","6433992","293","Alhaj Ezatullah Atif","الحاج عزت اله عاطف","No","Male","Yes","Yes"
"General","01","4780662","294","Dr. Janat Khan","داکتر جنت خان","No","Male","No","No"
"General","01","5308404","295","Sayed Muhammad Jawali","سید محمد جوالی","No","Male","No","No"
"General","01","5765302","296","Khawani Amiri  Graduated from Law Faculty","خوانی امیری فارغ تحصیل از پوهنځی حقوق","No","Male","No","No"
"General","01","8895310","297","Abdul Basir Bahrami","عبدالبصیر بهرامی","No","Male","No","No"
"General","01","818769","298","Dr. Ashuqullah Yaqubi","داکتر عاشق الله یعقوبی","No","Male","No","No"
"General","01","3466634","299","Sayed Naiem Idrees Kashifi Sanglakhi","سید نعیم ادریس کاشفی سنگلاخی","No","Male","No","No"
"General","01","7820324","300","Hajji Dawlat Muhammad Shirzai","حاجی دولت محمد شیرزی","No","Male","No","No"
"General","01","5765396","301","Sayed Sharif Hashimi","سید شریف  هاشمی","No","Male","No","No"
"General","01","6350606","302","Eng. Farid Ahmad Mutaqi","انجنیر فرید احمد متقی","No","Male","No","No"
"General","01","967383","303","Hajji Obaidullah Rahmani","حاجی عبید الله رحمانی","No","Male","No","No"
"General","01","987081","304","Nasreen Parsa","نسرین پارسا","No","Female","No","No"
"General","01","7770507","305","Puhialay Alhaj Sayed Abdul Habib Hashimi","پوهیالی الحاج سید عبدالحبیب هاشمی سمونوال متقاعد","No","Male","No","No"
"General","01","4935008","306","Salih Muhammad Registani","صالح محمد ریگستانی","No","Male","No","No"
"General","01","5765411","307","Nahid Noori","ناهید  نوری","No","Female","No","No"
"General","01","5765401","308","Wakeel Fatima Nazari","وکیل فاطمه نظری","No","Female","Yes","Yes"
"General","01","6359966","309","Eng. Muhammad Fazal Watan Dost","انجنیر محمد فاضل وطن دوست","No","Male","No","No"
"General","01","3797590","310","Sayed Qadem Sadat","سید قدیم  سادات","No","Male","No","No"
"General","01","3466635","311","Alhaj Abdul Samad Hutak","الحاج عبدالصمد هوتک","No","Male","No","No"
"General","01","3466609","312","Muhammad Hasan Jafari","محمد حسین جعفری","No","Male","No","No"
"General","01","6350779","313","Ahmad Parwiz Faizi","احمد پرویز فیضی","No","Male","No","No"
"General","01","5765348","314","Eng. Abdullah  Kandahari Munajim Afghanistan","انجنیر عبدالله کندهاری منجم افغانستان","No","Male","No","No"
"General","01","11267264","315","Ustad Habibullah Farhang","استاد حبیب الله فرهنگ","No","Male","No","No"
"General","01","8850951","316","Hajji Najeebullah Maqsoodi","حاجی نجیب الله  مقصودی","No","Male","No","No"
"General","01","5765435","317","Hamida Osman","حمیده عثمان","No","Female","No","No"
"General","01","10585532","318","Muza‐m‐Mil Hutak","مزمل هوتک","No","Male","No","No"
"General","01","3466689","319","Abdul Rawoof Zahid","عبدالروف زاهد","No","Male","No","No"
"General","01","3466501","320","Hajji Rohullah Kharoti","حاجی روح الله خروتی","No","Male","No","No"
"General","01","3466636","321","Asmat Qani","عصمت قانع","No","Male","No","No"
"General","01","972335","322","Ustad Abdul Rab Rasool Sayyaf","استاد عبدرب الرسول سیاف","Yes","Male","Yes","Yes"
"General","01","5763334","323","Sayed Abdul Muqadam Amin","سید عبدالمقدم امین","No","Male","No","No"
"General","01","10459606","324","Muhammad Younus Hutak","محمدیونس هوتک","No","Male","No","No"
"General","01","726040","325","Muhammad Emal Kharoti","محمد ایمل خروټی","No","Male","No","No"
"General","01","5765428","326","Rafaya Zohra","رفایه زهرا","No","Female","No","No"
"General","01","6359345","327","Muhammad Hashim Karimi","محمد هاشم  کریمی","No","Male","No","No"
"General","01","5516722","328","Eng. Muhammad Salim Qayumi","انجینر محمد سلیم قیوم","No","Male","No","No"
"General","01","5516772","328","Eng. Muhammad Salim Qayumi","انجینر محمد سلیم قیوم","No","Male","No","No"
"General","01","3695988","329","Hajji Ahmad Ihsan Daqiq","حاجی احمد احسان دقیق","No","Male","No","No"
"General","01","6370916","330","Shahla Atta","شهلا عطا","Yes","Female","No","No"
"General","01","6358634","331","Rahmatullah Sharif Zada","رحمت الله شریف زاده","No","Male","No","No"
"General","01","6490826","332","Puhand Mirdad","پوهاند میرداد","No","Male","No","No"
"General","01","3664615","333","Faroq Dawar","فاروق داور","No","Male","No","No"
"General","01","3441993","334","Leyaqat Ali Amini","لیاقت علی امینی","No","Male","No","No"
"General","01","3466602","335","Rohullah Murad","روح الله  مراد","No","Male","No","No"
"General","01","5765381","336","Dr. Almas Bawar Zakhilwal","داکتر الماس باور زاخیلوال","No","Male","No","No"
"General","01","1069556","337","Ustad Shireen Taaj Rahemi","استاد شیرین تاج  رحیمی","No","Female","No","No"
"General","01","5704725","338","Dr. Rahila Kawir","داکتر راحله کویر","No","Female","No","No"
"General","01","11211993","339","Eng. Muhammad Rasool Barikzai","انجینرمحمد رسول بارکزی","No","Male","No","No"
"General","01","3664606","340","Nabi Khalilli","نبی خلیلی","No","Male","No","No"
"General","01","4755926","341","Muhammad Musa Noori","محمد موسی  نوری","No","Male","No","No"
"General","01","5751047","342","Sayed Ismail Sukhanwar Zada","سید اسماعیل سخنورزاده","No","Male","No","No"
"General","01","660167","343","Alhaj Baidar Zazai","الحاج بیدار ځاځی","Yes","Male","No","No"
"General","01","5765395","344","Puhanduie Ali Hussain Nadam","پو هندوی علی حسین ندام","No","Male","No","No"
"General","01","5765308","345","Muhammad Ibrahim Barai","محمد ابراهیم بری","No","Male","No","No"
"General","01","5139623","346","Hajji Muhammad Ashraf Jabarkhil","حاجی محمد اشرف جبار خیل","No","Male","No","No"
"General","01","5765374","347","Asmatullah Esar","عصمت الله  ایثار","No","Male","No","No"
"General","01","7820258","348","Zabihullah Jawanmard","ذبیح الله جوانمرد","No","Male","No","No"
"General","01","819461","349","Sayed Hassan Agha Hedayati","سید حسن آغا هدایتی","No","Male","No","No"
"General","01","988316","350","Muhammad Rustam Faqirzada","محمد  رستم  فقیرزاده","No","Male","No","No"
"General","01","5765391","351","Hamidullah Adib Faiz","حامد الله ادیب فایز","No","Male","No","No"
"General","01","6032927","352","Rajab Ali Muhtashimi","رجب علی محتشمی","No","Male","No","No"
"General","01","4590963","353","Wakeel Zer Gul Sahak","وکیل زیړګل سهاک","No","Male","No","No"
"General","01","5765357","354","Abdul Raza Rezayee","عبدالرضا رضائی","No","Male","No","No"
"General","01","5570894","355","Ustad Salih  Muhammad A.K.A Hajji Qandahari","استاد صالح محمد مشهور به حاجی قندهاری","No","Male","No","No"
"General","01","996195","356","Abdul Mateen Muhammad Khil","عبدالمتین محمد خیل","No","Male","No","No"
"General","01","7408159","357","Eng. Mula Gul Ahmadzai","انجینر مولا گل احمدزی","No","Male","No","No"
"General","01","3778674","358","Maulawi  Muhammad Aziz Muhammadi","مولوی محمد عزیز محمدی","No","Male","No","No"
"General","01","627234","359","Hafizullah Barikzai","حفیظ اله  بارکزی","No","Male","No","No"
"General","01","6371362","360","Maliha Noorian","ملیحه نوریان","No","Female","No","No"
"General","01","3008777","361","Hajji Ramazan Hussain Zada","حاجی رمضان حسین زاده","No","Male","No","No"
"General","01","7820210","362","Hajji Noor Muhammad Obaidi","حاجی نور محمد عبیدی","No","Male","No","No"
"General","01","6149939","363","Dr. Amin Alizai","داکتر امین  علیزی","No","Male","No","No"
"General","01","5765327","364","Safiullah","صفی الله","No","Male","No","No"
"General","01","3466673","365","Muhammad Naseer Fayaz","محمد نصیر فیاض","No","Male","No","No"
"General","01","5765356","366","Sayed Hussain Anwari","سید حسین انوری","No","Male","Yes","Yes"
"General","01","5765369","367","Nazar Muhammad Popal","نظر محمد پوپل","No","Male","No","No"
"General","01","5765389","368","Muhammad Ibrahim Karimi","محمد ابراهیم  کریمی","No","Male","No","No"
"General","01","3466618","369","Shefayee","شفائی","No","Male","No","No"
"General","01","990377","370","Ghulam Mustafa Popalzai","غلام مصطفی پوپلزی","No","Male","No","No"
"General","01","11346510","371","Adila Bahram","عادله بهرام","No","Female","No","No"
"General","01","13420310","372","Bibi Haji Nafas Jan","بی بی حاجی نفس جان","No","Female","No","No"
"General","01","939974","373","Hajji Sayed Mahmood Mukhlis","حاجی سید محمود مخلص","No","Male","No","No"
"General","01","707512","374","Ghulam Sakhi Omidwar","غلام سخی امیدوار","No","Male","No","No"
"General","01","3624630","375","Sayed Dawood Hashimi","سید داود هاشمی","Yes","Male","No","No"
"General","01","3907233","376","Dr. Abdullah Kalimzai Wardak","داکتر عبیدالله کلیمزی وردگ","No","Male","Yes","Yes"
"General","01","3568940","377","Enayatullah Hafiz","عنایت الله حفیظ","No","Male","No","No"
"General","01","7408014","378","Qudria Yazdan Parast","قدریه یزدان پرست","Yes","Female","No","No"
"General","01","3662042","379","Muhammad Ali A.K.A Hajji Elham","محمد علی مشهور به حاجی الهام","No","Male","No","No"
"General","01","3466637","380","Zabihullah Amanzada","ذبیح الله امانزاده","No","Male","No","No"
"General","01","3466694","381","Alhaj Hidayatullah Muhammadi","الحاج هدایت الله محمدی","No","Male","No","No"
"General","01","8681345","382","Sayed Najeebullah Hashimi","سید نجیب الله  هاشمی","No","Male","No","No"
"General","01","7033119","383","Huria Arzo","حوریه آرزو","No","Female","No","No"
"General","01","3664605","384","Muhammad Numaan Shinwari","محمد نعمان  شینواری","No","Male","No","No"
"General","01","11227881","385","Alhaj Muhammad  Sabir Hamdullah Ahmadzai","الحاج محمد صابر حمد اله احمدزی","No","Male","No","No"
"General","01","6495987","386","Jamil Karzai","جمیل کرزی","Yes","Male","No","No"
"General","01","3017493","387","Eng. Abas Noyan","انجنیر عباس نویان","No","Male","No","No"
"General","01","5903071","388","Wakeel Muhammad  Anwar Mahmood Zada","وکیل محمد انور محمود زاده","No","Male","No","No"
"General","01","996229","389","Alhaj Dr. Najeebullah Babakar Khill","الحاج داکتر نجیب اله بابکرخیل","No","Male","No","No"
"General","01","3662144","390","Sultan Ali Payman","سلطانعلی پیمان","No","Male","No","No"
"General","01","5765429","391","Gul Shireen Beg","گل شیرین بیگ","No","Female","No","No"
"General","01","704286","392","Diploma Eng. Farzana Adib Zamani","دیپلوم انجنیر فرزانه ادیب زمانی","No","Female","No","No"
"General","01","3466652","393","Muhammad Amin Haleemi","محمد امین حلیمی","No","Male","No","No"
"General","01","5765360","394","Muhammad Haroon Mir","محمد هارون میر","No","Male","No","No"
"General","01","736982","395","Sayed Miskeen Saifi","سید مسکین سیفی","No","Male","No","No"
"General","01","5765408","396","Rona Ayoubi","رونا ایوبی","No","Female","No","No"
"General","01","3046974","397","Latif Zhuwandai","لطیف ژوندی","No","Male","No","No"
