"province_code","district_code","pc_code","ps_code","ps_number","ps_station_type"
"01","0101","0101133","0101133-02","02","M"
"01","0101","0101133","0101133-03","03","F"
"01","0101","0101134","0101134-01","01","M"
"01","0101","0101134","0101134-02","02","M"
"01","0101","0101134","0101134-03","03","M"
"01","0101","0101134","0101134-04","04","F"
"01","0101","0101134","0101134-05","05","F"
"01","0101","0101135","0101135-01","01","M"
"01","0101","0101135","0101135-02","02","M"
"01","0101","0101135","0101135-03","03","M"
"01","0101","0101135","0101135-04","04","F"
"01","0101","0101135","0101135-05","05","F"
"01","0101","0101136","0101136-01","01","M"
"01","0101","0101136","0101136-02","02","M"
"01","0101","0101137","0101137-01","01","M"
"01","0101","0101137","0101137-02","02","M"
"01","0101","0101137","0101137-03","03","M"
"01","0101","0101137","0101137-04","04","F"
"01","0101","0101137","0101137-05","05","F"
"01","0101","0101138","0101138-01","01","M"
"01","0101","0101138","0101138-02","02","M"
"01","0101","0101138","0101138-03","03","M"
"01","0101","0101138","0101138-04","04","M"
"01","0101","0101138","0101138-05","05","F"
"01","0101","0101138","0101138-06","06","F"
"01","0101","0101138","0101138-07","07","F"
"01","0101","0101139","0101139-01","01","M"
"01","0101","0101139","0101139-02","02","M"
"01","0101","0101139","0101139-03","03","M"
"01","0101","0101139","0101139-04","04","F"
"01","0101","0101139","0101139-05","05","F"
"01","0101","0101140","0101140-01","01","M"
"01","0101","0101140","0101140-02","02","M"
"01","0101","0101140","0101140-03","03","M"
"01","0101","0101140","0101140-04","04","M"
"01","0101","0101140","0101140-05","05","F"
"01","0101","0101140","0101140-06","06","F"
"01","0101","0101141","0101141-01","01","M"
"01","0101","0101141","0101141-02","02","M"
"01","0101","0101141","0101141-03","03","M"
"01","0101","0101141","0101141-04","04","M"
"01","0101","0101141","0101141-05","05","F"
"01","0101","0101141","0101141-06","06","F"
"01","0101","0101142","0101142-01","01","M"
"01","0101","0101142","0101142-02","02","M"
"01","0101","0101142","0101142-03","03","F"
"01","0101","0101143","0101143-01","01","M"
"01","0101","0101143","0101143-02","02","M"
"01","0101","0101143","0101143-03","03","M"
"01","0101","0101143","0101143-04","04","M"
"01","0101","0101143","0101143-05","05","F"
"01","0101","0101143","0101143-06","06","F"
"01","0101","0101144","0101144-01","01","M"
"01","0101","0101144","0101144-02","02","M"
"01","0101","0101144","0101144-03","03","M"
"01","0101","0101144","0101144-04","04","F"
"01","0101","0101145","0101145-01","01","M"
"01","0101","0101145","0101145-02","02","M"
"01","0101","0101145","0101145-03","03","M"
"01","0101","0101145","0101145-04","04","F"
"01","0101","0101146","0101146-01","01","M"
"01","0101","0101146","0101146-02","02","M"
"01","0101","0101146","0101146-03","03","M"
"01","0101","0101146","0101146-04","04","M"
"01","0101","0101146","0101146-05","05","F"
"01","0101","0101146","0101146-06","06","F"
"01","0101","0101147","0101147-01","01","M"
"01","0101","0101147","0101147-02","02","M"
"01","0101","0101147","0101147-03","03","M"
"01","0101","0101147","0101147-04","04","M"
"01","0101","0101147","0101147-05","05","F"
"01","0101","0101147","0101147-06","06","F"
"01","0101","0101147","0101147-08","08","K"
"01","0101","0101148","0101148-05","05","F"
"01","0101","0101148","0101148-06","06","F"
"01","0101","0101148","0101148-07","07","K"
"01","0101","0101149","0101149-01","01","M"
"01","0101","0101149","0101149-02","02","M"
"01","0101","0101149","0101149-03","03","M"
"01","0101","0101149","0101149-04","04","F"
"01","0101","0101149","0101149-05","05","F"
"01","0101","0101150","0101150-01","01","M"
"01","0101","0101150","0101150-02","02","M"
"01","0101","0101150","0101150-03","03","M"
"01","0101","0101150","0101150-04","04","M"
"01","0101","0101150","0101150-05","05","F"
"01","0101","0101150","0101150-06","06","F"
"01","0101","0101151","0101151-01","01","M"
"01","0101","0101151","0101151-02","02","M"
"01","0101","0101151","0101151-03","03","M"
"01","0101","0101151","0101151-04","04","F"
"01","0101","0101151","0101151-05","05","F"
"01","0101","0101151","0101151-06","06","K"
"01","0101","0101152","0101152-01","01","M"
"01","0101","0101152","0101152-02","02","M"
"01","0101","0101152","0101152-03","03","M"
"01","0101","0101152","0101152-04","04","F"
"01","0101","0101152","0101152-05","05","F"
"01","0101","0101153","0101153-01","01","M"
"01","0101","0101153","0101153-02","02","M"
"01","0101","0101153","0101153-03","03","M"
"01","0101","0101153","0101153-04","04","F"
"01","0101","0101153","0101153-05","05","F"
"01","0101","0101154","0101154-01","01","M"
"01","0101","0101154","0101154-02","02","M"
"01","0101","0101154","0101154-03","03","M"
"01","0101","0101154","0101154-04","04","F"
"01","0101","0101154","0101154-05","05","F"
"01","0101","0101155","0101155-01","01","M"
"01","0101","0101155","0101155-02","02","M"
"01","0101","0101155","0101155-03","03","M"
"01","0101","0101155","0101155-04","04","M"
"01","0101","0101155","0101155-05","05","F"
"01","0101","0101155","0101155-06","06","F"
"01","0101","0101156","0101156-01","01","M"
"01","0101","0101156","0101156-02","02","M"
"01","0101","0101156","0101156-03","03","M"
"01","0101","0101156","0101156-04","04","F"
"01","0101","0101156","0101156-05","05","F"
"01","0101","0101156","0101156-06","06","K"
"01","0101","0101157","0101157-01","01","M"
"01","0101","0101157","0101157-02","02","M"
"01","0101","0101157","0101157-03","03","F"
"01","0101","0101157","0101157-04","04","F"
"01","0101","0101158","0101158-01","01","M"
"01","0101","0101158","0101158-02","02","M"
"01","0101","0101158","0101158-03","03","M"
"01","0101","0101158","0101158-04","04","F"
"01","0101","0101158","0101158-05","05","F"
"01","0101","0101159","0101159-01","01","M"
"01","0101","0101159","0101159-02","02","M"
"01","0101","0101159","0101159-03","03","M"
"01","0101","0101159","0101159-04","04","F"
"01","0101","0101159","0101159-05","05","F"
"01","0101","0101160","0101160-01","01","M"
"01","0101","0101160","0101160-02","02","M"
"01","0101","0101160","0101160-03","03","M"
"01","0101","0101160","0101160-04","04","F"
"01","0101","0101160","0101160-05","05","F"
"01","0101","0101161","0101161-01","01","M"
"01","0101","0101161","0101161-02","02","M"
"01","0101","0101161","0101161-03","03","M"
"01","0101","0101161","0101161-04","04","F"
"01","0101","0101161","0101161-05","05","F"
"01","0101","0101162","0101162-01","01","M"
"01","0101","0101162","0101162-02","02","M"
"01","0101","0101162","0101162-03","03","M"
"01","0101","0101162","0101162-04","04","F"
"01","0101","0101162","0101162-05","05","F"
"01","0101","0101163","0101163-01","01","M"
"01","0101","0101163","0101163-02","02","M"
"01","0101","0101163","0101163-03","03","M"
"01","0101","0101164","0101164-01","01","M"
"01","0101","0101164","0101164-02","02","M"
"01","0101","0101164","0101164-03","03","M"
"01","0101","0101164","0101164-04","04","F"
"01","0101","0101164","0101164-05","05","F"
"01","0101","0101165","0101165-01","01","M"
"01","0101","0101165","0101165-02","02","M"
"01","0101","0101165","0101165-03","03","M"
"01","0101","0101165","0101165-04","04","F"
"01","0101","0101165","0101165-05","05","F"
"01","0101","0101166","0101166-01","01","M"
"01","0101","0101166","0101166-02","02","M"
"01","0101","0101166","0101166-03","03","F"
"01","0101","0101166","0101166-04","04","F"
"01","0101","0101167","0101167-01","01","M"
"01","0101","0101167","0101167-02","02","M"
"01","0101","0101167","0101167-03","03","M"
"01","0101","0101167","0101167-04","04","F"
"01","0101","0101167","0101167-05","05","F"
"01","0101","0101168","0101168-01","01","M"
"01","0101","0101168","0101168-02","02","M"
"01","0101","0101168","0101168-03","03","M"
"01","0101","0101168","0101168-04","04","F"
"01","0101","0101168","0101168-05","05","F"
"01","0101","0101169","0101169-01","01","M"
"01","0101","0101169","0101169-02","02","M"
"01","0101","0101169","0101169-03","03","M"
"01","0101","0101169","0101169-04","04","M"
"01","0101","0101169","0101169-05","05","F"
"01","0101","0101169","0101169-06","06","F"
"01","0101","0101170","0101170-01","01","M"
"01","0101","0101170","0101170-02","02","M"
"01","0101","0101170","0101170-03","03","M"
"01","0101","0101170","0101170-04","04","M"
"01","0101","0101170","0101170-05","05","F"
"01","0101","0101170","0101170-06","06","F"
"01","0101","0101171","0101171-01","01","M"
"01","0101","0101171","0101171-02","02","M"
"01","0101","0101171","0101171-03","03","M"
"01","0101","0101171","0101171-04","04","F"
"01","0101","0101171","0101171-05","05","F"
"01","0101","0101172","0101172-01","01","M"
"01","0101","0101172","0101172-02","02","M"
"01","0101","0101172","0101172-03","03","M"
"01","0101","0101172","0101172-04","04","F"
"01","0101","0101173","0101173-01","01","M"
"01","0101","0101173","0101173-02","02","M"
"01","0101","0101173","0101173-03","03","F"
"01","0101","0101174","0101174-01","01","M"
"01","0101","0101174","0101174-02","02","F"
"01","0101","0101175","0101175-01","01","M"
"01","0101","0101175","0101175-02","02","M"
"01","0101","0101175","0101175-03","03","F"
"01","0101","0101175","0101175-04","04","F"
"01","0101","0101176","0101176-01","01","M"
"01","0101","0101176","0101176-02","02","M"
"01","0101","0101176","0101176-03","03","M"
"01","0101","0101176","0101176-04","04","F"
"01","0101","0101176","0101176-05","05","F"
"01","0101","0101176","0101176-06","06","K"
"01","0101","0101177","0101177-01","01","M"
"01","0101","0101177","0101177-02","02","M"
"01","0101","0101177","0101177-03","03","F"
"01","0101","0101178","0101178-01","01","M"
"01","0101","0101178","0101178-02","02","M"
"01","0101","0101178","0101178-03","03","M"
"01","0101","0101178","0101178-04","04","F"
"01","0101","0101179","0101179-01","01","M"
"01","0101","0101179","0101179-02","02","M"
"01","0101","0101179","0101179-03","03","M"
"01","0101","0101179","0101179-04","04","F"
"01","0101","0101180","0101180-01","01","M"
"01","0101","0101180","0101180-02","02","M"
"01","0101","0101180","0101180-03","03","M"
"01","0101","0101180","0101180-04","04","F"
"01","0101","0101181","0101181-01","01","M"
"01","0101","0101181","0101181-02","02","M"
"01","0101","0101181","0101181-03","03","M"
"01","0101","0101181","0101181-04","04","M"
"01","0101","0101181","0101181-05","05","F"
"01","0101","0101181","0101181-06","06","F"
"01","0101","0101182","0101182-01","01","M"
"01","0101","0101182","0101182-02","02","M"
"01","0101","0101182","0101182-03","03","M"
"01","0101","0101182","0101182-04","04","M"
"01","0101","0101182","0101182-05","05","F"
"01","0101","0101182","0101182-06","06","F"
"01","0101","0101183","0101183-01","01","M"
"01","0101","0101183","0101183-02","02","M"
"01","0101","0101183","0101183-03","03","M"
"01","0101","0101183","0101183-04","04","M"
"01","0101","0101183","0101183-05","05","F"
"01","0101","0101184","0101184-01","01","M"
"01","0101","0101184","0101184-02","02","M"
"01","0101","0101184","0101184-03","03","M"
"01","0101","0101184","0101184-04","04","M"
"01","0101","0101184","0101184-05","05","F"
"01","0101","0101184","0101184-06","06","F"
"01","0101","0101185","0101185-01","01","M"
"01","0101","0101185","0101185-02","02","M"
"01","0101","0101185","0101185-03","03","M"
"01","0101","0101185","0101185-04","04","M"
"01","0101","0101185","0101185-05","05","F"
"01","0101","0101186","0101186-01","01","M"
"01","0101","0101186","0101186-02","02","M"
"01","0101","0101186","0101186-03","03","M"
"01","0101","0101186","0101186-04","04","F"
"01","0101","0101187","0101187-01","01","M"
"01","0101","0101187","0101187-02","02","M"
"01","0101","0101187","0101187-03","03","F"
"01","0101","0101188","0101188-01","01","M"
"01","0101","0101188","0101188-02","02","M"
"01","0101","0101188","0101188-03","03","M"
"01","0101","0101188","0101188-04","04","M"
"01","0101","0101188","0101188-05","05","F"
"01","0101","0101188","0101188-06","06","F"
"01","0101","0101189","0101189-01","01","M"
"01","0101","0101189","0101189-02","02","M"
"01","0101","0101189","0101189-03","03","M"
"01","0101","0101189","0101189-04","04","F"
"01","0101","0101190","0101190-01","01","M"
"01","0101","0101190","0101190-02","02","F"
"01","0101","0101191","0101191-01","01","M"
"01","0101","0101191","0101191-02","02","M"
"01","0101","0101191","0101191-03","03","M"
"01","0101","0101191","0101191-04","04","F"
"01","0101","0101192","0101192-01","01","M"
"01","0101","0101192","0101192-02","02","M"
"01","0101","0101192","0101192-03","03","F"
"01","0101","0101193","0101193-01","01","M"
"01","0101","0101193","0101193-02","02","F"
"01","0101","0101194","0101194-01","01","M"
"01","0101","0101194","0101194-02","02","M"
"01","0101","0101194","0101194-03","03","M"
"01","0101","0101194","0101194-04","04","F"
"01","0101","0101194","0101194-05","05","F"
"01","0101","0101195","0101195-01","01","M"
"01","0101","0101195","0101195-02","02","F"
"01","0101","0101196","0101196-02","02","F"
"01","0101","0101197","0101197-01","01","M"
"01","0101","0101197","0101197-02","02","M"
"01","0101","0101197","0101197-03","03","M"
"01","0101","0101198","0101198-01","01","M"
"01","0101","0101198","0101198-02","02","M"
"01","0101","0101198","0101198-03","03","F"
"01","0101","0101199","0101199-01","01","M"
"01","0101","0101199","0101199-02","02","M"
"01","0101","0101199","0101199-03","03","M"
"01","0101","0101199","0101199-04","04","F"
"01","0101","0101200","0101200-01","01","M"
"01","0101","0101200","0101200-02","02","M"
"01","0101","0101200","0101200-03","03","M"
"01","0101","0101200","0101200-04","04","F"
"01","0101","0101200","0101200-05","05","F"
"01","0101","0101201","0101201-01","01","M"
"01","0101","0101201","0101201-02","02","M"
"01","0101","0101201","0101201-03","03","F"
"01","0101","0101202","0101202-01","01","M"
"01","0101","0101202","0101202-02","02","M"
"01","0101","0101202","0101202-03","03","M"
"01","0101","0101202","0101202-04","04","M"
"01","0101","0101202","0101202-05","05","F"
"01","0101","0101202","0101202-06","06","F"
"01","0101","0101203","0101203-01","01","M"
"01","0101","0101203","0101203-02","02","M"
"01","0101","0101203","0101203-03","03","F"
"01","0101","0101204","0101204-01","01","M"
"01","0101","0101204","0101204-02","02","M"
"01","0101","0101205","0101205-01","01","M"
"01","0101","0101205","0101205-02","02","M"
"01","0101","0101205","0101205-03","03","F"
"01","0101","0101205","0101205-04","04","F"
"01","0101","0101206","0101206-01","01","M"
"01","0101","0101206","0101206-02","02","F"
"01","0101","0101207","0101207-01","01","M"
"01","0101","0101207","0101207-02","02","F"
"01","0101","0101208","0101208-01","01","M"
"01","0101","0101208","0101208-02","02","M"
"01","0101","0101208","0101208-03","03","M"
"01","0101","0101208","0101208-04","04","F"
"01","0101","0101209","0101209-01","01","M"
"01","0101","0101209","0101209-02","02","F"
"01","0101","0101210","0101210-01","01","M"
"01","0101","0101210","0101210-02","02","F"
"01","0101","0101211","0101211-01","01","M"
"01","0101","0101211","0101211-02","02","M"
"01","0101","0101211","0101211-03","03","M"
"01","0101","0101211","0101211-04","04","M"
"01","0101","0101211","0101211-05","05","F"
"01","0101","0101211","0101211-06","06","F"
"01","0101","0101211","0101211-07","07","F"
"01","0101","0101212","0101212-01","01","M"
"01","0101","0101212","0101212-02","02","M"
"01","0101","0101212","0101212-03","03","F"
"01","0101","0101213","0101213-01","01","M"
"01","0101","0101213","0101213-02","02","M"
"01","0101","0101213","0101213-03","03","M"
"01","0101","0101213","0101213-04","04","F"
"01","0101","0101214","0101214-01","01","M"
"01","0101","0101214","0101214-02","02","F"
"01","0101","0101215","0101215-01","01","M"
"01","0101","0101215","0101215-02","02","M"
"01","0101","0101215","0101215-03","03","M"
"01","0101","0101215","0101215-04","04","F"
"01","0101","0101216","0101216-01","01","M"
"01","0101","0101216","0101216-02","02","M"
"01","0101","0101216","0101216-03","03","M"
"01","0101","0101216","0101216-04","04","M"
"01","0101","0101216","0101216-05","05","M"
"01","0101","0101216","0101216-06","06","F"
"01","0101","0101216","0101216-07","07","F"
"01","0101","0101217","0101217-01","01","M"
