"province_code","district_code","pc_code","ps_code","ps_number","ps_type","results_status","reporting_results","pre_prelim_invalidated_votes","final_votes","prelim_votes","net_prelim_final_change"
"22","2209","2209149","2209149-04","04","F","FINAL","YES",24,398,573,-175
"22","2209","2209149","2209149-04","04","F","PRELIMINARY","YES",24,398,573,-175
"22","2209","2209149","2209149-05","05","F","FINAL","NO",NA,NA,NA,NA
"22","2209","2209149","2209149-05","05","F","PRELIMINARY","NO",NA,NA,NA,NA
"22","2209","2209150","2209150-01","01","M","FINAL","YES",0,163,181,-18
"22","2209","2209150","2209150-01","01","M","PRELIMINARY","YES",0,163,181,-18
"22","2209","2209150","2209150-02","02","M","FINAL","YES",0,155,196,-41
"22","2209","2209150","2209150-02","02","M","PRELIMINARY","YES",0,155,196,-41
"22","2209","2209150","2209150-03","03","M","FINAL","YES",0,119,121,-2
"22","2209","2209150","2209150-03","03","M","PRELIMINARY","YES",0,119,121,-2
"22","2209","2209150","2209150-04","04","F","FINAL","YES",10,262,314,-52
"22","2209","2209150","2209150-04","04","F","PRELIMINARY","YES",10,262,314,-52
"22","2209","2209150","2209150-05","05","F","FINAL","YES",3,324,325,-1
"22","2209","2209150","2209150-05","05","F","PRELIMINARY","YES",3,324,325,-1
"22","2209","2209151","2209151-01","01","M","FINAL","YES",2,440,591,-151
"22","2209","2209151","2209151-01","01","M","PRELIMINARY","YES",2,440,591,-151
"22","2209","2209151","2209151-02","02","M","FINAL","YES",7,503,555,-52
"22","2209","2209151","2209151-02","02","M","PRELIMINARY","YES",7,503,555,-52
"22","2209","2209151","2209151-03","03","F","FINAL","YES",0,434,596,-162
"22","2209","2209151","2209151-03","03","F","PRELIMINARY","YES",0,434,596,-162
"22","2209","2209151","2209151-04","04","F","FINAL","YES",2,575,597,-22
"22","2209","2209151","2209151-04","04","F","PRELIMINARY","YES",2,575,597,-22
"22","2209","2209152","2209152-01","01","M","FINAL","YES",15,502,573,-71
"22","2209","2209152","2209152-01","01","M","PRELIMINARY","YES",15,502,573,-71
"22","2209","2209152","2209152-02","02","M","FINAL","YES",16,500,582,-82
"22","2209","2209152","2209152-02","02","M","PRELIMINARY","YES",16,500,582,-82
"22","2209","2209152","2209152-03","03","F","FINAL","YES",26,539,574,-35
"22","2209","2209152","2209152-03","03","F","PRELIMINARY","YES",26,539,574,-35
"22","2209","2209152","2209152-04","04","F","FINAL","YES",35,503,567,-64
"22","2209","2209152","2209152-04","04","F","PRELIMINARY","YES",35,503,567,-64
"22","2209","2209153","2209153-01","01","M","FINAL","YES",15,573,581,-8
"22","2209","2209153","2209153-01","01","M","PRELIMINARY","YES",15,573,581,-8
"22","2209","2209153","2209153-02","02","M","FINAL","YES",17,571,583,-12
"22","2209","2209153","2209153-02","02","M","PRELIMINARY","YES",17,571,583,-12
"22","2209","2209153","2209153-03","03","F","FINAL","YES",13,368,379,-11
"22","2209","2209153","2209153-03","03","F","PRELIMINARY","YES",13,368,379,-11
"22","2209","2209153","2209153-04","04","F","FINAL","YES",19,366,373,-7
"22","2209","2209153","2209153-04","04","F","PRELIMINARY","YES",19,366,373,-7
"22","2209","2209154","2209154-01","01","M","FINAL","YES",3,125,183,-58
"22","2209","2209154","2209154-01","01","M","PRELIMINARY","YES",3,125,183,-58
"22","2209","2209154","2209154-02","02","F","FINAL","YES",9,50,130,-80
"22","2209","2209154","2209154-02","02","F","PRELIMINARY","YES",9,50,130,-80
"22","2209","2209155","2209155-01","01","M","FINAL","NO",NA,NA,NA,NA
"22","2209","2209155","2209155-01","01","M","PRELIMINARY","NO",NA,NA,NA,NA
"22","2209","2209155","2209155-02","02","M","FINAL","YES",11,164,587,-423
"22","2209","2209155","2209155-02","02","M","PRELIMINARY","YES",11,164,587,-423
"22","2209","2209155","2209155-03","03","F","FINAL","YES",23,113,570,-457
"22","2209","2209155","2209155-03","03","F","PRELIMINARY","YES",23,113,570,-457
"22","2209","2209155","2209155-04","04","F","FINAL","YES",9,95,589,-494
"22","2209","2209155","2209155-04","04","F","PRELIMINARY","YES",9,95,589,-494
"22","2209","2209156","2209156-01","01","M","FINAL","YES",9,477,487,-10
"22","2209","2209156","2209156-01","01","M","PRELIMINARY","YES",9,477,487,-10
"22","2209","2209156","2209156-02","02","M","FINAL","YES",16,473,478,-5
"22","2209","2209156","2209156-02","02","M","PRELIMINARY","YES",16,473,478,-5
"22","2209","2209156","2209156-03","03","F","FINAL","YES",2,376,387,-11
"22","2209","2209156","2209156-03","03","F","PRELIMINARY","YES",2,376,387,-11
"22","2209","2209156","2209156-04","04","F","FINAL","NO",NA,NA,NA,NA
"22","2209","2209156","2209156-04","04","F","PRELIMINARY","NO",NA,NA,NA,NA
"22","2209","2209157","2209157-01","01","M","FINAL","YES",12,548,584,-36
"22","2209","2209157","2209157-01","01","M","PRELIMINARY","YES",12,548,584,-36
"22","2209","2209157","2209157-02","02","F","FINAL","YES",2,579,593,-14
"22","2209","2209157","2209157-02","02","F","PRELIMINARY","YES",2,579,593,-14
"22","2209","2209208","2209208-01","01","M","FINAL","YES",4,174,176,-2
"22","2209","2209208","2209208-01","01","M","PRELIMINARY","YES",4,174,176,-2
"22","2209","2209208","2209208-02","02","M","FINAL","YES",12,189,197,-8
"22","2209","2209208","2209208-02","02","M","PRELIMINARY","YES",12,189,197,-8
"22","2209","2209208","2209208-03","03","F","FINAL","YES",31,278,284,-6
"22","2209","2209208","2209208-03","03","F","PRELIMINARY","YES",31,278,284,-6
"22","2210","2210158","2210158-01","01","M","FINAL","YES",18,509,546,-37
"22","2210","2210158","2210158-01","01","M","PRELIMINARY","YES",18,509,546,-37
"22","2210","2210158","2210158-02","02","M","FINAL","YES",33,422,454,-32
"22","2210","2210158","2210158-02","02","M","PRELIMINARY","YES",33,422,454,-32
"22","2210","2210158","2210158-03","03","F","FINAL","YES",16,555,583,-28
"22","2210","2210158","2210158-03","03","F","PRELIMINARY","YES",16,555,583,-28
"22","2210","2210158","2210158-04","04","F","FINAL","YES",18,528,578,-50
"22","2210","2210158","2210158-04","04","F","PRELIMINARY","YES",18,528,578,-50
"22","2210","2210159","2210159-01","01","M","FINAL","YES",8,125,148,-23
"22","2210","2210159","2210159-01","01","M","PRELIMINARY","YES",8,125,148,-23
"22","2210","2210159","2210159-02","02","M","FINAL","YES",30,69,83,-14
"22","2210","2210159","2210159-02","02","M","PRELIMINARY","YES",30,69,83,-14
"22","2210","2210159","2210159-03","03","F","FINAL","YES",1,207,229,-22
"22","2210","2210159","2210159-03","03","F","PRELIMINARY","YES",1,207,229,-22
"22","2210","2210159","2210159-04","04","F","FINAL","YES",0,258,301,-43
"22","2210","2210159","2210159-04","04","F","PRELIMINARY","YES",0,258,301,-43
"22","2210","2210160","2210160-01","01","M","FINAL","YES",2,160,178,-18
"22","2210","2210160","2210160-01","01","M","PRELIMINARY","YES",2,160,178,-18
"22","2210","2210160","2210160-02","02","M","FINAL","YES",12,186,209,-23
"22","2210","2210160","2210160-02","02","M","PRELIMINARY","YES",12,186,209,-23
"22","2210","2210160","2210160-03","03","F","FINAL","YES",42,389,409,-20
"22","2210","2210160","2210160-03","03","F","PRELIMINARY","YES",42,389,409,-20
"22","2210","2210162","2210162-01","01","M","FINAL","YES",8,276,290,-14
"22","2210","2210162","2210162-01","01","M","PRELIMINARY","YES",8,276,290,-14
"22","2210","2210162","2210162-02","02","M","FINAL","YES",18,275,304,-29
"22","2210","2210162","2210162-02","02","M","PRELIMINARY","YES",18,275,304,-29
"22","2210","2210162","2210162-03","03","M","FINAL","YES",1,129,139,-10
"22","2210","2210162","2210162-03","03","M","PRELIMINARY","YES",1,129,139,-10
"22","2210","2210162","2210162-04","04","F","FINAL","YES",13,476,487,-11
"22","2210","2210162","2210162-04","04","F","PRELIMINARY","YES",13,476,487,-11
"22","2210","2210162","2210162-05","05","F","FINAL","YES",22,440,452,-12
"22","2210","2210162","2210162-05","05","F","PRELIMINARY","YES",22,440,452,-12
"22","2210","2210163","2210163-01","01","M","FINAL","YES",11,327,351,-24
"22","2210","2210163","2210163-01","01","M","PRELIMINARY","YES",11,327,351,-24
"22","2210","2210163","2210163-02","02","M","FINAL","YES",15,173,193,-20
"22","2210","2210163","2210163-02","02","M","PRELIMINARY","YES",15,173,193,-20
"22","2210","2210163","2210163-03","03","F","FINAL","YES",12,364,384,-20
"22","2210","2210163","2210163-03","03","F","PRELIMINARY","YES",12,364,384,-20
"22","2210","2210163","2210163-04","04","F","FINAL","YES",8,326,338,-12
"22","2210","2210163","2210163-04","04","F","PRELIMINARY","YES",8,326,338,-12
"22","2210","2210164","2210164-01","01","M","FINAL","YES",2,248,342,-94
"22","2210","2210164","2210164-01","01","M","PRELIMINARY","YES",2,248,342,-94
"22","2210","2210164","2210164-02","02","M","FINAL","YES",16,206,280,-74
"22","2210","2210164","2210164-02","02","M","PRELIMINARY","YES",16,206,280,-74
"22","2210","2210164","2210164-03","03","F","FINAL","YES",20,182,227,-45
"22","2210","2210164","2210164-03","03","F","PRELIMINARY","YES",20,182,227,-45
"22","2210","2210164","2210164-04","04","F","FINAL","YES",8,148,188,-40
"22","2210","2210164","2210164-04","04","F","PRELIMINARY","YES",8,148,188,-40
"22","2210","2210165","2210165-01","01","M","FINAL","YES",0,130,135,-5
"22","2210","2210165","2210165-01","01","M","PRELIMINARY","YES",0,130,135,-5
"22","2210","2210165","2210165-02","02","M","FINAL","YES",10,87,92,-5
"22","2210","2210165","2210165-02","02","M","PRELIMINARY","YES",10,87,92,-5
"22","2210","2210165","2210165-03","03","F","FINAL","YES",0,1,2,-1
"22","2210","2210165","2210165-03","03","F","PRELIMINARY","YES",0,1,2,-1
"22","2210","2210165","2210165-04","04","F","FINAL","YES",0,4,4,0
"22","2210","2210165","2210165-04","04","F","PRELIMINARY","YES",0,4,4,0
"22","2210","2210166","2210166-01","01","M","FINAL","YES",15,181,189,-8
"22","2210","2210166","2210166-01","01","M","PRELIMINARY","YES",15,181,189,-8
"22","2210","2210166","2210166-02","02","M","FINAL","YES",13,147,159,-12
"22","2210","2210166","2210166-02","02","M","PRELIMINARY","YES",13,147,159,-12
"22","2210","2210166","2210166-03","03","F","FINAL","YES",0,105,107,-2
"22","2210","2210166","2210166-03","03","F","PRELIMINARY","YES",0,105,107,-2
"22","2210","2210166","2210166-04","04","F","FINAL","YES",0,153,156,-3
"22","2210","2210166","2210166-04","04","F","PRELIMINARY","YES",0,153,156,-3
"22","2210","2210167","2210167-01","01","M","FINAL","YES",23,346,352,-6
"22","2210","2210167","2210167-01","01","M","PRELIMINARY","YES",23,346,352,-6
"22","2210","2210167","2210167-02","02","M","FINAL","YES",31,300,301,-1
"22","2210","2210167","2210167-02","02","M","PRELIMINARY","YES",31,300,301,-1
"22","2210","2210167","2210167-03","03","F","FINAL","YES",0,25,25,0
"22","2210","2210167","2210167-03","03","F","PRELIMINARY","YES",0,25,25,0
"22","2210","2210167","2210167-04","04","F","FINAL","YES",2,16,16,0
"22","2210","2210167","2210167-04","04","F","PRELIMINARY","YES",2,16,16,0
"22","2210","2210167","2210167-05","05","K","FINAL","YES",0,121,125,-4
"22","2210","2210167","2210167-05","05","K","PRELIMINARY","YES",0,121,125,-4
"22","2210","2210167","2210167-06","06","K","FINAL","YES",0,297,300,-3
"22","2210","2210167","2210167-06","06","K","PRELIMINARY","YES",0,297,300,-3
"22","2210","2210168","2210168-01","01","M","FINAL","YES",3,118,158,-40
"22","2210","2210168","2210168-01","01","M","PRELIMINARY","YES",3,118,158,-40
"22","2210","2210168","2210168-02","02","M","FINAL","YES",8,93,178,-85
"22","2210","2210168","2210168-02","02","M","PRELIMINARY","YES",8,93,178,-85
"22","2210","2210168","2210168-03","03","F","FINAL","YES",7,99,393,-294
"22","2210","2210168","2210168-03","03","F","PRELIMINARY","YES",7,99,393,-294
"22","2211","2211170","2211170-01","01","M","FINAL","YES",7,215,216,-1
"22","2211","2211170","2211170-01","01","M","PRELIMINARY","YES",7,215,216,-1
"22","2211","2211170","2211170-02","02","M","FINAL","YES",2,150,150,0
"22","2211","2211170","2211170-02","02","M","PRELIMINARY","YES",2,150,150,0
"22","2211","2211170","2211170-03","03","F","FINAL","YES",16,474,475,-1
"22","2211","2211170","2211170-03","03","F","PRELIMINARY","YES",16,474,475,-1
"22","2211","2211171","2211171-01","01","M","FINAL","YES",5,205,205,0
"22","2211","2211171","2211171-01","01","M","PRELIMINARY","YES",5,205,205,0
"22","2211","2211171","2211171-02","02","M","FINAL","YES",5,248,248,0
"22","2211","2211171","2211171-02","02","M","PRELIMINARY","YES",5,248,248,0
"22","2211","2211171","2211171-03","03","F","FINAL","YES",3,166,166,0
"22","2211","2211171","2211171-03","03","F","PRELIMINARY","YES",3,166,166,0
"22","2211","2211171","2211171-04","04","F","FINAL","YES",1,97,97,0
"22","2211","2211171","2211171-04","04","F","PRELIMINARY","YES",1,97,97,0
"22","2211","2211172","2211172-01","01","M","FINAL","YES",19,425,427,-2
"22","2211","2211172","2211172-01","01","M","PRELIMINARY","YES",19,425,427,-2
"22","2211","2211172","2211172-02","02","F","FINAL","YES",26,155,155,0
"22","2211","2211172","2211172-02","02","F","PRELIMINARY","YES",26,155,155,0
"22","2211","2211173","2211173-01","01","M","FINAL","YES",9,279,281,-2
"22","2211","2211173","2211173-01","01","M","PRELIMINARY","YES",9,279,281,-2
"22","2211","2211173","2211173-02","02","M","FINAL","YES",9,303,304,-1
"22","2211","2211173","2211173-02","02","M","PRELIMINARY","YES",9,303,304,-1
"22","2211","2211173","2211173-03","03","F","FINAL","YES",10,388,389,-1
"22","2211","2211173","2211173-03","03","F","PRELIMINARY","YES",10,388,389,-1
"22","2211","2211173","2211173-04","04","F","FINAL","YES",26,440,440,0
"22","2211","2211173","2211173-04","04","F","PRELIMINARY","YES",26,440,440,0
"22","2211","2211174","2211174-01","01","M","FINAL","YES",16,332,332,0
"22","2211","2211174","2211174-01","01","M","PRELIMINARY","YES",16,332,332,0
"22","2211","2211174","2211174-02","02","M","FINAL","YES",9,350,352,-2
"22","2211","2211174","2211174-02","02","M","PRELIMINARY","YES",9,350,352,-2
"22","2211","2211174","2211174-03","03","F","FINAL","YES",16,351,352,-1
"22","2211","2211174","2211174-03","03","F","PRELIMINARY","YES",16,351,352,-1
"22","2211","2211174","2211174-04","04","F","FINAL","YES",14,321,321,0
"22","2211","2211174","2211174-04","04","F","PRELIMINARY","YES",14,321,321,0
"22","2212","2212175","2212175-01","01","M","FINAL","YES",30,494,496,-2
"22","2212","2212175","2212175-01","01","M","PRELIMINARY","YES",30,494,496,-2
"22","2212","2212175","2212175-02","02","M","FINAL","YES",10,542,545,-3
"22","2212","2212175","2212175-02","02","M","PRELIMINARY","YES",10,542,545,-3
"22","2212","2212175","2212175-03","03","F","FINAL","YES",34,563,565,-2
"22","2212","2212175","2212175-03","03","F","PRELIMINARY","YES",34,563,565,-2
"22","2212","2212175","2212175-04","04","F","FINAL","YES",57,537,538,-1
"22","2212","2212175","2212175-04","04","F","PRELIMINARY","YES",57,537,538,-1
"22","2212","2212176","2212176-01","01","M","FINAL","YES",3,153,153,0
"22","2212","2212176","2212176-01","01","M","PRELIMINARY","YES",3,153,153,0
"22","2212","2212176","2212176-02","02","M","FINAL","YES",7,181,181,0
"22","2212","2212176","2212176-02","02","M","PRELIMINARY","YES",7,181,181,0
"22","2212","2212176","2212176-03","03","F","FINAL","YES",12,222,222,0
"22","2212","2212176","2212176-03","03","F","PRELIMINARY","YES",12,222,222,0
"22","2212","2212176","2212176-04","04","F","FINAL","YES",7,168,169,-1
"22","2212","2212176","2212176-04","04","F","PRELIMINARY","YES",7,168,169,-1
"22","2212","2212177","2212177-01","01","M","FINAL","YES",11,369,372,-3
"22","2212","2212177","2212177-01","01","M","PRELIMINARY","YES",11,369,372,-3
"22","2212","2212177","2212177-02","02","M","FINAL","YES",18,562,564,-2
"22","2212","2212177","2212177-02","02","M","PRELIMINARY","YES",18,562,564,-2
"22","2212","2212177","2212177-03","03","F","FINAL","YES",7,340,371,-31
"22","2212","2212177","2212177-03","03","F","PRELIMINARY","YES",7,340,371,-31
"22","2212","2212177","2212177-04","04","F","FINAL","YES",0,456,458,-2
"22","2212","2212177","2212177-04","04","F","PRELIMINARY","YES",0,456,458,-2
"22","2212","2212178","2212178-01","01","M","FINAL","YES",16,223,223,0
"22","2212","2212178","2212178-01","01","M","PRELIMINARY","YES",16,223,223,0
"22","2212","2212178","2212178-02","02","M","FINAL","YES",8,191,191,0
"22","2212","2212178","2212178-02","02","M","PRELIMINARY","YES",8,191,191,0
"22","2212","2212178","2212178-03","03","F","FINAL","YES",0,267,270,-3
"22","2212","2212178","2212178-03","03","F","PRELIMINARY","YES",0,267,270,-3
"22","2212","2212178","2212178-04","04","F","FINAL","YES",18,209,210,-1
"22","2212","2212178","2212178-04","04","F","PRELIMINARY","YES",18,209,210,-1
"22","2212","2212179","2212179-01","01","M","FINAL","YES",11,328,328,0
"22","2212","2212179","2212179-01","01","M","PRELIMINARY","YES",11,328,328,0
"22","2212","2212179","2212179-02","02","F","FINAL","YES",25,385,386,-1
"22","2212","2212179","2212179-02","02","F","PRELIMINARY","YES",25,385,386,-1
"22","2212","2212180","2212180-01","01","M","FINAL","YES",14,536,536,0
"22","2212","2212180","2212180-01","01","M","PRELIMINARY","YES",14,536,536,0
"22","2212","2212180","2212180-02","02","F","FINAL","YES",18,561,561,0
"22","2212","2212180","2212180-02","02","F","PRELIMINARY","YES",18,561,561,0
"22","2213","2213181","2213181-01","01","M","FINAL","YES",6,444,459,-15
"22","2213","2213181","2213181-01","01","M","PRELIMINARY","YES",6,444,459,-15
"22","2213","2213181","2213181-02","02","M","FINAL","YES",13,572,580,-8
"22","2213","2213181","2213181-02","02","M","PRELIMINARY","YES",13,572,580,-8
"22","2213","2213181","2213181-03","03","M","FINAL","YES",10,371,374,-3
"22","2213","2213181","2213181-03","03","M","PRELIMINARY","YES",10,371,374,-3
"22","2213","2213181","2213181-04","04","F","FINAL","YES",26,554,573,-19
"22","2213","2213181","2213181-04","04","F","PRELIMINARY","YES",26,554,573,-19
"22","2213","2213181","2213181-05","05","F","FINAL","YES",30,552,564,-12
"22","2213","2213181","2213181-05","05","F","PRELIMINARY","YES",30,552,564,-12
"22","2213","2213182","2213182-01","01","M","FINAL","YES",0,595,598,-3
"22","2213","2213182","2213182-01","01","M","PRELIMINARY","YES",0,595,598,-3
"22","2213","2213182","2213182-02","02","M","FINAL","NO",NA,NA,NA,NA
"22","2213","2213182","2213182-02","02","M","PRELIMINARY","NO",NA,NA,NA,NA
"22","2213","2213182","2213182-03","03","M","FINAL","YES",0,583,590,-7
"22","2213","2213182","2213182-03","03","M","PRELIMINARY","YES",0,583,590,-7
"22","2213","2213182","2213182-04","04","F","FINAL","YES",15,304,305,-1
"22","2213","2213182","2213182-04","04","F","PRELIMINARY","YES",15,304,305,-1
"22","2213","2213182","2213182-05","05","F","FINAL","NO",NA,NA,NA,NA
"22","2213","2213182","2213182-05","05","F","PRELIMINARY","NO",NA,NA,NA,NA
"22","2213","2213183","2213183-01","01","M","FINAL","YES",38,301,302,-1
"22","2213","2213183","2213183-01","01","M","PRELIMINARY","YES",38,301,302,-1
"22","2213","2213183","2213183-02","02","M","FINAL","YES",8,198,198,0
"22","2213","2213183","2213183-02","02","M","PRELIMINARY","YES",8,198,198,0
"22","2213","2213183","2213183-03","03","M","FINAL","YES",12,143,146,-3
"22","2213","2213183","2213183-03","03","M","PRELIMINARY","YES",12,143,146,-3
"22","2213","2213183","2213183-04","04","F","FINAL","YES",18,422,422,0
"22","2213","2213183","2213183-04","04","F","PRELIMINARY","YES",18,422,422,0
"22","2213","2213183","2213183-05","05","F","FINAL","YES",14,565,566,-1
"22","2213","2213183","2213183-05","05","F","PRELIMINARY","YES",14,565,566,-1
"22","2213","2213184","2213184-01","01","M","FINAL","YES",16,364,364,0
"22","2213","2213184","2213184-01","01","M","PRELIMINARY","YES",16,364,364,0
"22","2213","2213184","2213184-02","02","M","FINAL","YES",11,180,180,0
"22","2213","2213184","2213184-02","02","M","PRELIMINARY","YES",11,180,180,0
"22","2213","2213184","2213184-03","03","M","FINAL","YES",12,188,188,0
"22","2213","2213184","2213184-03","03","M","PRELIMINARY","YES",12,188,188,0
"22","2213","2213184","2213184-04","04","F","FINAL","YES",35,549,552,-3
"22","2213","2213184","2213184-04","04","F","PRELIMINARY","YES",35,549,552,-3
"22","2213","2213185","2213185-01","01","M","FINAL","YES",4,289,298,-9
"22","2213","2213185","2213185-01","01","M","PRELIMINARY","YES",4,289,298,-9
"22","2213","2213185","2213185-02","02","M","FINAL","YES",4,223,225,-2
"22","2213","2213185","2213185-02","02","M","PRELIMINARY","YES",4,223,225,-2
"22","2213","2213185","2213185-03","03","M","FINAL","YES",9,218,221,-3
"22","2213","2213185","2213185-03","03","M","PRELIMINARY","YES",9,218,221,-3
"22","2213","2213185","2213185-04","04","F","FINAL","YES",38,400,408,-8
"22","2213","2213185","2213185-04","04","F","PRELIMINARY","YES",38,400,408,-8
"22","2213","2213186","2213186-01","01","M","FINAL","YES",3,285,289,-4
"22","2213","2213186","2213186-01","01","M","PRELIMINARY","YES",3,285,289,-4
"22","2213","2213186","2213186-02","02","M","FINAL","YES",2,234,234,0
"22","2213","2213186","2213186-02","02","M","PRELIMINARY","YES",2,234,234,0
"22","2213","2213186","2213186-03","03","M","FINAL","YES",5,305,307,-2
"22","2213","2213186","2213186-03","03","M","PRELIMINARY","YES",5,305,307,-2
"22","2213","2213186","2213186-04","04","F","FINAL","YES",16,580,583,-3
"22","2213","2213186","2213186-04","04","F","PRELIMINARY","YES",16,580,583,-3
"22","2213","2213187","2213187-01","01","M","FINAL","YES",12,274,277,-3
"22","2213","2213187","2213187-01","01","M","PRELIMINARY","YES",12,274,277,-3
"22","2213","2213187","2213187-02","02","M","FINAL","YES",7,284,285,-1
"22","2213","2213187","2213187-02","02","M","PRELIMINARY","YES",7,284,285,-1
"22","2213","2213187","2213187-03","03","M","FINAL","YES",7,281,282,-1
"22","2213","2213187","2213187-03","03","M","PRELIMINARY","YES",7,281,282,-1
"22","2213","2213187","2213187-04","04","F","FINAL","YES",28,570,571,-1
"22","2213","2213187","2213187-04","04","F","PRELIMINARY","YES",28,570,571,-1
"22","2213","2213188","2213188-01","01","M","FINAL","YES",2,88,92,-4
"22","2213","2213188","2213188-01","01","M","PRELIMINARY","YES",2,88,92,-4
"22","2213","2213188","2213188-02","02","M","FINAL","YES",10,125,128,-3
"22","2213","2213188","2213188-02","02","M","PRELIMINARY","YES",10,125,128,-3
"22","2213","2213188","2213188-03","03","M","FINAL","YES",9,107,107,0
"22","2213","2213188","2213188-03","03","M","PRELIMINARY","YES",9,107,107,0
"22","2213","2213188","2213188-04","04","F","FINAL","YES",71,528,529,-1
"22","2213","2213188","2213188-04","04","F","PRELIMINARY","YES",71,528,529,-1
"22","2213","2213189","2213189-01","01","M","FINAL","YES",20,254,262,-8
"22","2213","2213189","2213189-01","01","M","PRELIMINARY","YES",20,254,262,-8
"22","2213","2213189","2213189-02","02","M","FINAL","YES",14,251,252,-1
"22","2213","2213189","2213189-02","02","M","PRELIMINARY","YES",14,251,252,-1
"22","2213","2213189","2213189-03","03","M","FINAL","YES",10,329,339,-10
"22","2213","2213189","2213189-03","03","M","PRELIMINARY","YES",10,329,339,-10
"22","2213","2213189","2213189-04","04","F","FINAL","YES",35,531,543,-12
"22","2213","2213189","2213189-04","04","F","PRELIMINARY","YES",35,531,543,-12
"22","2214","2214190","2214190-01","01","M","FINAL","YES",18,365,367,-2
"22","2214","2214190","2214190-01","01","M","PRELIMINARY","YES",18,365,367,-2
"22","2214","2214190","2214190-02","02","M","FINAL","YES",6,318,321,-3
"22","2214","2214190","2214190-02","02","M","PRELIMINARY","YES",6,318,321,-3
"22","2214","2214190","2214190-03","03","F","FINAL","YES",6,287,287,0
"22","2214","2214190","2214190-03","03","F","PRELIMINARY","YES",6,287,287,0
"22","2214","2214190","2214190-04","04","F","FINAL","YES",6,206,206,0
"22","2214","2214190","2214190-04","04","F","PRELIMINARY","YES",6,206,206,0
"22","2214","2214191","2214191-01","01","M","FINAL","YES",37,369,371,-2
"22","2214","2214191","2214191-01","01","M","PRELIMINARY","YES",37,369,371,-2
"22","2214","2214191","2214191-02","02","F","FINAL","YES",10,279,279,0
"22","2214","2214191","2214191-02","02","F","PRELIMINARY","YES",10,279,279,0
"22","2214","2214192","2214192-01","01","M","FINAL","YES",57,515,517,-2
"22","2214","2214192","2214192-01","01","M","PRELIMINARY","YES",57,515,517,-2
"22","2214","2214192","2214192-02","02","F","FINAL","YES",47,553,553,0
"22","2214","2214192","2214192-02","02","F","PRELIMINARY","YES",47,553,553,0
"22","2214","2214193","2214193-01","01","M","FINAL","YES",9,234,235,-1
"22","2214","2214193","2214193-01","01","M","PRELIMINARY","YES",9,234,235,-1
"22","2214","2214193","2214193-02","02","M","FINAL","YES",9,226,226,0
"22","2214","2214193","2214193-02","02","M","PRELIMINARY","YES",9,226,226,0
"22","2214","2214193","2214193-03","03","F","FINAL","YES",23,472,475,-3
"22","2214","2214193","2214193-03","03","F","PRELIMINARY","YES",23,472,475,-3
"22","2214","2214194","2214194-01","01","M","FINAL","YES",33,563,567,-4
"22","2214","2214194","2214194-01","01","M","PRELIMINARY","YES",33,563,567,-4
"22","2214","2214194","2214194-02","02","F","FINAL","YES",23,311,313,-2
"22","2214","2214194","2214194-02","02","F","PRELIMINARY","YES",23,311,313,-2
"22","2214","2214194","2214194-03","03","F","FINAL","YES",47,317,319,-2
"22","2214","2214194","2214194-03","03","F","PRELIMINARY","YES",47,317,319,-2
"22","2214","2214195","2214195-01","01","M","FINAL","YES",10,230,233,-3
"22","2214","2214195","2214195-01","01","M","PRELIMINARY","YES",10,230,233,-3
"22","2214","2214195","2214195-02","02","M","FINAL","YES",3,206,208,-2
"22","2214","2214195","2214195-02","02","M","PRELIMINARY","YES",3,206,208,-2
"22","2214","2214195","2214195-03","03","M","FINAL","YES",5,219,219,0
"22","2214","2214195","2214195-03","03","M","PRELIMINARY","YES",5,219,219,0
"22","2214","2214195","2214195-04","04","F","FINAL","YES",10,349,349,0
"22","2214","2214195","2214195-04","04","F","PRELIMINARY","YES",10,349,349,0
"22","2214","2214195","2214195-05","05","F","FINAL","YES",10,329,333,-4
"22","2214","2214195","2214195-05","05","F","PRELIMINARY","YES",10,329,333,-4
"22","2214","2214196","2214196-01","01","M","FINAL","YES",6,126,127,-1
"22","2214","2214196","2214196-01","01","M","PRELIMINARY","YES",6,126,127,-1
"22","2214","2214196","2214196-02","02","M","FINAL","YES",3,103,104,-1
"22","2214","2214196","2214196-02","02","M","PRELIMINARY","YES",3,103,104,-1
"22","2214","2214196","2214196-03","03","F","FINAL","YES",8,195,196,-1
"22","2214","2214196","2214196-03","03","F","PRELIMINARY","YES",8,195,196,-1
"22","2214","2214197","2214197-01","01","M","FINAL","YES",7,348,359,-11
"22","2214","2214197","2214197-01","01","M","PRELIMINARY","YES",7,348,359,-11
"22","2214","2214197","2214197-02","02","M","FINAL","YES",6,276,289,-13
"22","2214","2214197","2214197-02","02","M","PRELIMINARY","YES",6,276,289,-13
"22","2214","2214197","2214197-03","03","F","FINAL","YES",7,335,337,-2
"22","2214","2214197","2214197-03","03","F","PRELIMINARY","YES",7,335,337,-2
"22","2214","2214197","2214197-04","04","F","FINAL","YES",21,387,390,-3
"22","2214","2214197","2214197-04","04","F","PRELIMINARY","YES",21,387,390,-3
"22","2214","2214198","2214198-01","01","M","FINAL","YES",8,240,241,-1
"22","2214","2214198","2214198-01","01","M","PRELIMINARY","YES",8,240,241,-1
"22","2214","2214198","2214198-02","02","M","FINAL","YES",3,186,186,0
"22","2214","2214198","2214198-02","02","M","PRELIMINARY","YES",3,186,186,0
