"province_code","district_code","pc_code","ps_code"
"01","0101","0101176","0101176-02"
"01","0101","0101176","0101176-03"
"01","0101","0101176","0101176-04"
"01","0101","0101176","0101176-05"
"01","0101","0101177","0101177-01"
"01","0101","0101177","0101177-02"
"01","0101","0101177","0101177-03"
"01","0101","0101177","0101177-04"
"01","0101","0101177","0101177-05"
"01","0101","0101177","0101177-06"
"01","0101","0101178","0101178-01"
"01","0101","0101178","0101178-02"
"01","0101","0101178","0101178-03"
"01","0101","0101178","0101178-04"
"01","0101","0101178","0101178-05"
"01","0101","0101178","0101178-06"
"01","0101","0101179","0101179-01"
"01","0101","0101179","0101179-02"
"01","0101","0101179","0101179-03"
"01","0101","0101179","0101179-04"
"01","0101","0101179","0101179-05"
"01","0101","0101180","0101180-01"
"01","0101","0101180","0101180-02"
"01","0101","0101180","0101180-03"
"01","0101","0101180","0101180-04"
"01","0101","0101180","0101180-05"
"01","0101","0101181","0101181-01"
"01","0101","0101181","0101181-02"
"01","0101","0101182","0101182-01"
"01","0101","0101182","0101182-02"
"01","0101","0101182","0101182-03"
"01","0101","0101183","0101183-01"
"01","0101","0101183","0101183-02"
"01","0101","0101183","0101183-03"
"01","0101","0101183","0101183-04"
"01","0101","0101183","0101183-05"
"01","0101","0101183","0101183-06"
"01","0101","0101183","0101183-07"
"01","0101","0101183","0101183-08"
"01","0101","0101184","0101184-01"
"01","0101","0101184","0101184-02"
"01","0101","0101185","0101185-01"
"01","0101","0101185","0101185-02"
"01","0101","0101185","0101185-03"
"01","0101","0101185","0101185-04"
"01","0101","0101186","0101186-01"
"01","0101","0101186","0101186-02"
"01","0101","0101186","0101186-03"
"01","0101","0101186","0101186-04"
"01","0101","0101187","0101187-01"
"01","0101","0101187","0101187-02"
"01","0101","0101187","0101187-03"
"01","0101","0101187","0101187-04"
"01","0101","0101187","0101187-05"
"01","0101","0101188","0101188-01"
"01","0101","0101188","0101188-02"
"01","0101","0101188","0101188-03"
"01","0101","0101189","0101189-01"
"01","0101","0101189","0101189-02"
"01","0101","0101189","0101189-03"
"01","0101","0101189","0101189-04"
"01","0101","0101190","0101190-01"
"01","0101","0101190","0101190-02"
"01","0101","0101191","0101191-01"
"01","0101","0101191","0101191-02"
"01","0101","0101191","0101191-03"
"01","0101","0101192","0101192-01"
"01","0101","0101193","0101193-01"
"01","0101","0101193","0101193-02"
"01","0101","0101193","0101193-03"
"01","0101","0101194","0101194-01"
"01","0101","0101194","0101194-02"
"01","0101","0101194","0101194-03"
"01","0101","0101195","0101195-01"
"01","0101","0101195","0101195-02"
"01","0101","0101195","0101195-03"
"01","0101","0101196","0101196-01"
"01","0101","0101196","0101196-02"
"01","0101","0101196","0101196-03"
"01","0101","0101197","0101197-01"
"01","0101","0101197","0101197-02"
"01","0101","0101197","0101197-03"
"01","0101","0101197","0101197-04"
"01","0101","0101198","0101198-01"
"01","0101","0101198","0101198-02"
"01","0101","0101198","0101198-03"
"01","0101","0101199","0101199-01"
"01","0101","0101199","0101199-02"
"01","0101","0101200","0101200-01"
"01","0101","0101200","0101200-02"
"01","0101","0101201","0101201-01"
"01","0101","0101201","0101201-02"
"01","0101","0101201","0101201-03"
"01","0101","0101202","0101202-01"
"01","0101","0101202","0101202-02"
"01","0101","0101202","0101202-03"
"01","0101","0101203","0101203-01"
"01","0101","0101203","0101203-02"
"01","0101","0101203","0101203-03"
"01","0101","0101204","0101204-01"
"01","0101","0101204","0101204-02"
"01","0101","0101204","0101204-03"
"01","0101","0101204","0101204-04"
"01","0101","0101205","0101205-01"
"01","0101","0101205","0101205-02"
"01","0101","0101205","0101205-03"
"01","0101","0101205","0101205-04"
"01","0101","0101205","0101205-05"
"01","0101","0101205","0101205-06"
"01","0101","0101206","0101206-01"
"01","0101","0101206","0101206-02"
"01","0101","0101207","0101207-01"
"01","0101","0101207","0101207-02"
"01","0101","0101207","0101207-03"
"01","0101","0101208","0101208-01"
"01","0101","0101208","0101208-02"
"01","0101","0101209","0101209-01"
"01","0101","0101209","0101209-02"
"01","0101","0101209","0101209-03"
"01","0101","0101210","0101210-01"
"01","0101","0101210","0101210-02"
"01","0101","0101211","0101211-01"
"01","0101","0101211","0101211-02"
"01","0101","0101211","0101211-03"
"01","0101","0101211","0101211-04"
"01","0101","0101212","0101212-01"
"01","0101","0101213","0101213-01"
"01","0101","0101213","0101213-02"
"01","0101","0101213","0101213-03"
"01","0101","0101213","0101213-04"
"01","0101","0101213","0101213-05"
"01","0101","0101214","0101214-01"
"01","0101","0101214","0101214-02"
"01","0101","0101215","0101215-01"
"01","0101","0101215","0101215-02"
"01","0101","0101215","0101215-03"
"01","0101","0101215","0101215-04"
"01","0101","0101216","0101216-01"
"01","0101","0101216","0101216-02"
"01","0101","0101216","0101216-03"
"01","0101","0101217","0101217-01"
"01","0101","0101218","0101218-01"
"01","0101","0101218","0101218-02"
"01","0101","0101219","0101219-01"
"01","0101","0101219","0101219-02"
"01","0101","0101220","0101220-01"
"01","0101","0101220","0101220-02"
"01","0101","0101220","0101220-03"
"01","0101","0101221","0101221-01"
"01","0101","0101221","0101221-02"
"01","0101","0101222","0101222-01"
"01","0101","0101222","0101222-02"
"01","0101","0101222","0101222-03"
"01","0101","0101222","0101222-04"
"01","0101","0101222","0101222-05"
"01","0101","0101222","0101222-06"
"01","0101","0101222","0101222-07"
"01","0101","0101222","0101222-08"
"01","0101","0101223","0101223-01"
"01","0101","0101223","0101223-02"
"01","0101","0101224","0101224-01"
"01","0101","0101224","0101224-02"
"01","0101","0101224","0101224-03"
"01","0101","0101225","0101225-01"
"01","0101","0101225","0101225-02"
"01","0101","0101225","0101225-03"
"01","0101","0101225","0101225-04"
"01","0101","0101225","0101225-05"
"01","0101","0101225","0101225-06"
"01","0101","0101225","0101225-07"
"01","0101","0101226","0101226-01"
"01","0101","0101226","0101226-02"
"01","0101","0101226","0101226-03"
"01","0101","0101226","0101226-04"
"01","0101","0101226","0101226-05"
"01","0101","0101226","0101226-06"
"01","0101","0101227","0101227-01"
"01","0101","0101227","0101227-02"
"01","0101","0101227","0101227-03"
"01","0101","0101227","0101227-04"
"01","0101","0101227","0101227-05"
"01","0101","0101228","0101228-01"
"01","0101","0101228","0101228-02"
"01","0101","0101228","0101228-03"
"01","0101","0101228","0101228-04"
"01","0101","0101228","0101228-05"
"01","0101","0101228","0101228-06"
"01","0101","0101228","0101228-07"
"01","0101","0101229","0101229-01"
"01","0101","0101229","0101229-02"
"01","0101","0101229","0101229-03"
"01","0101","0101229","0101229-04"
"01","0101","0101229","0101229-05"
"01","0101","0101229","0101229-06"
"01","0101","0101229","0101229-07"
"01","0101","0101229","0101229-08"
"01","0101","0101229","0101229-09"
"01","0101","0101229","0101229-10"
"01","0101","0101229","0101229-11"
"01","0101","0101230","0101230-01"
"01","0101","0101230","0101230-02"
"01","0101","0101230","0101230-03"
"01","0101","0101230","0101230-04"
"01","0101","0101230","0101230-05"
"01","0101","0101230","0101230-06"
"01","0101","0101231","0101231-01"
"01","0101","0101231","0101231-02"
"01","0101","0101231","0101231-03"
"01","0101","0101232","0101232-01"
"01","0101","0101232","0101232-02"
"01","0101","0101232","0101232-03"
"01","0101","0101232","0101232-04"
"01","0101","0101232","0101232-05"
"01","0101","0101232","0101232-06"
"01","0101","0101232","0101232-07"
"01","0101","0101233","0101233-01"
"01","0101","0101233","0101233-02"
"01","0101","0101233","0101233-03"
"01","0101","0101233","0101233-04"
"01","0101","0101233","0101233-05"
"01","0101","0101234","0101234-01"
"01","0101","0101234","0101234-02"
"01","0101","0101234","0101234-03"
"01","0101","0101234","0101234-04"
"01","0101","0101234","0101234-05"
"01","0101","0101234","0101234-06"
"01","0101","0101234","0101234-07"
"01","0101","0101234","0101234-08"
"01","0101","0101234","0101234-09"
"01","0101","0101234","0101234-10"
"01","0101","0101234","0101234-11"
"01","0101","0101234","0101234-12"
"01","0101","0101234","0101234-13"
"01","0101","0101234","0101234-14"
"01","0101","0101235","0101235-01"
"01","0101","0101235","0101235-02"
"01","0101","0101236","0101236-01"
"01","0101","0101236","0101236-02"
"01","0101","0101236","0101236-03"
"01","0101","0101236","0101236-04"
"01","0101","0101237","0101237-01"
"01","0101","0101237","0101237-02"
"01","0101","0101237","0101237-03"
"01","0101","0101237","0101237-04"
"01","0101","0101237","0101237-05"
"01","0101","0101237","0101237-06"
"01","0101","0101237","0101237-07"
"01","0101","0101238","0101238-01"
"01","0101","0101238","0101238-02"
"01","0101","0101238","0101238-03"
"01","0101","0101239","0101239-01"
"01","0101","0101239","0101239-02"
"01","0101","0101239","0101239-03"
"01","0101","0101239","0101239-04"
"01","0101","0101239","0101239-05"
"01","0101","0101239","0101239-06"
"01","0101","0101239","0101239-07"
"01","0101","0101239","0101239-08"
"01","0101","0101239","0101239-09"
"01","0101","0101239","0101239-10"
"01","0101","0101240","0101240-01"
"01","0101","0101240","0101240-02"
"01","0101","0101240","0101240-03"
"01","0101","0101240","0101240-04"
"01","0101","0101241","0101241-01"
"01","0101","0101241","0101241-02"
"01","0101","0101241","0101241-03"
"01","0101","0101241","0101241-04"
"01","0101","0101241","0101241-05"
"01","0101","0101242","0101242-01"
"01","0101","0101242","0101242-02"
"01","0101","0101243","0101243-01"
"01","0101","0101243","0101243-02"
"01","0101","0101243","0101243-03"
"01","0101","0101243","0101243-04"
"01","0101","0101243","0101243-05"
"01","0101","0101243","0101243-06"
"01","0101","0101244","0101244-01"
"01","0101","0101244","0101244-02"
"01","0101","0101244","0101244-03"
"01","0101","0101244","0101244-04"
"01","0101","0101244","0101244-05"
"01","0101","0101244","0101244-06"
"01","0101","0101244","0101244-07"
"01","0101","0101245","0101245-01"
"01","0101","0101245","0101245-02"
"01","0101","0101245","0101245-03"
"01","0101","0101245","0101245-04"
"01","0101","0101245","0101245-05"
"01","0101","0101246","0101246-01"
"01","0101","0101246","0101246-02"
"01","0101","0101246","0101246-03"
"01","0101","0101247","0101247-01"
"01","0101","0101247","0101247-02"
"01","0101","0101247","0101247-03"
"01","0101","0101247","0101247-04"
"01","0101","0101247","0101247-05"
"01","0101","0101247","0101247-06"
"01","0101","0101248","0101248-01"
"01","0101","0101248","0101248-02"
"01","0101","0101248","0101248-03"
"01","0101","0101249","0101249-01"
"01","0101","0101249","0101249-02"
"01","0101","0101249","0101249-03"
"01","0101","0101249","0101249-04"
"01","0101","0101249","0101249-05"
"01","0101","0101249","0101249-06"
"01","0101","0101249","0101249-07"
"01","0101","0101249","0101249-08"
"01","0101","0101249","0101249-09"
"01","0101","0101250","0101250-01"
"01","0101","0101250","0101250-02"
"01","0101","0101250","0101250-03"
"01","0101","0101250","0101250-04"
"01","0101","0101250","0101250-05"
"01","0101","0101250","0101250-06"
"01","0101","0101251","0101251-01"
"01","0101","0101251","0101251-02"
"01","0101","0101251","0101251-03"
"01","0101","0101251","0101251-04"
"01","0101","0101251","0101251-05"
"01","0101","0101251","0101251-06"
"01","0101","0101251","0101251-07"
"01","0101","0101252","0101252-01"
"01","0101","0101252","0101252-02"
"01","0101","0101252","0101252-03"
"01","0101","0101252","0101252-04"
"01","0101","0101252","0101252-05"
"01","0101","0101252","0101252-06"
"01","0101","0101252","0101252-07"
"01","0101","0101252","0101252-08"
"01","0101","0101252","0101252-09"
"01","0101","0101252","0101252-10"
"01","0101","0101253","0101253-01"
"01","0101","0101253","0101253-02"
"01","0101","0101253","0101253-03"
"01","0101","0101253","0101253-04"
"01","0101","0101253","0101253-05"
"01","0101","0101253","0101253-06"
"01","0101","0101253","0101253-07"
"01","0101","0101253","0101253-08"
"01","0101","0101253","0101253-09"
"01","0101","0101253","0101253-10"
"01","0101","0101253","0101253-11"
"01","0101","0101253","0101253-12"
"01","0101","0101253","0101253-13"
"01","0101","0101254","0101254-01"
"01","0101","0101254","0101254-02"
"01","0101","0101254","0101254-03"
"01","0101","0101254","0101254-04"
"01","0101","0101254","0101254-05"
"01","0101","0101254","0101254-06"
"01","0101","0101255","0101255-01"
"01","0101","0101255","0101255-02"
"01","0101","0101255","0101255-03"
"01","0101","0101255","0101255-04"
"01","0101","0101255","0101255-05"
"01","0101","0101256","0101256-01"
"01","0101","0101256","0101256-02"
"01","0101","0101256","0101256-03"
"01","0101","0101256","0101256-04"
"01","0101","0101256","0101256-05"
"01","0101","0101256","0101256-06"
"01","0101","0101256","0101256-07"
"01","0101","0101257","0101257-01"
"01","0101","0101257","0101257-02"
"01","0101","0101258","0101258-01"
"01","0101","0101258","0101258-02"
"01","0101","0101258","0101258-03"
"01","0101","0101258","0101258-04"
"01","0101","0101258","0101258-05"
"01","0101","0101258","0101258-06"
"01","0101","0101258","0101258-07"
"01","0101","0101258","0101258-08"
"01","0101","0101258","0101258-09"
"01","0101","0101259","0101259-01"
"01","0101","0101259","0101259-02"
"01","0101","0101259","0101259-03"
"01","0101","0101259","0101259-04"
"01","0101","0101259","0101259-05"
"01","0101","0101259","0101259-06"
"01","0101","0101259","0101259-07"
"01","0101","0101259","0101259-08"
"01","0101","0101259","0101259-09"
"01","0101","0101259","0101259-10"
"01","0101","0101259","0101259-11"
"01","0101","0101259","0101259-12"
"01","0101","0101259","0101259-13"
"01","0101","0101259","0101259-14"
"01","0101","0101259","0101259-15"
"01","0101","0101260","0101260-01"
"01","0101","0101260","0101260-02"
"01","0101","0101260","0101260-03"
"01","0101","0101260","0101260-04"
"01","0101","0101260","0101260-05"
"01","0101","0101260","0101260-06"
"01","0101","0101260","0101260-07"
"01","0101","0101261","0101261-01"
"01","0101","0101261","0101261-02"
"01","0101","0101261","0101261-03"
"01","0101","0101261","0101261-04"
"01","0101","0101261","0101261-05"
"01","0101","0101261","0101261-06"
"01","0101","0101261","0101261-07"
"01","0101","0101261","0101261-08"
"01","0101","0101261","0101261-09"
"01","0101","0101261","0101261-10"
"01","0101","0101261","0101261-11"
"01","0101","0101261","0101261-12"
"01","0101","0101261","0101261-13"
"01","0101","0101261","0101261-14"
"01","0101","0101261","0101261-15"
"01","0101","0101261","0101261-16"
"01","0101","0101262","0101262-01"
"01","0101","0101262","0101262-02"
"01","0101","0101262","0101262-03"
"01","0101","0101262","0101262-04"
"01","0101","0101262","0101262-05"
"01","0101","0101262","0101262-06"
"01","0101","0101263","0101263-01"
"01","0101","0101263","0101263-02"
"01","0101","0101263","0101263-03"
"01","0101","0101263","0101263-04"
"01","0101","0101263","0101263-05"
"01","0101","0101263","0101263-06"
"01","0101","0101263","0101263-07"
"01","0101","0101263","0101263-08"
"01","0101","0101264","0101264-01"
"01","0101","0101264","0101264-02"
"01","0101","0101264","0101264-03"
"01","0101","0101264","0101264-04"
"01","0101","0101264","0101264-05"
"01","0101","0101265","0101265-01"
"01","0101","0101265","0101265-02"
"01","0101","0101265","0101265-03"
"01","0101","0101265","0101265-04"
"01","0101","0101265","0101265-05"
"01","0101","0101266","0101266-01"
"01","0101","0101266","0101266-02"
"01","0101","0101266","0101266-03"
"01","0101","0101266","0101266-04"
"01","0101","0101266","0101266-05"
"01","0101","0101266","0101266-06"
"01","0101","0101267","0101267-01"
"01","0101","0101267","0101267-02"
"01","0101","0101267","0101267-03"
"01","0101","0101267","0101267-04"
"01","0101","0101267","0101267-05"
"01","0101","0101267","0101267-06"
"01","0101","0101268","0101268-01"
"01","0101","0101268","0101268-02"
"01","0101","0101268","0101268-03"
"01","0101","0101268","0101268-04"
"01","0101","0101268","0101268-05"
"01","0101","0101268","0101268-06"
"01","0101","0101269","0101269-01"
"01","0101","0101269","0101269-02"
"01","0101","0101269","0101269-03"
"01","0101","0101269","0101269-04"
"01","0101","0101270","0101270-01"
"01","0101","0101270","0101270-02"
"01","0101","0101271","0101271-01"
"01","0101","0101271","0101271-02"
"01","0101","0101272","0101272-01"
"01","0101","0101272","0101272-02"
"01","0101","0101272","0101272-03"
"01","0101","0101272","0101272-04"
"01","0101","0101272","0101272-05"
