"province_name","province_code","district_name","district_code","pc_code","pc_name","pc_location","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"BALKH","21","ZARI","2115","2115309"," Abul Qasim School"," Naqechi village","Old","no change",1746,118,43,0,9,0,0,4,62,1628,776,852,0,0,776,852,1628
"BALKH","21","ZARI","2115","2115310"," Awmki Primary School"," Owmki village","Old","no change",438,30,14,0,5,0,0,2,9,408,229,179,0,0,229,179,408
"BALKH","21","ZARI","2115","2115311"," Mir Hashim School"," Nawabad Balouch village","Old","no change",1062,68,39,0,3,0,0,1,25,994,555,439,0,0,555,439,994
"BALKH","21","ZARI","2115","2115312"," Khwajah Ahmad Sewi School"," Mirzaii village","Old","no change",504,30,6,0,1,0,0,4,19,474,360,114,0,0,360,114,474
"BALKH","21","ZARI","2115","2115313"," Khwajah Ahmad Wali School"," Dilmurq Bala ","New","no change",558,30,12,0,0,0,0,2,16,528,368,160,0,0,368,160,528
"BALKH","21","ZARI","2115","2115314"," Pestah Balouch School"," Pestah Balouch village","Old","no change",876,53,37,0,3,0,0,1,12,823,296,527,0,0,296,527,823
"SARE PUL","22","SARE PUL","2201","2201001"," Minhajul Seraj High School"," Alqani Khurd","Old","no change",2999,779,734,0,11,0,0,5,29,2220,1175,1045,0,0,1175,1045,2220
"SARE PUL","22","SARE PUL","2201","2201002"," Imam Yahya High School"," Imam Khurd village","Old","no change",5399,619,521,0,26,0,0,31,41,4780,2190,2590,0,0,2190,2590,4780
"SARE PUL","22","SARE PUL","2201","2201003"," Asyabad Girls High School"," Asyabad village","New","no change",4200,993,917,0,23,0,0,7,46,3205,1367,1838,2,0,1367,1840,3207
"SARE PUL","22","SARE PUL","2201","2201004"," Rahmatabad High School"," Rahmat Abad village","Old","no change",6000,866,751,0,31,0,0,37,47,5132,2592,2540,2,0,2593,2541,5134
"SARE PUL","22","SARE PUL","2201","2201005"," Jawzjan Girls High School"," Shahr e Naw, Nahia 1","Old","no change",7798,515,413,0,32,0,0,47,23,7277,4091,3186,6,0,4094,3189,7283
"SARE PUL","22","SARE PUL","2201","2201006"," Alqani Jame Mosque"," Alqani Kalan village","Old","no change",4428,1040,948,0,29,0,0,11,52,3385,1541,1844,3,0,1542,1846,3388
"SARE PUL","22","SARE PUL","2201","2201007"," Baghawi Ulya Boys High School"," Markaz","New","no change",1800,939,914,0,9,0,0,1,15,861,372,489,0,0,372,489,861
"SARE PUL","22","SARE PUL","2201","2201008"," Lati village Mosque"," Latti village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201009"," SehToot village Mosque"," SehToot village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201010"," Alaf Safid Mosque"," Alaf Safid village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201011"," Laghman Secondary School"," Laghman village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201012"," Qalla e Soukhtah Primary School"," Qalla Soukhtah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201013"," Balghali Girls High School"," Adrang village","Relocated","no change",3000,594,523,0,18,0,0,5,48,2406,1986,420,0,0,1986,420,2406
"SARE PUL","22","SARE PUL","2201","2201014"," Qashqari village School"," Qashqari village","Old","no change",1200,495,482,0,5,0,0,5,3,705,477,228,0,0,477,228,705
"SARE PUL","22","SARE PUL","2201","2201015"," Angoot Uzbakiah High School"," Angoot Uzbekyah village","Old","no change",1200,236,220,0,10,0,0,2,4,964,396,568,0,0,396,568,964
"SARE PUL","22","SARE PUL","2201","2201016"," Baghawi Sufla High School"," Baghawi Sufla","Old","no change",2400,1041,984,0,11,0,0,4,42,1359,743,616,0,0,743,616,1359
"SARE PUL","22","SARE PUL","2201","2201017"," Baghawi Uzbakyah Secondary School"," Baghawi Uzbekyah village","Old","no change",1200,441,426,0,12,0,0,1,2,759,402,357,0,0,402,357,759
"SARE PUL","22","SARE PUL","2201","2201018"," Sang Tawdah ha Madrassah"," Sang Tawdah village","New","no change",1200,95,76,0,12,0,0,1,6,1105,523,582,0,0,523,582,1105
"SARE PUL","22","SARE PUL","2201","2201019"," Neemdan Primary Madrassah"," Neemdan village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201020"," Khaksar Madrassah"," Khaksar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201021"," Qadam Jai Madrassah"," Qadam Jaii village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201022"," Zaki Primary School"," Zakir village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201023"," Kuhanah Qeshalq Madrassah"," Kuhnah Qeshlaq village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201024"," Al Askar Primary Madrassah"," Al Askar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201025"," Majar Madrassah"," Majar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201026"," Khan Qudak Madrassah"," Khan Qodak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201027"," Pestali Madrassah"," Pastali village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201028"," Kamar Tubeedah Primary School"," Kamar Tobeedah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201029"," Ghajar Qaduq"," Ghajar Qaduq village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201030"," Had Bakhshi Primary School"," Had Bakhshi village","Old","no change",1200,844,839,0,4,0,0,1,0,356,164,192,0,0,164,192,356
"SARE PUL","22","SARE PUL","2201","2201031"," Gelah Jar Madrassah"," Gellah Jar village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SARE PUL","2201","2201032"," Sayed Abad High School"," Sayed Abad village","Old","no change",2997,973,938,0,10,0,0,4,21,2024,1248,776,0,0,1248,776,2024
"SARE PUL","22","SARE PUL","2201","2201033"," Khanqah Malaki Mosque"," Khanqai Malaki village","Old","no change",2400,422,296,0,16,0,0,2,108,1962,1473,489,16,0,1489,489,1978
"SARE PUL","22","SARE PUL","2201","2201034"," Qush Tepah High School"," Qush Tepah village","Old","no change",1800,343,312,0,6,0,0,4,21,1446,975,471,11,0,986,471,1457
"SARE PUL","22","SARE PUL","2201","2201035"," Shah Chinar High School"," Shah Chinar village","Old","no change",2400,727,677,0,1,0,0,29,20,1672,907,765,1,0,908,765,1673
"SARE PUL","22","SARE PUL","2201","2201036"," Chahar Bagh Girls High School"," Chahar Bagh village","New","no change",3270,766,671,0,16,0,0,44,35,2502,1453,1049,2,0,1454,1050,2504
"SARE PUL","22","SARE PUL","2201","2201037"," Qaragho High School"," Qaraghu village","Old","no change",3000,428,390,0,16,0,0,7,15,2572,1049,1523,0,0,1049,1523,2572
"SARE PUL","22","SARE PUL","2201","2201038"," Korak Uzbakyah Secondary School"," Korak Uzbekyah village","Old","no change",2399,355,339,1,5,0,0,2,8,2043,931,1112,1,0,931,1113,2044
"SARE PUL","22","SAYAD","2202","2202039"," Mirza Awlang Secondary School"," Mirza Awlang ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202040"," Khwajah Almatu Secondary School"," Khwaja Almatu","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202041"," Turbulaq Secondary School"," Turbulaq","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202042"," Angushkah Secondary School"," Angushkah","Old","no change",4800,835,675,0,42,0,0,39,79,3964,2176,1788,1,0,2177,1788,3965
"SARE PUL","22","SAYAD","2202","2202043"," Mulla Sakhidad Girls High School"," Mulla Sakhidad","Old","no change",2400,617,550,0,14,0,0,8,45,1783,976,807,0,0,976,807,1783
"SARE PUL","22","SAYAD","2202","2202044"," Billand Ghor Kuhnah Primary School"," Billand Ghur Kuhnanh village","New","no change",1200,567,555,0,4,0,0,5,3,633,488,145,0,0,488,145,633
"SARE PUL","22","SAYAD","2202","2202045"," Quflatoon Secondary School"," Quflaton village","Relocated","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202046"," Primary School"," Billand Ghur village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202047"," Darah Band Mosque location"," Darah Band village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202048"," Saha e Baz (Plain Ground)"," Pahlawan Tush village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202049"," Char Gumbad Madrassah"," Char Gumbad","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202050"," Primary School"," Hajdah Bala village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202051","Qarakhwal Mosque location"," Qara Khowal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SAYAD","2202","2202052"," Shah Toot village Madrassah"," Shah Toot village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203053"," Deh Buzan School"," Deh Buzan village","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203054"," Qalla Kuhnah Jame Mosque"," Qalla Kuhnah village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203055"," Shaheed Mazari High School"," Dahanah Kashan","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203056"," Azadi High School"," Shenah Safid Maidan","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203057"," Damgah Madrassah"," Damgah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203058"," Shorah List Madrassah"," Shorah List","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203059"," Shorah List Madrassah"," Kham Safid","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203060"," Kham Safi Jame Mosque"," Sarak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203061"," Mosque"," Khameedah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203062"," SalrezaiMosque"," Salrezi","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203063"," Primary School"," Soufak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203064"," Zee Bayan village Madrassah"," Zee Bayab village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203065"," Village Mosque"," Zee Nazeer village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203066"," Tagab Bye Mosque"," Tagab Bye village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203067"," Deh Myanah Mosque"," Deh Myanah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203068"," Jarghan High School"," Jarghan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203069"," Nagalah Jame Mosque"," Nagallah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203070"," Sar Deh Jame Mosque"," Sar Deh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203071"," Haji Tahir Mosque"," Ganji Ha","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203072"," Khamdan Jame Madrassah"," Khamdan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203073"," Hemat Deh Surkh wa Pas Nai High School"," Deh Surkh village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203074"," Imam Abu Hanifah Madrassah"," Khowal village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203075"," Qarghaitu Mosque"," Qarghaitu village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203076"," Pai Dehak village Madrassah"," Pai Dehak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203077"," Chehel Chah Jame Madrassah"," Chehel Deh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203078"," Darah Gerziwan Madrassah"," Darah Gerezwan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203079"," Mosque"," Neemak","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203080"," Qalla Shahr Madrassah"," Qalla Shahr","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","KOHESTANAT","2203","2203081"," Haji Mulla Qurban Mosque"," Nawabad Qalla Shahr","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SOZMAQALA","2204","2204082"," Mohammad Amin Shaheed Secondary School"," District Center","Old","no change",1080,62,29,0,1,0,0,1,31,1017,518,499,1,0,519,499,1018
"SARE PUL","22","SOZMAQALA","2204","2204083"," Sozma Qalla Uzbakiah Jame Mosque"," Sozma Qalla Uzbekyah","New","no change",1470,54,17,0,6,0,0,1,30,1415,577,838,1,0,577,839,1416
"SARE PUL","22","SOZMAQALA","2204","2204084"," Faizabad Jame Mosque"," Faizabad","Old","no change",444,42,25,0,2,0,0,0,15,402,214,188,0,0,214,188,402
"SARE PUL","22","SOZMAQALA","2204","2204085"," Safar Qeshlaq Mosque"," Safar Qeshlaq","Old","no change",594,40,13,0,4,0,0,3,20,554,223,331,0,0,223,331,554
"SARE PUL","22","SOZMAQALA","2204","2204086"," Gurkab Ulya Jame Mosque"," Gorkab Ulya","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SOZMAQALA","2204","2204087"," Tanzeel Jame Mosque"," Tanzeel","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SOZMAQALA","2204","2204088"," Charak High School"," Charak Sufla","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SOZMAQALA","2204","2204089"," Kata Qalla Mosque"," Kata Qalla","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SOZMAQALA","2204","2204090"," Khanqah Girls Secondary School"," Khanqah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SOZMAQALA","2204","2204091"," Langar Shah Abdullah Primary School"," Langar Shah Abdullah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SOZMAQALA","2204","2204092"," Du Aabah Boys High School"," Du Aabah","Old","no change",120,12,5,0,3,0,0,0,4,108,86,22,0,0,86,22,108
"SARE PUL","22","SOZMAQALA","2204","2204093"," Bagh Ishaq Village Jame Mosque"," Bagh Ishaq village","Old","no change",1368,56,14,0,22,0,0,2,18,1311,567,744,1,0,568,744,1312
"SARE PUL","22","SOZMAQALA","2204","2204094"," Sabzi Kalan Jame Mosque"," Sabzi Kalan","Old","no change",485,21,12,0,1,0,0,3,5,464,281,183,0,0,281,183,464
"SARE PUL","22","SOZMAQALA","2204","2204095"," Aspand Sai School"," Shaheed Mohammad Yousuf Abidi Balouch village","New","no change",899,54,18,0,4,0,0,24,8,845,391,454,0,0,391,454,845
"SARE PUL","22","SOZMAQALA","2204","2204096"," Borqoot village Mosque"," Borqout village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SANCHARAK","2205","2205097"," Takzar girls High School no. 2"," Shahr e Naw Takzar","New","no change",3240,149,75,0,19,0,0,9,46,3091,1700,1391,0,0,1700,1391,3091
"SARE PUL","22","SANCHARAK","2205","2205098"," Shahr Kuhnah Takzar Boys Secondary School"," Shahr Kuhnah Takzar","Old","no change",1320,42,23,0,6,0,0,2,11,1276,482,794,2,0,482,796,1278
"SARE PUL","22","SANCHARAK","2205","2205099"," Baharak Girls Secondary School"," Baharak village","Relocated","no change",1272,33,13,0,2,0,0,1,17,1239,493,746,0,0,493,746,1239
"SARE PUL","22","SANCHARAK","2205","2205100"," Shabokand village Mosque"," Shabukand village","Relocated","no change",1716,84,6,0,7,0,0,3,68,1632,706,926,0,0,706,926,1632
"SARE PUL","22","SANCHARAK","2205","2205101"," Dehak village Mosque"," Daheek village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SANCHARAK","2205","2205102"," Masjid Sab Girls High School"," Sabz village","Relocated","no change",2508,68,13,0,23,0,0,8,24,2439,1057,1382,1,0,1057,1383,2440
"SARE PUL","22","SANCHARAK","2205","2205103"," Toupkhanah Boys Secondary School"," Toupkhanah village","Relocated","no change",1110,34,15,0,6,0,0,1,12,1075,383,692,1,0,384,692,1076
"SARE PUL","22","SANCHARAK","2205","2205104"," Awqaf Jame Madrassah"," Awqaf","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SANCHARAK","2205","2205105"," Khairabad Mosque"," Kaftar Khan village","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SANCHARAK","2205","2205106"," Dehmurdah village Madrassah"," Dehmurdah village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SARE PUL","22","SANCHARAK","2205","2205107"," Kabod Aab Secondary School"," Pushtah e Kabod Aab village","Relocated","no change",612,44,20,0,4,0,0,0,20,568,306,262,0,0,306,262,568
"SARE PUL","22","SANCHARAK","2205","2205108"," Qeshlaq Kuhnah village Madrassah"," Qeshlaq Kuhnah village","Old","no change",1278,69,17,0,6,0,0,6,40,1208,592,616,1,0,592,617,1209
"SARE PUL","22","SANCHARAK","2205","2205109"," Charu Boys High School"," Charu Ulya ","Relocated","no change",1122,40,12,0,3,0,0,5,20,1082,432,650,0,0,432,650,1082
"SARE PUL","22","SANCHARAK","2205","2205110"," Aaq Pi Boys Secondary School"," Aaq Pe village","Relocated","no change",642,19,8,0,5,0,0,0,6,623,361,262,0,0,361,262,623
"SARE PUL","22","SANCHARAK","2205","2205111"," Farushqan Myanah Secondary School"," Farushqan Myanah","Relocated","no change",912,24,10,0,5,0,0,0,9,887,321,566,1,0,321,567,888
"SARE PUL","22","SANCHARAK","2205","2205112"," Chinar Jae Mosque"," Farushqan Kalan village","Old","no change",2652,62,38,0,6,0,0,9,9,2589,1108,1481,1,0,1109,1481,2590
"SARE PUL","22","SANCHARAK","2205","2205113"," Larak Secondary School"," Larak ","Relocated","no change",695,21,11,0,3,0,0,0,7,659,375,284,15,0,388,286,674
"SARE PUL","22","SANCHARAK","2205","2205114"," Arab Bye village Secondary School"," Arab Bye village","Old","no change",1314,170,28,0,31,0,0,2,109,1144,644,500,0,0,644,500,1144
"SARE PUL","22","SANCHARAK","2205","2205115"," Khwajah Surkh School"," Khwajah Surkh","Old","no change",1734,46,31,0,10,0,0,0,5,1688,794,894,0,0,794,894,1688
"SARE PUL","22","SANCHARAK","2205","2205116"," Archa Tu Primary School"," Archah Tu","Old","no change",1584,75,58,0,10,0,0,1,6,1509,721,788,0,0,721,788,1509
"SARE PUL","22","SANCHARAK","2205","2205117"," Ideen Kol Primary School"," Aabdin Kol","Old","no change",1062,39,9,0,7,0,0,7,16,1023,390,633,0,0,390,633,1023
"SARE PUL","22","SANCHARAK","2205","2205118"," Tabeer wa Taghai Khwajah High School","  Bahar Naw Tubra","Old","no change",2064,67,20,0,15,0,0,3,29,1997,936,1061,0,0,936,1061,1997
"SARE PUL","22","SANCHARAK","2205","2205119"," Irfan Secondary School"," Gul Khanah Tafaikhor village","Old","no change",1050,28,16,0,4,0,0,2,6,1022,440,582,0,0,440,582,1022
