"pc_code","prelim_results_status","province_name","province_code","district_name","district_code","pc_name","pc_location","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"2109197","Reporting","BALKH","21","DAWLATABAD","2109"," Surkh Gunbad School"," Surkh Gunbad village","Old","no change",840,51,19,0,6,0,0,1,25,789,351,438,0,0,351,438,789
"2109198","Reporting","BALKH","21","DAWLATABAD","2109"," Zadyan School"," Zadyan village","Old","no change",702,13,13,0,0,0,0,0,0,689,378,311,0,0,378,311,689
"2109199","Reporting","BALKH","21","DAWLATABAD","2109"," Shingal School"," Shingal Abad village","Old","no change",468,13,7,0,2,0,0,1,3,455,291,164,0,0,291,164,455
"2109200","Reporting","BALKH","21","DAWLATABAD","2109"," Anas Waezi School"," Qara Ghajalah village","Old","no change",985,55,31,0,6,0,0,0,18,930,403,527,0,0,403,527,930
"2109201","Reporting","BALKH","21","DAWLATABAD","2109"," Mawlana Waezi Boys High School"," Qara Ghajalah village","Old","no change",1320,44,22,0,10,0,0,0,12,1276,588,688,0,0,588,688,1276
"2109202","Reporting","BALKH","21","DAWLATABAD","2109"," Shakh Mugheelan School"," Shakh Mugheelan village","Old","no change",558,37,30,0,4,0,0,2,1,521,252,269,0,0,252,269,521
"2109203","Reporting","BALKH","21","DAWLATABAD","2109"," Khairabad School"," Khair Abad village","Old","no change",684,23,16,0,4,0,0,0,3,661,423,238,0,0,423,238,661
"2110204","Reporting","BALKH","21","KHULM","2110"," Pohand Abdul Rouf Khulmi High School"," Seerat","Old","no change",798,24,13,0,4,0,0,2,5,774,433,341,0,0,433,341,774
"2110205","Reporting","BALKH","21","KHULM","2110"," Tangi School"," Haji Karim village","Old","no change",1014,188,11,0,170,0,0,4,3,826,485,341,0,0,485,341,826
"2110206","Reporting","BALKH","21","KHULM","2110"," Khulm Hospital"," Markaz Khulm, Guzar Aabdar","Old","no change",2214,71,27,0,6,0,0,14,24,2143,1422,721,0,0,1422,721,2143
"2110207","Reporting","BALKH","21","KHULM","2110"," Khwajah Burhan Boys School"," Sarhang village","Old","no change",3054,107,19,0,31,0,0,5,52,2945,1537,1408,2,0,1537,1410,2947
"2110208","Reporting","BALKH","21","KHULM","2110"," Mahasthi High School"," Dewardegi village","Old","no change",1961,41,16,0,7,0,0,7,11,1920,664,1256,0,0,664,1256,1920
"2110209","Reporting","BALKH","21","KHULM","2110"," Khulm Boys High School"," Aabdar, Markaz Khulm village","Old","no change",2550,65,27,0,10,0,0,19,9,2484,1811,673,1,0,1811,674,2485
"2110210","Reporting","BALKH","21","KHULM","2110"," Shaheed Ahmad Shah Masoud High School"," Amin Hussain village","Old","no change",2034,49,20,0,4,0,0,7,18,1985,953,1032,0,0,953,1032,1985
"2110211","Reporting","BALKH","21","KHULM","2110"," Nahid Shaheed School"," Tayebah Shiekhi Afghania (Laghmani)","Old","no change",930,28,10,0,8,0,0,2,8,902,375,527,0,0,375,527,902
"2110212","Reporting","BALKH","21","KHULM","2110"," Mirza Shams School"," Mirza Shams village","Old","no change",1098,32,15,0,3,0,0,4,10,1065,536,529,1,0,536,530,1066
"2110213","Reporting","BALKH","21","KHULM","2110"," Haji Ali Clinic"," Haji Ali village","Old","no change",522,12,8,0,0,0,0,1,3,510,268,242,0,0,268,242,510
"2110214","Reporting","BALKH","21","KHULM","2110"," Sayad Boys School"," Sayad village","Old","no change",1002,13,9,0,2,0,0,1,1,988,481,507,1,0,481,508,989
"2110215","Reporting","BALKH","21","KHULM","2110"," Yangi Areeq School"," Yangi Areeq village","Old","no change",355,9,7,0,2,0,0,0,0,346,247,99,0,0,247,99,346
"2110216","Reporting","BALKH","21","KHULM","2110"," Khushtoot Secondary School"," Khushtoot village","Old","no change",156,10,4,0,5,0,0,0,1,146,84,62,0,0,84,62,146
"2110217","Reporting","BALKH","21","KHULM","2110"," Ghazi Abad Secondary School"," Ghazi Abad village","Old","no change",372,49,14,0,2,0,0,2,31,323,168,155,0,0,168,155,323
"2110218","Reporting","BALKH","21","KHULM","2110"," Nahid Shaheed Secondary School"," Salozai village","Old","no change",390,16,11,0,0,0,0,3,2,374,184,190,0,0,184,190,374
"2110219","Reporting","BALKH","21","KHULM","2110"," Deh Hasan School"," Deh Hassan village","Old","no change",996,23,16,0,0,0,0,1,6,973,456,517,0,0,456,517,973
"2110220","Reporting","BALKH","21","KHULM","2110"," Deh Wardah village Mosque"," Deh Wardah village","Relocated","no change",186,26,10,0,16,0,0,0,0,160,111,49,0,0,111,49,160
"2110221","Reporting","BALKH","21","KHULM","2110"," Awaljtu Secondary School"," Owljatu village","Old","no change",876,18,4,0,5,0,0,2,7,857,363,494,1,0,363,495,858
"2111234","Reporting","BALKH","21","CHARBOLAK","2111"," Abu Shukoor Balkhi School"," Aaq Tepah","Old","no change",996,60,32,0,4,0,0,4,20,936,501,435,0,0,501,435,936
"2111239","Reporting","BALKH","21","CHARBOLAK","2111"," District Building"," District Center, Chaharbolak ","Old","no change",1908,191,24,0,116,0,0,5,46,1716,971,745,1,0,972,745,1717
"2111240","Reporting","BALKH","21","CHARBOLAK","2111"," Education Directorate"," Chaharbolak Center","Old","no change",906,35,8,0,7,0,0,8,12,871,490,381,0,0,490,381,871
"2111243","Reporting","BALKH","21","CHARBOLAK","2111"," Arnagha School"," Arnagha village","Old","no change",1110,70,15,0,9,0,0,5,41,1039,663,376,1,0,664,376,1040
"2111244","Reporting","BALKH","21","CHARBOLAK","2111"," Dilbarjeen School"," Dilbarjeen village","Old","no change",618,27,9,0,6,0,0,2,10,591,354,237,0,0,354,237,591
"2112256","Reporting","BALKH","21","SHORTEPA","2112"," Bozariq School"," Bozareq village","Old","no change",834,59,43,0,2,0,0,0,14,775,711,64,0,0,711,64,775
"2112257","Reporting","BALKH","21","SHORTEPA","2112"," Ab Jafar School"," Joi Wakeel village","Old","no change",1944,45,15,0,11,0,0,0,19,1899,1695,204,0,0,1695,204,1899
"2112258","Reporting","BALKH","21","SHORTEPA","2112"," Behbod School"," Sarpetah village","New","no change",390,24,17,0,2,0,0,0,5,365,295,70,1,0,295,71,366
"2112259","Reporting","BALKH","21","SHORTEPA","2112"," Tashguzar School"," Qarah Hazarah Toqi","Old","no change",2550,183,39,0,20,0,0,2,122,2367,1344,1023,0,0,1344,1023,2367
"2112260","Reporting","BALKH","21","SHORTEPA","2112"," Aranji Basheerli School"," Sayed Abad Kamah Guzar","Relocated","no change",1068,26,11,0,6,0,0,0,9,1042,599,443,0,0,599,443,1042
"2112261","Reporting","BALKH","21","SHORTEPA","2112"," Jeertan School"," Jeertan village","Old","no change",1416,52,19,0,16,0,0,2,15,1364,940,424,0,0,940,424,1364
"2113262","Reporting","BALKH","21","KALDAR","2113"," Sarcha Primary School"," Sar Chah Hairatan","New","no change",396,18,12,0,5,0,0,0,1,378,247,131,0,0,247,131,378
"2113263","Reporting","BALKH","21","KALDAR","2113"," Naser Khesraw  Girls High School"," Shahrak Hairatan","Old","no change",1380,39,16,0,10,0,0,2,11,1341,893,448,0,0,893,448,1341
"2113264","Reporting","BALKH","21","KALDAR","2113"," Tassesat Secondary School"," Shahrak Hairatan Facilities","New","no change",912,19,13,0,3,0,0,0,3,893,525,368,0,0,525,368,893
"2113265","Reporting","BALKH","21","KALDAR","2113"," Tuzlaq Secondary School"," Tuzlaq village","Old","no change",930,15,8,0,3,0,0,0,4,915,449,466,0,0,449,466,915
"2113266","Reporting","BALKH","21","KALDAR","2113"," Aregh Ayaq Secondary School"," Aregh Ayaq village","New","no change",744,31,10,0,13,0,0,0,8,712,264,448,1,0,264,449,713
"2113267","Reporting","BALKH","21","KALDAR","2113"," Joi Jadeed Secondary School"," Joi Jadeed village","Old","no change",636,20,12,0,3,0,0,0,5,616,485,131,0,0,485,131,616
"2113268","Reporting","BALKH","21","KALDAR","2113"," Qaran Toqi School"," Qarn Toqi village","Old","no change",726,18,13,0,0,0,0,0,5,705,401,304,3,0,404,304,708
"2113269","Reporting","BALKH","21","KALDAR","2113"," Kaldar District Center High School"," Qarah Jah village","Relocated","no change",726,17,10,0,6,0,0,0,1,708,590,118,1,0,590,119,709
"2113270","Reporting","BALKH","21","KALDAR","2113"," Bozaarekh Secondary School"," Boz Aarekh village","Old","no change",948,92,17,0,71,0,0,1,3,856,613,243,0,0,613,243,856
"2113271","Reporting","BALKH","21","KALDAR","2113"," Taza Areegh Jame Mosque"," Tazah Aarekh village","Relocated","no change",684,23,14,0,4,0,0,0,5,661,366,295,0,0,366,295,661
"2113272","Reporting","BALKH","21","KALDAR","2113"," Kuhnah Kaldar village Secondary School"," Kuhnah Kaldar village","Old","no change",576,24,14,0,3,0,0,0,7,552,399,153,0,0,399,153,552
"2114273","Reporting","BALKH","21","KUSHENDEH","2114"," Kushindah Bala School"," Kushindah Bala village","Old","no change",1850,58,11,1,14,0,0,3,29,1790,949,841,2,0,951,841,1792
"2114274","Reporting","BALKH","21","KUSHENDEH","2114"," Kushindah Bala Girls School"," Kushindah Bala village","Relocated","no change",906,19,6,0,4,0,0,0,9,887,530,357,0,0,530,357,887
"2114275","Reporting","BALKH","21","KUSHENDEH","2114"," Kushindah Payan School"," Kushindah Payan village","Old","no change",1788,41,10,0,7,0,0,0,24,1747,838,909,0,0,838,909,1747
"2114276","Reporting","BALKH","21","KUSHENDEH","2114"," Qushum Sai Mosque"," Qushumsai Bala village","Old","no change",546,55,16,0,4,0,0,0,35,491,284,207,0,0,284,207,491
"2114277","Reporting","BALKH","21","KUSHENDEH","2114"," Markaz Ijtemai (Social Center)"," Aqcha Gorah Bala","New","no change",288,32,23,0,2,0,0,0,7,256,171,85,0,0,171,85,256
"2114278","Reporting","BALKH","21","KUSHENDEH","2114"," Chashma e Lalmi Mosque"," Chashma Lalmi village","New","no change",1410,56,7,0,14,0,0,3,32,1354,542,812,0,0,542,812,1354
"2114279","Reporting","BALKH","21","KUSHENDEH","2114"," Aaq Kupruk School"," Markaz Aaq Koprok","Old","no change",2670,65,12,0,11,0,0,30,12,2603,1175,1428,2,0,1175,1430,2605
"2114280","Reporting","BALKH","21","KUSHENDEH","2114"," Chashma Sawal School"," Chashmah Sawal village","New","no change",234,12,8,0,0,0,0,0,4,222,115,107,0,0,115,107,222
"2114281","Reporting","BALKH","21","KUSHENDEH","2114"," Bam Pusht School"," Bam Pusht village","Relocated","no change",594,19,10,0,2,0,0,0,7,575,258,317,0,0,258,317,575
"2114282","Reporting","BALKH","21","KUSHENDEH","2114"," Qaryah e Soukhtah School"," Soukhtah village","Old","no change",960,70,36,0,7,0,0,1,26,888,419,469,2,0,419,471,890
"2114283","Reporting","BALKH","21","KUSHENDEH","2114"," Sarab School"," Sarab village","Old","no change",1350,49,24,0,11,0,0,0,14,1301,624,677,0,0,624,677,1301
"2114284","Reporting","BALKH","21","KUSHENDEH","2114"," Chakanah Payan School"," Chakanah Payeen village","Old","no change",756,8,4,0,0,0,0,0,4,747,594,153,1,0,595,153,748
"2114285","Reporting","BALKH","21","KUSHENDEH","2114"," Qurbye SehDarakht School"," Qarah Bye village","Relocated","no change",577,21,7,0,5,0,0,0,9,556,366,190,0,0,366,190,556
"2114286","Reporting","BALKH","21","KUSHENDEH","2114"," Abi Hurairah School"," Qubai Hawz village","New","no change",276,19,12,0,2,0,0,0,5,257,132,125,0,0,132,125,257
"2114287","Reporting","BALKH","21","KUSHENDEH","2114"," Khwajah Surkh School"," Charkh Aab Gharb Darya village","New","no change",691,20,3,0,1,0,0,0,16,671,428,243,0,0,428,243,671
"2114288","Reporting","BALKH","21","KUSHENDEH","2114"," Tonj School"," Tonj village","Old","no change",864,36,21,0,7,0,0,3,5,828,466,362,0,0,466,362,828
"2114289","Reporting","BALKH","21","KUSHENDEH","2114"," Pestah Mazar Mosque"," Pestah Mazar village","New","no change",276,17,11,0,1,0,0,3,2,259,204,55,0,0,204,55,259
"2114290","Reporting","BALKH","21","KUSHENDEH","2114"," Karam Shahi Mosque"," Karam Shahi village","Old","no change",385,11,8,0,0,0,0,0,3,374,299,75,0,0,299,75,374
"2114291","Reporting","BALKH","21","KUSHENDEH","2114"," Chakanah Bala School"," Chakanah Bala village","Old","no change",972,22,8,0,6,0,0,0,8,949,823,126,1,0,824,126,950
"2114292","Reporting","BALKH","21","KUSHENDEH","2114"," Wakhushk School"," Wakhushk village","Old","no change",1434,40,9,0,17,0,0,3,11,1393,963,430,1,0,964,430,1394
"2114293","Reporting","BALKH","21","KUSHENDEH","2114"," Yarghan School"," Yarghan village","Old","no change",1518,44,9,0,9,0,0,1,25,1473,1069,404,1,0,1070,404,1474
"2114294","Reporting","BALKH","21","KUSHENDEH","2114"," Shiekh Sar Darah School"," Shiekh Sar Darah village","Relocated","no change",1104,154,11,0,14,0,0,0,129,950,483,467,0,0,483,467,950
"2115295","Reporting","BALKH","21","ZARI","2115"," Bayah School"," Bayah village","Not Assessed","no change",1453,53,17,0,10,0,0,10,16,1397,985,412,3,0,987,413,1400
"2115296","Reporting","BALKH","21","ZARI","2115"," Khatimul Anbya High School"," Bam Shakh village","Old","no change",1800,118,48,0,13,0,0,10,47,1681,1135,546,1,0,1136,546,1682
"2115297","Reporting","BALKH","21","ZARI","2115"," Imam Hasan School"," Murghzar village","Old","no change",1770,81,25,0,5,0,0,5,46,1689,1131,558,0,0,1131,558,1689
"2115298","Reporting","BALKH","21","ZARI","2115"," Abu Zar Ghafari School"," Khair Abad village","Old","no change",3180,85,31,0,22,0,0,7,25,3094,2164,930,1,0,2164,931,3095
"2115299","Reporting","BALKH","21","ZARI","2115"," Khwajah Roshnayee School"," Khyabak village","Old","no change",2334,129,33,0,17,0,0,14,65,2204,1723,481,1,0,1723,482,2205
"2115300","Reporting","BALKH","21","ZARI","2115"," Bazar Kuhnah School"," Bazar Kuhnah Hamrukh village","Old","no change",2394,109,28,0,22,0,0,6,53,2285,1148,1137,0,0,1148,1137,2285
"2115301","Reporting","BALKH","21","ZARI","2115"," Bakhtgan Mosque"," Bakhtgan village","Old","no change",1008,62,15,0,3,0,0,3,41,946,533,413,0,0,533,413,946
"2115302","Reporting","BALKH","21","ZARI","2115"," Imam Mahdi School"," Dasht Qaduq village","Relocated","no change",1800,81,4,1,7,0,0,6,63,1718,562,1156,1,0,563,1156,1719
"2115303","Reporting","BALKH","21","ZARI","2115"," Abdulgan Secondary School"," Bani Gu village","Old","no change",2670,50,12,0,11,0,0,3,24,2620,1701,919,0,0,1701,919,2620
"2115304","Reporting","BALKH","21","ZARI","2115"," Mahal Mujtame Shura (Shura Gathering place)"," Folad village","Relocated","no change",2400,67,19,0,11,0,0,5,32,2331,1756,575,2,0,1757,576,2333
"2115305","Reporting","BALKH","21","ZARI","2115"," Chuqurak School"," Chuqurak village","Old","no change",936,132,57,0,22,0,0,4,49,804,417,387,0,0,417,387,804
"2115306","Reporting","BALKH","21","ZARI","2115"," Kalan Balouch Mosque"," Qeshlaq Kalan Balouch","Old","no change",642,27,18,0,1,0,0,3,5,615,255,360,0,0,255,360,615
"2115307","Reporting","BALKH","21","ZARI","2115"," Rashkan Mosque"," Rashkan","New","no change",138,14,8,0,1,0,0,0,5,124,83,41,0,0,83,41,124
"2115308","Reporting","BALKH","21","ZARI","2115"," Aylaqia Girls School"," Billand Areegh village","Old","no change",936,80,25,0,3,0,0,2,50,856,433,423,0,0,433,423,856
"2115309","Reporting","BALKH","21","ZARI","2115"," Abul Qasim School"," Naqechi village","Old","no change",1746,118,43,0,9,0,0,4,62,1628,776,852,0,0,776,852,1628
"2115310","Reporting","BALKH","21","ZARI","2115"," Awmki Primary School"," Owmki village","Old","no change",438,30,14,0,5,0,0,2,9,408,229,179,0,0,229,179,408
"2115311","Reporting","BALKH","21","ZARI","2115"," Mir Hashim School"," Nawabad Balouch village","Old","no change",1062,68,39,0,3,0,0,1,25,994,555,439,0,0,555,439,994
"2115312","Reporting","BALKH","21","ZARI","2115"," Khwajah Ahmad Sewi School"," Mirzaii village","Old","no change",504,30,6,0,1,0,0,4,19,474,360,114,0,0,360,114,474
"2115313","Reporting","BALKH","21","ZARI","2115"," Khwajah Ahmad Wali School"," Dilmurq Bala ","New","no change",558,30,12,0,0,0,0,2,16,528,368,160,0,0,368,160,528
"2115314","Reporting","BALKH","21","ZARI","2115"," Pestah Balouch School"," Pestah Balouch village","Old","no change",876,53,37,0,3,0,0,1,12,823,296,527,0,0,296,527,823
"2201001","Reporting","SARE PUL","22","SARE PUL","2201"," Minhajul Seraj High School"," Alqani Khurd","Old","no change",2999,779,734,0,11,0,0,5,29,2220,1175,1045,0,0,1175,1045,2220
"2201002","Reporting","SARE PUL","22","SARE PUL","2201"," Imam Yahya High School"," Imam Khurd village","Old","no change",5399,619,521,0,26,0,0,31,41,4780,2190,2590,0,0,2190,2590,4780
"2201003","Reporting","SARE PUL","22","SARE PUL","2201"," Asyabad Girls High School"," Asyabad village","New","no change",4200,993,917,0,23,0,0,7,46,3205,1367,1838,2,0,1367,1840,3207
"2201004","Reporting","SARE PUL","22","SARE PUL","2201"," Rahmatabad High School"," Rahmat Abad village","Old","no change",6000,866,751,0,31,0,0,37,47,5132,2592,2540,2,0,2593,2541,5134
"2201005","Reporting","SARE PUL","22","SARE PUL","2201"," Jawzjan Girls High School"," Shahr e Naw, Nahia 1","Old","no change",7798,515,413,0,32,0,0,47,23,7277,4091,3186,6,0,4094,3189,7283
"2201006","Reporting","SARE PUL","22","SARE PUL","2201"," Alqani Jame Mosque"," Alqani Kalan village","Old","no change",4428,1040,948,0,29,0,0,11,52,3385,1541,1844,3,0,1542,1846,3388
"2201007","Reporting","SARE PUL","22","SARE PUL","2201"," Baghawi Ulya Boys High School"," Markaz","New","no change",1800,939,914,0,9,0,0,1,15,861,372,489,0,0,372,489,861
"2201014","Reporting","SARE PUL","22","SARE PUL","2201"," Qashqari village School"," Qashqari village","Old","no change",1200,495,482,0,5,0,0,5,3,705,477,228,0,0,477,228,705
"2201015","Reporting","SARE PUL","22","SARE PUL","2201"," Angoot Uzbakiah High School"," Angoot Uzbekyah village","Old","no change",1200,236,220,0,10,0,0,2,4,964,396,568,0,0,396,568,964
"2201016","Reporting","SARE PUL","22","SARE PUL","2201"," Baghawi Sufla High School"," Baghawi Sufla","Old","no change",2400,1041,984,0,11,0,0,4,42,1359,743,616,0,0,743,616,1359
"2201017","Reporting","SARE PUL","22","SARE PUL","2201"," Baghawi Uzbakyah Secondary School"," Baghawi Uzbekyah village","Old","no change",1200,441,426,0,12,0,0,1,2,759,402,357,0,0,402,357,759
"2201018","Reporting","SARE PUL","22","SARE PUL","2201"," Sang Tawdah ha Madrassah"," Sang Tawdah village","New","no change",1200,95,76,0,12,0,0,1,6,1105,523,582,0,0,523,582,1105
"2201030","Reporting","SARE PUL","22","SARE PUL","2201"," Had Bakhshi Primary School"," Had Bakhshi village","Old","no change",1200,844,839,0,4,0,0,1,0,356,164,192,0,0,164,192,356
"2201032","Reporting","SARE PUL","22","SARE PUL","2201"," Sayed Abad High School"," Sayed Abad village","Old","no change",2997,973,938,0,10,0,0,4,21,2024,1248,776,0,0,1248,776,2024
"2201033","Reporting","SARE PUL","22","SARE PUL","2201"," Khanqah Malaki Mosque"," Khanqai Malaki village","Old","no change",2400,422,296,0,16,0,0,2,108,1962,1473,489,16,0,1489,489,1978
"2201034","Reporting","SARE PUL","22","SARE PUL","2201"," Qush Tepah High School"," Qush Tepah village","Old","no change",1800,343,312,0,6,0,0,4,21,1446,975,471,11,0,986,471,1457
"2201035","Reporting","SARE PUL","22","SARE PUL","2201"," Shah Chinar High School"," Shah Chinar village","Old","no change",2400,727,677,0,1,0,0,29,20,1672,907,765,1,0,908,765,1673
"2201036","Reporting","SARE PUL","22","SARE PUL","2201"," Chahar Bagh Girls High School"," Chahar Bagh village","New","no change",3270,766,671,0,16,0,0,44,35,2502,1453,1049,2,0,1454,1050,2504
"2201037","Reporting","SARE PUL","22","SARE PUL","2201"," Qaragho High School"," Qaraghu village","Old","no change",3000,428,390,0,16,0,0,7,15,2572,1049,1523,0,0,1049,1523,2572
"2201038","Reporting","SARE PUL","22","SARE PUL","2201"," Korak Uzbakyah Secondary School"," Korak Uzbekyah village","Old","no change",2399,355,339,1,5,0,0,2,8,2043,931,1112,1,0,931,1113,2044
"2202042","Reporting","SARE PUL","22","SAYAD","2202"," Angushkah Secondary School"," Angushkah","Old","no change",4800,835,675,0,42,0,0,39,79,3964,2176,1788,1,0,2177,1788,3965
"2202043","Reporting","SARE PUL","22","SAYAD","2202"," Mulla Sakhidad Girls High School"," Mulla Sakhidad","Old","no change",2400,617,550,0,14,0,0,8,45,1783,976,807,0,0,976,807,1783
"2204082","Reporting","SARE PUL","22","SOZMAQALA","2204"," Mohammad Amin Shaheed Secondary School"," District Center","Old","no change",1080,62,29,0,1,0,0,1,31,1017,518,499,1,0,519,499,1018
"2204083","Reporting","SARE PUL","22","SOZMAQALA","2204"," Sozma Qalla Uzbakiah Jame Mosque"," Sozma Qalla Uzbekyah","New","no change",1470,54,17,0,6,0,0,1,30,1415,577,838,1,0,577,839,1416
