"province_code","province_name_eng","district_code","district_name_eng","district_or_subdivision_name","provincial_capital","pc_code","pc_name_eng","pc_location","ps_count","prelim_results_status","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"11","GHAZNI","1101","GHAZNI","GHAZNI","YES","1101050"," Mohamadia Mosque"," Nawabad village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1101","GHAZNI","GHAZNI","YES","1101051"," Khatimul Mursaleen Mosque"," Qalla e Shahadah",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1101","GHAZNI","GHAZNI","YES","1101052"," Qamar bine Hashim Mosque"," Baqer Abad",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1101","GHAZNI","GHAZNI","YES","1101053"," Imam Qayem High School, Bakawal village"," Bakawal village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1101","GHAZNI","GHAZNI","YES","1101054"," Mohammad Jan Khan Kochi High School"," Ganj Ghazni , Nahia 1",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1101","GHAZNI","GHAZNI","YES","1101055"," Qalla e Qazi Mosque"," Qalla e Qazi",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102056"," Syah Gul Mosque"," SyaGul village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102057"," Madu Khil Mosque"," Madu Khil village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102058"," Toor Gul Private house, Madu Khil village"," Madu Khil village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102059"," Kihnah Deh Mosque"," Kuhnah Deh",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102060"," Qalla e Surkh Mosque"," Qalla e Surkh",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102061"," Sayed Alam village Mosque"," Sayed Alam village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102062"," Peerakah Mosque"," Peerakah village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1102","WALEMUHAMMAD SHAHEED","WALEMUHAMMAD SHAHEED","NO","1102063"," Deh Eisa Mosque"," Deh Eisa",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1103","KHWAJAUMARI","KHWAJAUMARI","NO","1103064"," Haji Mustafi Barakat Madrassah"," Barakat village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1103","KHWAJAUMARI","KHWAJAUMARI","NO","1103065"," Barakat Mosque"," Barakat village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1103","KHWAJAUMARI","KHWAJAUMARI","NO","1103066"," Gadul Sadat village Mosque"," Gadol Sayed village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1103","KHWAJAUMARI","KHWAJAUMARI","NO","1103067"," Qalla e Naw, Chahar Burjah School"," Qalla e Naw Payeen village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1103","KHWAJAUMARI","KHWAJAUMARI","NO","1103068"," Turmi Boys High School"," Tormi village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1103","KHWAJAUMARI","KHWAJAUMARI","NO","1103069"," Deh Darat Mosque"," Deh Darat",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1103","KHWAJAUMARI","KHWAJAUMARI","NO","1103070"," Dawlat Khan School"," Deh Dawlat village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104071"," Qalla e Mohammad Sadeq Mosque"," Qalla e Mohammad Sadeq",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104072"," Mawlana Abdul Hai School"," Zyarat village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104073"," Hassan Khil village Mosque"," Hassan Khil village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104074"," Sher Ahmad School"," District Center",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104075"," Godali Shamsher Mosque"," Godali Shamsher",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104076"," Qalla e Mohammad Khan Mosque"," Qalla Mohammad Khan",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104077"," Surkhak village School"," Sorkhak village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1104","WAGHAZ","WAGHAZ","NO","1104078"," Qalla e Fateh Mohammad School"," Fateh Mohammad Khan village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105079"," Ali Qalla School"," Ali Qalla",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105080"," Jan Abad Clinic"," Jan Abad",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105081"," Ibrahim Zai Sayed Abdul Matin School"," Ibrahim Zai Sayed Abdul Matin",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105082"," Sulaiman Zai School"," Sulaimanzai",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105083"," Deh Yak Mosque"," Deh Yak",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105084"," Shaheed Ahmad Khan School"," Kandar",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105085"," Rubat Zad Zareel Mosque"," Rubat Zad Zareel",NA,"Not Reporting","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105086"," Shetam School"," Shetam village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105087"," Imam Sayed Haji High School"," Ramak village",NA,"Not Reporting","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105088"," Primary School"," Sulaiman Bic",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105089"," Deh Yak District Health Clinic"," Deh Yak District  Health Clinic",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105090"," Tasang High School"," Tasang village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105091"," Khushk Mosque"," Khushk village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105092","Pechak School"," Pechak village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105093"," Lughbad School"," Laghbad",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1105","DEHYAK","DEHYAK","NO","1105094"," Anwarul Uloom School"," Anwarul Uloom",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106095"," Sarab Ulya School"," Kata Khak Sar Aab village",NA,"Not Reporting","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106096"," Shaki High School"," Janah village, Shaki area",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106097"," Bi Bi Samia School"," Talkhak village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106098"," Balagh village Mosque"," Balagh village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106099","Masjid Kuhnah Mosque of Deh Shashi"," Deh Shashi",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106100"," Masjid Naw Mosque of Deh Shashi"," Deh Shashi",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106101"," Shaheed Azizullah School"," Agar village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106102"," Shaheed Abasi Turgan School"," Deh Noorullah Targan",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106103"," Deh Noorullah Mosque"," Deh Noorullah Targan",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106104"," Ahmada School"," Naw Qalla Ahmadad",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106105"," Gulbori School"," Deh Noori",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106106"," Qyaq High School"," SehQalla Qyaq",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106107"," Mohmand boys and girs School"," Mohmand village",NA,"Not Reporting","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106108"," Deh Ramzi Mosque"," Deh Ramzi",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106109"," Bi Bi Hajer Jarmatu High School"," Surkhi village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106110"," Sanayee High School, Qalla Yousuf"," Godol Khan Mohammad village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106111"," Bi Bi Maryam School"," Dewalak",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106112"," Shaheed Kareem School"," Haji Khan Sarab",NA,"Not Reporting","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106113"," Faqeer Shah Mosque"," Geeru Faqeer Shah village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106114"," Shuhada e Sar Aab School"," Kafshi village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106115"," Bi Bi Fatima Zahra School"," Jajah Sarab village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1106","JAGHATO","JAGHATO","NO","1106116"," Naw Qul Aseel School"," Qubaq village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107117"," Atta Mohammad Mosque, Joi Chahar village"," Joi Chahar village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107118"," Joi Chahar village Mosque"," Joi Chahar village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107119"," Sar e Deh village Mosque"," Sardeh village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107120"," Cheenah e Sar Deh Mosque"," Sardah village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107121"," Baborzak village Mosque"," Baborzak village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107122"," Joi Du Mosque"," Joi Du village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107123"," Changah village Mosque"," Changah village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107124"," Saraki village Mosque"," Saraki village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107125"," Chingah e Sufla village Mosque"," Changah e Sufla village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107126"," Qalla e Sardar Village School"," Bazar of Sardar village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107127"," Chahrdihiwal village Mosque"," Chahardihiwal village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107128"," Abdulwal village Mosque"," Abdulwal village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107129"," Sarfaraz village Mosque"," Qalla Sarafaraz",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107130"," Khanai Qalla village Mosque"," Khani Qalla village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107131"," Shamshi village Mosque"," Shamshi village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107132"," Shamshi Sufla Mosque"," Shamshi Sufla village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107133"," Mehtar Godalo village School"," Mehtar Godalai village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107134"," Ansari School"," Badwan village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107135"," Daleel village Mosque"," Daleel village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107136"," Sher Qalla village Mosque"," Sher Qalla village, near Gabari village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107137"," Bakhshi village Mosque"," Bakhshi village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107138"," Bakhshi village Mosque"," Bakhshi village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107139"," Masjid Payeen Mosque of Bakhtyar village"," Bakhtyar village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107140"," Bakhtyar village Mosque"," Bakhtyar village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107141"," Ma’ash community hall"," Ma’ash village",NA,"Not Reporting","New","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107142"," Sultan Shahabuddin Andarr School"," Bazar Meeri",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107143"," Malangi Sufla Mosque"," Malangi Sufla village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107144"," Medadwal village Mosque"," Medadwal village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107145"," Kansaf village clinic"," Kansaf village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107146"," Kansaf village School"," Kansaf village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107147"," Mullah Mohammad Godalai School"," Mulla Mohammad Godalai",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107148"," Sahib Khan village Mosque"," Sahib Khan village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107149"," Hazrat Bilal School, Narmi village"," Narmi village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107150"," Alizai village Mosque"," Alizai village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107151"," Yaqoub village Mosque"," Yaqoub village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107152"," Yaqoub village Clinic"," Yaqoub village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107153"," Haji Fazlul Haq Mosque"," Haji Fazl ul Haq Mosque, Alizai Village",NA,"Not Reporting","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","GHAZNI","1107","ANDAR","ANDAR","NO","1107154"," Qari Sahib Jan School, Nani village"," Nani village",NA,"Not Reporting","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
