"results_status","province_code","district_code","pc_code","reporting_results"
"FINAL","24","2402","2402039","YES"
"PRELIMINARY","24","2402","2402039","YES"
"FINAL","24","2402","2402041","YES"
"PRELIMINARY","24","2402","2402041","YES"
"FINAL","24","2402","2402042","YES"
"PRELIMINARY","24","2402","2402042","YES"
"FINAL","24","2402","2402043","YES"
"PRELIMINARY","24","2402","2402043","YES"
"FINAL","24","2402","2402044","YES"
"PRELIMINARY","24","2402","2402044","YES"
"FINAL","24","2402","2402045","YES"
"PRELIMINARY","24","2402","2402045","YES"
"FINAL","24","2402","2402046","YES"
"PRELIMINARY","24","2402","2402046","YES"
"FINAL","24","2402","2402047","YES"
"PRELIMINARY","24","2402","2402047","YES"
"FINAL","24","2402","2402048","YES"
"PRELIMINARY","24","2402","2402048","YES"
"FINAL","24","2402","2402049","YES"
"PRELIMINARY","24","2402","2402049","YES"
"FINAL","24","2402","2402050","YES"
"PRELIMINARY","24","2402","2402050","YES"
"FINAL","24","2402","2402051","YES"
"PRELIMINARY","24","2402","2402051","YES"
"FINAL","24","2402","2402052","YES"
"PRELIMINARY","24","2402","2402052","YES"
"FINAL","24","2402","2402053","YES"
"PRELIMINARY","24","2402","2402053","YES"
"FINAL","24","2402","2402054","YES"
"PRELIMINARY","24","2402","2402054","YES"
"FINAL","24","2402","2402055","YES"
"PRELIMINARY","24","2402","2402055","YES"
"FINAL","24","2402","2402056","YES"
"PRELIMINARY","24","2402","2402056","YES"
"FINAL","24","2402","2402057","YES"
"PRELIMINARY","24","2402","2402057","YES"
"FINAL","24","2402","2402058","YES"
"PRELIMINARY","24","2402","2402058","YES"
"FINAL","24","2402","2402059","YES"
"PRELIMINARY","24","2402","2402059","YES"
"FINAL","24","2402","2402060","YES"
"PRELIMINARY","24","2402","2402060","YES"
"FINAL","24","2402","2402061","YES"
"PRELIMINARY","24","2402","2402061","YES"
"FINAL","24","2402","2402062","YES"
"PRELIMINARY","24","2402","2402062","YES"
"FINAL","24","2402","2402063","YES"
"PRELIMINARY","24","2402","2402063","YES"
"FINAL","24","2402","2402064","YES"
"PRELIMINARY","24","2402","2402064","YES"
"FINAL","24","2402","2402065","YES"
"PRELIMINARY","24","2402","2402065","YES"
"FINAL","24","2402","2402066","YES"
"PRELIMINARY","24","2402","2402066","YES"
"FINAL","24","2402","2402067","YES"
"PRELIMINARY","24","2402","2402067","YES"
"FINAL","24","2402","2402068","YES"
"PRELIMINARY","24","2402","2402068","YES"
"FINAL","24","2402","2402069","YES"
"PRELIMINARY","24","2402","2402069","YES"
"FINAL","24","2402","2402070","YES"
"PRELIMINARY","24","2402","2402070","YES"
"FINAL","24","2402","2402071","YES"
"PRELIMINARY","24","2402","2402071","YES"
"FINAL","24","2402","2402072","YES"
"PRELIMINARY","24","2402","2402072","YES"
"FINAL","24","2402","2402073","YES"
"PRELIMINARY","24","2402","2402073","YES"
"FINAL","24","2402","2402074","YES"
"PRELIMINARY","24","2402","2402074","YES"
"FINAL","24","2402","2402075","YES"
"PRELIMINARY","24","2402","2402075","YES"
"FINAL","24","2402","2402076","YES"
"PRELIMINARY","24","2402","2402076","YES"
"FINAL","24","2402","2402077","YES"
"PRELIMINARY","24","2402","2402077","YES"
"FINAL","24","2402","2402078","YES"
"PRELIMINARY","24","2402","2402078","YES"
"FINAL","24","2402","2402079","YES"
"PRELIMINARY","24","2402","2402079","YES"
"FINAL","24","2402","2402080","YES"
"PRELIMINARY","24","2402","2402080","YES"
"FINAL","24","2402","2402081","YES"
"PRELIMINARY","24","2402","2402081","YES"
"FINAL","24","2402","2402434","YES"
"PRELIMINARY","24","2402","2402434","YES"
"FINAL","24","2402","2402435","YES"
"PRELIMINARY","24","2402","2402435","YES"
"FINAL","24","2402","2402436","YES"
"PRELIMINARY","24","2402","2402436","YES"
"FINAL","24","2403","2403082","YES"
"PRELIMINARY","24","2403","2403082","YES"
"FINAL","24","2403","2403083","YES"
"PRELIMINARY","24","2403","2403083","YES"
"FINAL","24","2403","2403084","YES"
"PRELIMINARY","24","2403","2403084","YES"
"FINAL","24","2403","2403085","YES"
"PRELIMINARY","24","2403","2403085","YES"
"FINAL","24","2403","2403086","YES"
"PRELIMINARY","24","2403","2403086","YES"
"FINAL","24","2403","2403087","YES"
"PRELIMINARY","24","2403","2403087","YES"
"FINAL","24","2403","2403088","YES"
"PRELIMINARY","24","2403","2403088","YES"
"FINAL","24","2403","2403089","YES"
"PRELIMINARY","24","2403","2403089","YES"
"FINAL","24","2403","2403090","YES"
"PRELIMINARY","24","2403","2403090","YES"
"FINAL","24","2403","2403091","YES"
"PRELIMINARY","24","2403","2403091","YES"
"FINAL","24","2403","2403092","YES"
"PRELIMINARY","24","2403","2403092","YES"
"FINAL","24","2403","2403093","YES"
"PRELIMINARY","24","2403","2403093","YES"
"FINAL","24","2403","2403094","YES"
"PRELIMINARY","24","2403","2403094","YES"
"FINAL","24","2403","2403095","YES"
"PRELIMINARY","24","2403","2403095","YES"
"FINAL","24","2403","2403096","YES"
"PRELIMINARY","24","2403","2403096","YES"
"FINAL","24","2403","2403097","YES"
"PRELIMINARY","24","2403","2403097","YES"
"FINAL","24","2403","2403098","YES"
"PRELIMINARY","24","2403","2403098","YES"
"FINAL","24","2403","2403099","YES"
"PRELIMINARY","24","2403","2403099","YES"
"FINAL","24","2403","2403100","YES"
"PRELIMINARY","24","2403","2403100","YES"
"FINAL","24","2403","2403101","YES"
"PRELIMINARY","24","2403","2403101","YES"
"FINAL","24","2403","2403102","YES"
"PRELIMINARY","24","2403","2403102","YES"
"FINAL","24","2403","2403103","YES"
"PRELIMINARY","24","2403","2403103","YES"
"FINAL","24","2403","2403104","YES"
"PRELIMINARY","24","2403","2403104","YES"
"FINAL","24","2403","2403105","YES"
"PRELIMINARY","24","2403","2403105","YES"
"FINAL","24","2403","2403106","YES"
"PRELIMINARY","24","2403","2403106","YES"
"FINAL","24","2403","2403107","YES"
"PRELIMINARY","24","2403","2403107","YES"
"FINAL","24","2403","2403108","YES"
"PRELIMINARY","24","2403","2403108","YES"
"FINAL","24","2403","2403109","YES"
"PRELIMINARY","24","2403","2403109","YES"
"FINAL","24","2403","2403110","YES"
"PRELIMINARY","24","2403","2403110","YES"
"FINAL","24","2403","2403111","YES"
"PRELIMINARY","24","2403","2403111","YES"
"FINAL","24","2403","2403113","YES"
"PRELIMINARY","24","2403","2403113","YES"
"FINAL","24","2403","2403114","YES"
"PRELIMINARY","24","2403","2403114","YES"
"FINAL","24","2403","2403115","YES"
"PRELIMINARY","24","2403","2403115","YES"
"FINAL","24","2403","2403116","YES"
"PRELIMINARY","24","2403","2403116","YES"
"FINAL","24","2403","2403117","NO"
"PRELIMINARY","24","2403","2403117","NO"
"FINAL","24","2403","2403118","NO"
"PRELIMINARY","24","2403","2403118","NO"
"FINAL","24","2403","2403437","YES"
"PRELIMINARY","24","2403","2403437","YES"
"FINAL","24","2403","2403438","YES"
"PRELIMINARY","24","2403","2403438","YES"
"FINAL","24","2404","2404119","YES"
"PRELIMINARY","24","2404","2404119","YES"
"FINAL","24","2404","2404120","YES"
"PRELIMINARY","24","2404","2404120","YES"
"FINAL","24","2404","2404121","YES"
"PRELIMINARY","24","2404","2404121","YES"
"FINAL","24","2404","2404122","YES"
"PRELIMINARY","24","2404","2404122","YES"
"FINAL","24","2404","2404123","YES"
"PRELIMINARY","24","2404","2404123","YES"
"FINAL","24","2404","2404124","YES"
"PRELIMINARY","24","2404","2404124","YES"
"FINAL","24","2404","2404125","YES"
"PRELIMINARY","24","2404","2404125","YES"
"FINAL","24","2404","2404126","YES"
"PRELIMINARY","24","2404","2404126","YES"
"FINAL","24","2404","2404127","YES"
"PRELIMINARY","24","2404","2404127","YES"
"FINAL","24","2404","2404128","YES"
"PRELIMINARY","24","2404","2404128","YES"
"FINAL","24","2404","2404129","YES"
"PRELIMINARY","24","2404","2404129","YES"
"FINAL","24","2404","2404130","YES"
"PRELIMINARY","24","2404","2404130","YES"
"FINAL","24","2404","2404131","YES"
"PRELIMINARY","24","2404","2404131","YES"
"FINAL","24","2404","2404132","YES"
"PRELIMINARY","24","2404","2404132","YES"
"FINAL","24","2404","2404133","YES"
"PRELIMINARY","24","2404","2404133","YES"
"FINAL","24","2404","2404134","YES"
"PRELIMINARY","24","2404","2404134","YES"
"FINAL","24","2404","2404135","YES"
"PRELIMINARY","24","2404","2404135","YES"
"FINAL","24","2404","2404136","YES"
"PRELIMINARY","24","2404","2404136","YES"
"FINAL","24","2404","2404137","YES"
"PRELIMINARY","24","2404","2404137","YES"
"FINAL","24","2404","2404138","YES"
"PRELIMINARY","24","2404","2404138","YES"
"FINAL","24","2404","2404140","YES"
"PRELIMINARY","24","2404","2404140","YES"
"FINAL","24","2404","2404141","YES"
"PRELIMINARY","24","2404","2404141","NO"
"FINAL","24","2404","2404143","YES"
"PRELIMINARY","24","2404","2404143","YES"
"FINAL","24","2404","2404144","YES"
"PRELIMINARY","24","2404","2404144","YES"
"FINAL","24","2404","2404145","YES"
"PRELIMINARY","24","2404","2404145","YES"
"FINAL","24","2404","2404146","YES"
"PRELIMINARY","24","2404","2404146","YES"
"FINAL","24","2404","2404147","YES"
"PRELIMINARY","24","2404","2404147","YES"
"FINAL","24","2404","2404439","YES"
"PRELIMINARY","24","2404","2404439","YES"
"FINAL","24","2404","2404440","YES"
"PRELIMINARY","24","2404","2404440","YES"
"FINAL","24","2404","2404441","YES"
"PRELIMINARY","24","2404","2404441","YES"
"FINAL","24","2405","2405148","YES"
"PRELIMINARY","24","2405","2405148","YES"
"FINAL","24","2405","2405149","YES"
"PRELIMINARY","24","2405","2405149","YES"
"FINAL","24","2405","2405150","YES"
"PRELIMINARY","24","2405","2405150","YES"
"FINAL","24","2405","2405151","YES"
"PRELIMINARY","24","2405","2405151","YES"
"FINAL","24","2405","2405152","YES"
"PRELIMINARY","24","2405","2405152","YES"
"FINAL","24","2405","2405153","YES"
"PRELIMINARY","24","2405","2405153","YES"
"FINAL","24","2405","2405154","YES"
"PRELIMINARY","24","2405","2405154","YES"
"FINAL","24","2405","2405155","YES"
"PRELIMINARY","24","2405","2405155","YES"
"FINAL","24","2405","2405156","YES"
"PRELIMINARY","24","2405","2405156","YES"
"FINAL","24","2405","2405157","YES"
"PRELIMINARY","24","2405","2405157","YES"
"FINAL","24","2405","2405158","YES"
"PRELIMINARY","24","2405","2405158","YES"
"FINAL","24","2405","2405159","NO"
"PRELIMINARY","24","2405","2405159","NO"
"FINAL","24","2405","2405160","YES"
"PRELIMINARY","24","2405","2405160","YES"
"FINAL","24","2405","2405161","NO"
"PRELIMINARY","24","2405","2405161","YES"
"FINAL","24","2405","2405162","YES"
"PRELIMINARY","24","2405","2405162","YES"
"FINAL","24","2405","2405163","NO"
"PRELIMINARY","24","2405","2405163","NO"
"FINAL","24","2405","2405442","YES"
"PRELIMINARY","24","2405","2405442","YES"
"FINAL","24","2406","2406165","YES"
"PRELIMINARY","24","2406","2406165","YES"
"FINAL","24","2406","2406166","YES"
"PRELIMINARY","24","2406","2406166","YES"
"FINAL","24","2406","2406167","YES"
"PRELIMINARY","24","2406","2406167","YES"
"FINAL","24","2406","2406168","YES"
"PRELIMINARY","24","2406","2406168","YES"
"FINAL","24","2406","2406169","YES"
"PRELIMINARY","24","2406","2406169","YES"
"FINAL","24","2406","2406170","YES"
"PRELIMINARY","24","2406","2406170","YES"
"FINAL","24","2406","2406171","YES"
"PRELIMINARY","24","2406","2406171","YES"
"FINAL","24","2406","2406172","YES"
"PRELIMINARY","24","2406","2406172","YES"
"FINAL","24","2406","2406173","YES"
"PRELIMINARY","24","2406","2406173","YES"
"FINAL","24","2406","2406174","YES"
"PRELIMINARY","24","2406","2406174","YES"
"FINAL","24","2406","2406175","YES"
"PRELIMINARY","24","2406","2406175","YES"
"FINAL","24","2406","2406176","YES"
"PRELIMINARY","24","2406","2406176","YES"
"FINAL","24","2406","2406177","YES"
"PRELIMINARY","24","2406","2406177","YES"
"FINAL","24","2406","2406178","NO"
"PRELIMINARY","24","2406","2406178","NO"
"FINAL","24","2406","2406179","YES"
"PRELIMINARY","24","2406","2406179","YES"
"FINAL","24","2406","2406180","YES"
"PRELIMINARY","24","2406","2406180","YES"
"FINAL","24","2406","2406181","YES"
"PRELIMINARY","24","2406","2406181","YES"
"FINAL","24","2406","2406182","YES"
"PRELIMINARY","24","2406","2406182","YES"
"FINAL","24","2406","2406183","YES"
"PRELIMINARY","24","2406","2406183","YES"
"FINAL","24","2406","2406184","YES"
"PRELIMINARY","24","2406","2406184","YES"
"FINAL","24","2406","2406186","YES"
"PRELIMINARY","24","2406","2406186","YES"
"FINAL","24","2406","2406187","NO"
"PRELIMINARY","24","2406","2406187","NO"
"FINAL","24","2406","2406188","NO"
"PRELIMINARY","24","2406","2406188","NO"
"FINAL","24","2406","2406189","YES"
"PRELIMINARY","24","2406","2406189","YES"
"FINAL","24","2406","2406190","YES"
"PRELIMINARY","24","2406","2406190","YES"
"FINAL","24","2406","2406191","YES"
"PRELIMINARY","24","2406","2406191","YES"
"FINAL","24","2406","2406192","NO"
"PRELIMINARY","24","2406","2406192","NO"
"FINAL","24","2406","2406193","NO"
"PRELIMINARY","24","2406","2406193","NO"
"FINAL","24","2406","2406194","NO"
"PRELIMINARY","24","2406","2406194","NO"
"FINAL","24","2406","2406443","NO"
"PRELIMINARY","24","2406","2406443","NO"
"FINAL","24","2406","2406444","YES"
"PRELIMINARY","24","2406","2406444","YES"
"FINAL","24","2406","2406445","YES"
"PRELIMINARY","24","2406","2406445","YES"
"FINAL","24","2406","2406446","YES"
"PRELIMINARY","24","2406","2406446","YES"
"FINAL","24","2407","2407196","YES"
"PRELIMINARY","24","2407","2407196","YES"
"FINAL","24","2407","2407197","NO"
"PRELIMINARY","24","2407","2407197","NO"
"FINAL","24","2407","2407198","YES"
"PRELIMINARY","24","2407","2407198","YES"
"FINAL","24","2407","2407199","YES"
"PRELIMINARY","24","2407","2407199","YES"
"FINAL","24","2407","2407200","YES"
"PRELIMINARY","24","2407","2407200","YES"
"FINAL","24","2407","2407201","NO"
"PRELIMINARY","24","2407","2407201","NO"
"FINAL","24","2407","2407202","YES"
"PRELIMINARY","24","2407","2407202","YES"
"FINAL","24","2407","2407203","NO"
"PRELIMINARY","24","2407","2407203","NO"
"FINAL","24","2407","2407204","YES"
"PRELIMINARY","24","2407","2407204","YES"
"FINAL","24","2407","2407205","NO"
"PRELIMINARY","24","2407","2407205","YES"
"FINAL","24","2407","2407206","NO"
"PRELIMINARY","24","2407","2407206","NO"
"FINAL","24","2407","2407207","YES"
"PRELIMINARY","24","2407","2407207","YES"
"FINAL","24","2407","2407209","NO"
"PRELIMINARY","24","2407","2407209","NO"
"FINAL","24","2407","2407210","NO"
"PRELIMINARY","24","2407","2407210","NO"
"FINAL","24","2407","2407211","YES"
"PRELIMINARY","24","2407","2407211","YES"
"FINAL","24","2407","2407212","YES"
"PRELIMINARY","24","2407","2407212","YES"
"FINAL","24","2407","2407213","YES"
"PRELIMINARY","24","2407","2407213","YES"
"FINAL","24","2407","2407214","NO"
"PRELIMINARY","24","2407","2407214","NO"
"FINAL","24","2407","2407215","NO"
"PRELIMINARY","24","2407","2407215","NO"
"FINAL","24","2407","2407217","YES"
"PRELIMINARY","24","2407","2407217","YES"
"FINAL","24","2407","2407220","NO"
"PRELIMINARY","24","2407","2407220","NO"
"FINAL","24","2407","2407221","YES"
"PRELIMINARY","24","2407","2407221","YES"
"FINAL","24","2407","2407222","YES"
"PRELIMINARY","24","2407","2407222","YES"
"FINAL","24","2407","2407223","YES"
"PRELIMINARY","24","2407","2407223","YES"
"FINAL","24","2407","2407224","YES"
"PRELIMINARY","24","2407","2407224","YES"
"FINAL","24","2407","2407225","YES"
"PRELIMINARY","24","2407","2407225","YES"
"FINAL","24","2407","2407226","NO"
"PRELIMINARY","24","2407","2407226","NO"
"FINAL","24","2407","2407227","YES"
"PRELIMINARY","24","2407","2407227","YES"
"FINAL","24","2407","2407228","YES"
"PRELIMINARY","24","2407","2407228","YES"
"FINAL","24","2408","2408230","YES"
"PRELIMINARY","24","2408","2408230","YES"
"FINAL","24","2408","2408231","YES"
"PRELIMINARY","24","2408","2408231","YES"
"FINAL","24","2408","2408232","YES"
"PRELIMINARY","24","2408","2408232","YES"
"FINAL","24","2408","2408233","YES"
"PRELIMINARY","24","2408","2408233","YES"
"FINAL","24","2408","2408234","YES"
"PRELIMINARY","24","2408","2408234","YES"
"FINAL","24","2408","2408235","YES"
"PRELIMINARY","24","2408","2408235","YES"
"FINAL","24","2408","2408236","NO"
"PRELIMINARY","24","2408","2408236","NO"
"FINAL","24","2408","2408237","NO"
"PRELIMINARY","24","2408","2408237","NO"
"FINAL","24","2408","2408238","NO"
"PRELIMINARY","24","2408","2408238","NO"
"FINAL","24","2408","2408239","NO"
"PRELIMINARY","24","2408","2408239","NO"
"FINAL","24","2408","2408240","YES"
"PRELIMINARY","24","2408","2408240","YES"
"FINAL","24","2408","2408241","YES"
"PRELIMINARY","24","2408","2408241","YES"
"FINAL","24","2408","2408242","NO"
"PRELIMINARY","24","2408","2408242","NO"
"FINAL","24","2408","2408243","NO"
"PRELIMINARY","24","2408","2408243","NO"
"FINAL","24","2408","2408447","YES"
"PRELIMINARY","24","2408","2408447","YES"
"FINAL","24","2408","2408448","YES"
"PRELIMINARY","24","2408","2408448","YES"
"FINAL","24","2408","2408449","YES"
"PRELIMINARY","24","2408","2408449","YES"
"FINAL","24","2409","2409245","YES"
"PRELIMINARY","24","2409","2409245","YES"
"FINAL","24","2409","2409246","YES"
"PRELIMINARY","24","2409","2409246","YES"
"FINAL","24","2409","2409247","YES"
"PRELIMINARY","24","2409","2409247","YES"
"FINAL","24","2409","2409248","YES"
"PRELIMINARY","24","2409","2409248","YES"
"FINAL","24","2409","2409249","YES"
"PRELIMINARY","24","2409","2409249","YES"
"FINAL","24","2409","2409250","YES"
"PRELIMINARY","24","2409","2409250","YES"
"FINAL","24","2409","2409251","YES"
"PRELIMINARY","24","2409","2409251","YES"
"FINAL","24","2409","2409252","YES"
"PRELIMINARY","24","2409","2409252","YES"
"FINAL","24","2409","2409253","YES"
"PRELIMINARY","24","2409","2409253","YES"
"FINAL","24","2409","2409254","YES"
"PRELIMINARY","24","2409","2409254","YES"
"FINAL","24","2409","2409255","YES"
"PRELIMINARY","24","2409","2409255","YES"
"FINAL","24","2409","2409256","YES"
"PRELIMINARY","24","2409","2409256","YES"
"FINAL","24","2409","2409257","YES"
"PRELIMINARY","24","2409","2409257","YES"
"FINAL","24","2409","2409258","YES"
"PRELIMINARY","24","2409","2409258","YES"
"FINAL","24","2409","2409260","YES"
"PRELIMINARY","24","2409","2409260","YES"
"FINAL","24","2409","2409451","YES"
"PRELIMINARY","24","2409","2409451","YES"
"FINAL","24","2409","2409452","YES"
"PRELIMINARY","24","2409","2409452","YES"
"FINAL","24","2409","2409453","YES"
"PRELIMINARY","24","2409","2409453","YES"
"FINAL","24","2409","2409454","YES"
"PRELIMINARY","24","2409","2409454","YES"
"FINAL","24","2409","2409455","YES"
"PRELIMINARY","24","2409","2409455","YES"
"FINAL","24","2409","2409456","YES"
"PRELIMINARY","24","2409","2409456","YES"
"FINAL","24","2410","2410261","YES"
"PRELIMINARY","24","2410","2410261","YES"
"FINAL","24","2410","2410262","YES"
"PRELIMINARY","24","2410","2410262","YES"
"FINAL","24","2410","2410263","NO"
"PRELIMINARY","24","2410","2410263","NO"
"FINAL","24","2410","2410264","YES"
"PRELIMINARY","24","2410","2410264","YES"
"FINAL","24","2410","2410265","YES"
"PRELIMINARY","24","2410","2410265","YES"
"FINAL","24","2410","2410266","YES"
"PRELIMINARY","24","2410","2410266","YES"
"FINAL","24","2410","2410267","YES"
"PRELIMINARY","24","2410","2410267","YES"
"FINAL","24","2410","2410268","YES"
"PRELIMINARY","24","2410","2410268","YES"
"FINAL","24","2410","2410269","YES"
"PRELIMINARY","24","2410","2410269","YES"
"FINAL","24","2410","2410270","YES"
"PRELIMINARY","24","2410","2410270","YES"
"FINAL","24","2410","2410271","YES"
"PRELIMINARY","24","2410","2410271","YES"
"FINAL","24","2410","2410272","YES"
"PRELIMINARY","24","2410","2410272","YES"
"FINAL","24","2410","2410273","YES"
"PRELIMINARY","24","2410","2410273","YES"
"FINAL","24","2410","2410274","YES"
"PRELIMINARY","24","2410","2410274","YES"
"FINAL","24","2410","2410457","YES"
"PRELIMINARY","24","2410","2410457","YES"
"FINAL","24","2410","2410458","NO"
"PRELIMINARY","24","2410","2410458","NO"
"FINAL","24","2411","2411275","YES"
"PRELIMINARY","24","2411","2411275","YES"
"FINAL","24","2411","2411276","YES"
"PRELIMINARY","24","2411","2411276","YES"
"FINAL","24","2411","2411277","YES"
"PRELIMINARY","24","2411","2411277","YES"
"FINAL","24","2411","2411278","NO"
"PRELIMINARY","24","2411","2411278","NO"
"FINAL","24","2411","2411279","NO"
"PRELIMINARY","24","2411","2411279","NO"
"FINAL","24","2411","2411280","YES"
"PRELIMINARY","24","2411","2411280","YES"
"FINAL","24","2411","2411281","NO"
"PRELIMINARY","24","2411","2411281","NO"
"FINAL","24","2411","2411282","YES"
"PRELIMINARY","24","2411","2411282","YES"
"FINAL","24","2411","2411283","NO"
"PRELIMINARY","24","2411","2411283","NO"
"FINAL","24","2411","2411285","YES"
"PRELIMINARY","24","2411","2411285","YES"
"FINAL","24","2411","2411286","YES"
"PRELIMINARY","24","2411","2411286","YES"
"FINAL","24","2411","2411287","YES"
"PRELIMINARY","24","2411","2411287","YES"
"FINAL","24","2411","2411289","NO"
"PRELIMINARY","24","2411","2411289","NO"
"FINAL","24","2411","2411290","YES"
"PRELIMINARY","24","2411","2411290","YES"
"FINAL","24","2411","2411291","NO"
"PRELIMINARY","24","2411","2411291","NO"
"FINAL","24","2411","2411292","NO"
"PRELIMINARY","24","2411","2411292","NO"
"FINAL","24","2411","2411293","YES"
"PRELIMINARY","24","2411","2411293","YES"
"FINAL","24","2411","2411294","YES"
"PRELIMINARY","24","2411","2411294","YES"
"FINAL","24","2411","2411295","NO"
"PRELIMINARY","24","2411","2411295","NO"
"FINAL","24","2411","2411296","NO"
"PRELIMINARY","24","2411","2411296","NO"
"FINAL","24","2411","2411297","NO"
"PRELIMINARY","24","2411","2411297","NO"
"FINAL","24","2411","2411459","YES"
"PRELIMINARY","24","2411","2411459","YES"
"FINAL","24","2411","2411460","YES"
"PRELIMINARY","24","2411","2411460","YES"
"FINAL","24","2411","2411461","YES"
"PRELIMINARY","24","2411","2411461","YES"
"FINAL","24","2411","2411462","YES"
"PRELIMINARY","24","2411","2411462","YES"
"FINAL","24","2411","2411463","YES"
"PRELIMINARY","24","2411","2411463","YES"
"FINAL","24","2412","2412298","YES"
"PRELIMINARY","24","2412","2412298","YES"
"FINAL","24","2412","2412299","YES"
"PRELIMINARY","24","2412","2412299","YES"
"FINAL","24","2412","2412300","YES"
"PRELIMINARY","24","2412","2412300","YES"
"FINAL","24","2412","2412301","YES"
"PRELIMINARY","24","2412","2412301","YES"
"FINAL","24","2412","2412302","YES"
"PRELIMINARY","24","2412","2412302","YES"
"FINAL","24","2412","2412303","YES"
"PRELIMINARY","24","2412","2412303","YES"
"FINAL","24","2412","2412304","YES"
"PRELIMINARY","24","2412","2412304","YES"
"FINAL","24","2412","2412305","YES"
"PRELIMINARY","24","2412","2412305","YES"
"FINAL","24","2412","2412306","YES"
"PRELIMINARY","24","2412","2412306","YES"
"FINAL","24","2412","2412307","YES"
"PRELIMINARY","24","2412","2412307","YES"
"FINAL","24","2412","2412308","YES"
"PRELIMINARY","24","2412","2412308","YES"
"FINAL","24","2412","2412309","YES"
"PRELIMINARY","24","2412","2412309","YES"
"FINAL","24","2412","2412310","YES"
"PRELIMINARY","24","2412","2412310","YES"
"FINAL","24","2412","2412311","NO"
"PRELIMINARY","24","2412","2412311","NO"
"FINAL","24","2412","2412312","YES"
"PRELIMINARY","24","2412","2412312","YES"
"FINAL","24","2412","2412313","NO"
"PRELIMINARY","24","2412","2412313","NO"
"FINAL","24","2412","2412314","YES"
"PRELIMINARY","24","2412","2412314","YES"
"FINAL","24","2412","2412315","NO"
"PRELIMINARY","24","2412","2412315","NO"
"FINAL","24","2412","2412316","YES"
"PRELIMINARY","24","2412","2412316","YES"
"FINAL","24","2412","2412317","NO"
"PRELIMINARY","24","2412","2412317","NO"
"FINAL","24","2412","2412318","NO"
"PRELIMINARY","24","2412","2412318","NO"
"FINAL","24","2412","2412319","NO"
"PRELIMINARY","24","2412","2412319","NO"
"FINAL","24","2412","2412320","NO"
"PRELIMINARY","24","2412","2412320","NO"
"FINAL","24","2412","2412321","NO"
"PRELIMINARY","24","2412","2412321","NO"
"FINAL","24","2412","2412322","YES"
"PRELIMINARY","24","2412","2412322","YES"
"FINAL","24","2412","2412323","YES"
"PRELIMINARY","24","2412","2412323","YES"
"FINAL","24","2412","2412324","YES"
"PRELIMINARY","24","2412","2412324","YES"
"FINAL","24","2412","2412325","YES"
"PRELIMINARY","24","2412","2412325","YES"
"FINAL","24","2412","2412326","NO"
"PRELIMINARY","24","2412","2412326","NO"
"FINAL","24","2412","2412327","NO"
"PRELIMINARY","24","2412","2412327","NO"
"FINAL","24","2412","2412328","YES"
"PRELIMINARY","24","2412","2412328","YES"
"FINAL","24","2412","2412329","YES"
"PRELIMINARY","24","2412","2412329","YES"
"FINAL","24","2412","2412330","YES"
"PRELIMINARY","24","2412","2412330","YES"
"FINAL","24","2412","2412331","NO"
"PRELIMINARY","24","2412","2412331","NO"
"FINAL","24","2412","2412332","NO"
"PRELIMINARY","24","2412","2412332","NO"
"FINAL","24","2412","2412333","YES"
"PRELIMINARY","24","2412","2412333","YES"
"FINAL","24","2412","2412334","NO"
"PRELIMINARY","24","2412","2412334","NO"
"FINAL","24","2412","2412335","NO"
"PRELIMINARY","24","2412","2412335","NO"
"FINAL","24","2412","2412336","YES"
"PRELIMINARY","24","2412","2412336","YES"
"FINAL","24","2412","2412337","YES"
"PRELIMINARY","24","2412","2412337","YES"
"FINAL","24","2412","2412338","YES"
"PRELIMINARY","24","2412","2412338","YES"
"FINAL","24","2412","2412339","NO"
"PRELIMINARY","24","2412","2412339","NO"
"FINAL","24","2412","2412341","YES"
"PRELIMINARY","24","2412","2412341","YES"
"FINAL","24","2412","2412342","YES"
"PRELIMINARY","24","2412","2412342","YES"
"FINAL","24","2412","2412343","NO"
"PRELIMINARY","24","2412","2412343","NO"
"FINAL","24","2412","2412344","YES"
"PRELIMINARY","24","2412","2412344","YES"
"FINAL","24","2412","2412345","NO"
"PRELIMINARY","24","2412","2412345","NO"
"FINAL","24","2412","2412346","NO"
"PRELIMINARY","24","2412","2412346","NO"
"FINAL","24","2412","2412347","NO"
"PRELIMINARY","24","2412","2412347","NO"
"FINAL","24","2412","2412348","NO"
"PRELIMINARY","24","2412","2412348","NO"
"FINAL","24","2412","2412349","NO"
"PRELIMINARY","24","2412","2412349","NO"
"FINAL","24","2412","2412350","NO"
"PRELIMINARY","24","2412","2412350","NO"
"FINAL","24","2412","2412351","YES"
"PRELIMINARY","24","2412","2412351","YES"
"FINAL","24","2412","2412464","YES"
"PRELIMINARY","24","2412","2412464","YES"
"FINAL","24","2412","2412465","NO"
"PRELIMINARY","24","2412","2412465","NO"
"FINAL","24","2412","2412466","NO"
"PRELIMINARY","24","2412","2412466","NO"
"FINAL","24","2412","2412467","NO"
"PRELIMINARY","24","2412","2412467","NO"
"FINAL","24","2413","2413352","YES"
"PRELIMINARY","24","2413","2413352","YES"
"FINAL","24","2413","2413353","NO"
"PRELIMINARY","24","2413","2413353","NO"
"FINAL","24","2413","2413354","YES"
"PRELIMINARY","24","2413","2413354","YES"
"FINAL","24","2413","2413355","NO"
