"province_code","candidate_id","voter_id","candidate_name_eng","candidate_id_corrected","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner","ballot_position","electorate"
"01","4892130","4892130","Dr. Muhammad Yahya Weyar","4892130","Male","No","1998","2010","No","No",280,"General"
"01","3861387","3861387","Kamila Saifi","3861387","Female","No","45","45","No","No",281,"General"
"01","3466607","3466607"," Imal Samkanai","3466607","Male","No","874","871","No","No",282,"General"
"01","861135","861135","Zarghoona Hamid","861135","Female","No","53","52","No","No",283,"General"
"01","3466643","3466643","Ahmad Javid Jaihoon A.K.A Lala Javid","3466643","Male","No","637","611","No","No",284,"General"
"01","7832817","7832817"," Jamila Mujahid","7832817","Female","No","207","207","No","No",285,"General"
"01","3871908","3871908","Alhaj Allah Gul Mujahid","3871908","Male","No","4115","4097","Yes","Yes",286,"General"
"01","990292","990292","Mawin Sarmuhaqiq Abdul Wasi Ferozi","990292","Male","No","1807","1771","No","No",287,"General"
"01","5765333","5765333","Ustad Muhammad Qasim Wahedi","5765333","Male","No","1159","1151","No","No",288,"General"
"01","3466608","3466608"," Nasir Ahmad Mahmoodi","3466608","Male","No","543","541","No","No",289,"General"
"01","660019","660019"," Sayed Maqbool Omari","660019","Male","No","839","839","No","No",290,"General"
"01","11386377","11386377","Dr. Abdul Hamid Samandari","11386377","Male","No","1209","1199","No","No",291,"General"
"01","5180712","5180712"," Hajji Muhammad Haris Khan Kharotai","5180712","Male","No","168","167","No","No",292,"General"
"01","6433992","6433992"," Alhaj Ezatullah Atif","6433992","Male","No","4429","4419","Yes","Yes",293,"General"
"01","4780662","4780662"," Dr. Janat Khan","4780662","Male","No","54","54","No","No",294,"General"
"01","5308404","5308404","Sayed Muhammad Jawali","5308404","Male","No","60","61","No","No",295,"General"
"01","5765302","5765302","Khawani Amiri  Graduated from Law Faculty","5765302","Male","No","227","227","No","No",296,"General"
"01","8895310","8895310"," Abdul Basir Bahrami","8895310","Male","No","19","20","No","No",297,"General"
"01","818769","818769","Dr. Ashuqullah Yaqubi","818769","Male","No","343","540","No","No",298,"General"
"01","3466634","3466634","Sayed Naiem Idrees Kashifi Sanglakhi","3466634","Male","No","35","35","No","No",299,"General"
"01","7820324","7820324"," Hajji Dawlat Muhammad Shirzai","7820324","Male","No","167","167","No","No",300,"General"
"01","5765396","5765396"," Sayed Sharif Hashimi","5765396","Male","No","332","332","No","No",301,"General"
"01","6350606","6350606"," Eng. Farid Ahmad Mutaqi","6350606","Male","No","90","90","No","No",302,"General"
"01","967383","967383","Hajji Obaidullah Rahmani","967383","Male","No","338","338","No","No",303,"General"
"01","987081","987081"," Nasreen Parsa","987081","Female","No","906","906","No","No",304,"General"
"01","7770507","7770507"," Puhialay Alhaj Sayed Abdul Habib Hashimi","7770507","Male","No","597","594","No","No",305,"General"
"01","4935008","4935008","Salih Muhammad Registani","4935008","Male","No","1459","1427","No","No",306,"General"
"01","5765411","5765411","Nahid Noori","5765411","Female","No","147","147","No","No",307,"General"
"01","5765401","5765401","Wakeel Fatima Nazari","5765401","Female","No","6834","6814","Yes","Yes",308,"General"
"01","6359966","6359966","Eng. Muhammad Fazal Watan Dost","6359966","Male","No","87","86","No","No",309,"General"
"01","3797590","3797590"," Sayed Qadem Sadat","3797590","Male","No","224","223","No","No",310,"General"
"01","3466635","3466635"," Alhaj Abdul Samad Hutak","3466635","Male","No","491","490","No","No",311,"General"
"01","3466609","3466609","Muhammad Hasan Jafari","3466609","Male","No","2279","2269","No","No",312,"General"
"01","6350779","6350779","Ahmad Parwiz Faizi","6350779","Male","No","483","482","No","No",313,"General"
"01","5765348","5765348","Eng. Abdullah  Kandahari Munajim Afghanistan","5765348","Male","No","63","61","No","No",314,"General"
"01","11267264","11267264","Ustad Habibullah Farhang","11267264","Male","No","124","123","No","No",315,"General"
"01","8850951","8850951","Hajji Najeebullah Maqsoodi","8850951","Male","No","2197","2197","No","No",316,"General"
"01","5765435","5765435"," Hamida Osman","5765435","Female","No","24","24","No","No",317,"General"
"01","10585532","10585532","Muza‐m‐Mil Hutak","10585532","Male","No","883","890","No","No",318,"General"
"01","3466689","3466689"," Abdul Rawoof Zahid","3466689","Male","No","64","58","No","No",319,"General"
"01","3466501","3466501","Hajji Rohullah Kharoti","3466501","Male","No","0","11","No","No",320,"General"
"01","3466636","3466636","Asmat Qani","3466636","Male","No","1748","1717","No","No",321,"General"
"01","972335","972335","Ustad Abdul Rab Rasool Sayyaf","972335","Male","Yes","7158","7120","Yes","Yes",322,"General"
"01","5763334","5763334","Sayed Abdul Muqadam Amin","5763334","Male","No","810","800","No","No",323,"General"
"01","10459606","10459606","Muhammad Younus Hutak","10459606","Male","No","1584","1580","No","No",324,"General"
"01","726040","726040","Muhammad Emal Kharoti","726040","Male","No","20","19","No","No",325,"General"
"01","5765428","5765428","Rafaya Zohra","5765428","Female","No","79","79","No","No",326,"General"
"01","6359345","6359345","Muhammad Hashim Karimi","6359345","Male","No","1111","1111","No","No",327,"General"
"01","5516722","5516722","Eng. Muhammad Salim Qayumi","5516722","Male","No","41","40","No","No",328,"General"
"01","5516772","5516772","Eng. Muhammad Salim Qayumi","5516772","Male","No","41","40","No","No",328,"General"
"01","3695988","3695988"," Hajji Ahmad Ihsan Daqiq","3695988","Male","No","66","66","No","No",329,"General"
"01","6370916","6370916","Shahla Atta","6370916","Female","Yes","258","257","No","No",330,"General"
"01","6358634","6358634"," Rahmatullah Sharif Zada","6358634","Male","No","327","325","No","No",331,"General"
"01","6490826","6490826"," Puhand Mirdad","6490826","Male","No","166","166","No","No",332,"General"
"01","3664615","3664615","Faroq Dawar","3664615","Male","No","51","49","No","No",333,"General"
"01","3441993","3441993"," Leyaqat Ali Amini","3441993","Male","No","102","98","No","No",334,"General"
"01","3466602","3466602"," Rohullah Murad","3466602","Male","No","668","642","No","No",335,"General"
"01","5765381","5765381"," Dr. Almas Bawar Zakhilwal","5765381","Male","No","374","374","No","No",336,"General"
"01","1069556","1069556"," Ustad Shireen Taaj Rahemi","1069556","Female","No","59","59","No","No",337,"General"
"01","5704725","5704725","Dr. Rahila Kawir","5704725","Female","No","469","460","No","No",338,"General"
"01","11211993","11211993"," Eng. Muhammad Rasool Barikzai","11211993","Male","No","130","130","No","No",339,"General"
"01","3664606","3664606","Nabi Khalilli","3664606","Male","No","20","19","No","No",340,"General"
"01","4755926","4755926","Muhammad Musa Noori","4755926","Male","No","610","603","No","No",341,"General"
"01","5751047","5751047"," Sayed Ismail Sukhanwar Zada","5751047","Male","No","142","133","No","No",342,"General"
"01","660167","660167","Alhaj Baidar Zazai","660167","Male","Yes","1988","1982","No","No",343,"General"
"01","576539","5765395","Puhanduie Ali Hussain Nadam","5765395","Male","No","1587","1471","No","No",344,"General"
"01","5765308","5765308","Muhammad Ibrahim Barai","5765308","Male","No","407","399","No","No",345,"General"
"01","5139623","5139623","Hajji Muhammad Ashraf Jabarkhil","5139623","Male","No","157","156","No","No",346,"General"
"01","5765374","5765374","Asmatullah Esar","5765374","Male","No","129","127","No","No",347,"General"
"01","7820258","7820258","Zabihullah Jawanmard","7820258","Male","No","167","167","No","No",348,"General"
"01","819461","819461","Sayed Hassan Agha Hedayati","819461","Male","No","124","107","No","No",349,"General"
"01","988316","988316"," Muhammad Rustam Faqirzada","988316","Male","No","674","673","No","No",350,"General"
"01","5765391","5765391","Hamidullah Adib Faiz","5765391","Male","No","68","68","No","No",351,"General"
"01","6032927","6032927","Rajab Ali Muhtashimi","6032927","Male","No","987","987","No","No",352,"General"
"01","4590966","4590963","Wakeel Zer Gul Sahak","4590963","Male","No","789","786","No","No",353,"General"
"01","5765357","5765357"," Abdul Raza Rezayee","5765357","Male","No","979","973","No","No",354,"General"
"01","5570894","5570894","Ustad Salih  Muhammad A.K.A Hajji Qandahari","5570894","Male","No","63","63","No","No",355,"General"
"01","996195","996195","Abdul Mateen Muhammad Khil","996195","Male","No","344","343","No","No",356,"General"
"01","7408159","7408159","Eng. Mula Gul Ahmadzai","7408159","Male","No","90","90","No","No",357,"General"
"01","3778674","3778674","Maulawi  Muhammad Aziz Muhammadi","3778674","Male","No","334","331","No","No",358,"General"
"01","627234","627234"," Hafizullah Barikzai","627234","Male","No","68","67","No","No",359,"General"
"01","6371362","6371362"," Maliha Noorian","6371362","Female","No","30","30","No","No",360,"General"
"01","3008777","3008777","Hajji Ramazan Hussain Zada","3008777","Male","No","1612","1602","No","No",361,"General"
"01","7820210","7820210","Hajji Noor Muhammad Obaidi","7820210","Male","No","129","132","No","No",362,"General"
"01","6149939","6149939","Dr. Amin Alizai","6149939","Male","No","112","112","No","No",363,"General"
"01","5765327","5765327"," Safiullah","5765327","Male","No","184","186","No","No",364,"General"
"01","3466673","3466673"," Muhammad Naseer Fayaz","3466673","Male","No","1025","1003","No","No",365,"General"
"01","5765356","5765356","Sayed Hussain Anwari","5765356","Male","No","4715","4670","Yes","Yes",366,"General"
"01","5765369","5765369","Nazar Muhammad Popal","5765369","Male","No","616","614","No","No",367,"General"
"01","5765389","5765389","Muhammad Ibrahim Karimi","5765389","Male","No","342","341","No","No",368,"General"
"01","3466618","3466618"," Shefayee","3466618","Male","No","2128","2125","No","No",369,"General"
"01","990377","990377","Ghulam Mustafa Popalzai","990377","Male","No","35","33","No","No",370,"General"
"01","11346510","11346510"," Adila Bahram","11346510","Female","No","902","895","No","No",371,"General"
"01","13420310","13420310"," Bibi Haji Nafas Jan","13420310","Female","No","20","20","No","No",372,"General"
"01","939974","939974","Hajji Sayed Mahmood Mukhlis","939974","Male","No","73","73","No","No",373,"General"
"01","707512","707512"," Ghulam Sakhi Omidwar","707512","Male","No","60","60","No","No",374,"General"
"01","3624630","3624630","Sayed Dawood Hashimi","3624630","Male","Yes","1632","1605","No","No",375,"General"
"01","3907233","3907233"," Dr. Abdullah Kalimzai Wardak","3907233","Male","No","2918","2854","Yes","Yes",376,"General"
"01","3568940","3568940","Enayatullah Hafiz","3568940","Male","No","484","483","No","No",377,"General"
"01","7408014","7408014","Qudria Yazdan Parast","7408014","Female","Yes","557","554","No","No",378,"General"
"01","3662042","3662042","Muhammad Ali A.K.A Hajji Elham","3662042","Male","No","351","350","No","No",379,"General"
"01","3466637","3466637","Zabihullah Amanzada","3466637","Male","No","154","150","No","No",380,"General"
"01","3466694","3466694","Alhaj Hidayatullah Muhammadi","3466694","Male","No","90","89","No","No",381,"General"
"01","8681345","8681345"," Sayed Najeebullah Hashimi","8681345","Male","No","24","24","No","No",382,"General"
"01","7033119","7033119","Huria Arzo","7033119","Female","No","174","174","No","No",383,"General"
"01","3664605","3664605"," Muhammad Numaan Shinwari","3664605","Male","No","204","203","No","No",384,"General"
"01","11227881","11227881","Alhaj Muhammad  Sabir Hamdullah Ahmadzai","11227881","Male","No","234","257","No","No",385,"General"
"01","6495987","6495987","Jamil Karzai","6495987","Male","Yes","1941","1945","No","No",386,"General"
"01","3017493","3017493"," Eng. Abas Noyan","3017493","Male","No","2267","2263","No","No",387,"General"
"01","5903071","5903071","Wakeel Muhammad  Anwar Mahmood Zada","5903071","Male","No","161","159","No","No",388,"General"
"01","996229","996229","Alhaj Dr. Najeebullah Babakar Khill","996229","Male","No","252","252","No","No",389,"General"
"01","3662144","3662144"," Sultan Ali Payman","3662144","Male","No","564","564","No","No",390,"General"
"01","5765429","5765429","Gul Shireen Beg","5765429","Female","No","306","297","No","No",391,"General"
"01","704286","704286","Diploma Eng. Farzana Adib Zamani","704286","Female","No","37","36","No","No",392,"General"
"01","3466652","3466652","Muhammad Amin Haleemi","3466652","Male","No","711","708","No","No",393,"General"
"01","5765360","5765360"," Muhammad Haroon Mir","5765360","Male","No","667","648","No","No",394,"General"
"01","736982","736982","Sayed Miskeen Saifi","736982","Male","No","21","21","No","No",395,"General"
"01","5765408","5765408"," Rona Ayoubi","5765408","Female","No","130","127","No","No",396,"General"
"01","3046974","3046974"," Latif Zhuwandai","3046974","Male","No","827","843","No","No",397,"General"
"01","6470481","6470481","Alhaj Puhanduy Bahadr Sharifi","6470481","Male","No","162","162","No","No",398,"General"
"01","11118666","11118666","Eng. Shir Wali Wardak","11118666","Male","No","3409","3380","Yes","Yes",399,"General"
"01","3466642","3466642","Dr. Sarfaraz Safi","3466642","Male","No","307","307","No","No",400,"General"
"01","990425","990425","Hajji Abdul Fatah A.K.A Hajji Jan","990425","Male","No","406","403","No","No",401,"General"
"01","7408004","7408004","Alhaj Nasratullah Mudaseri","7408004","Male","No","1199","1198","No","No",402,"General"
"01","7050503","7050503"," Hajji Shah Wali Hussain Khil","7050503","Male","No","1152","1185","No","No",403,"General"
"01","6872996","6872996"," Abdullah Mirzad","6872996","Male","No","279","271","No","No",404,"General"
"01","5765405","5765405","Eng. Razia Naemi","5765405","Female","No","349","338","No","No",405,"General"
"01","1044894","1044894","Muhammad Suliman Kakar","1044894","Male","No","503","494","No","No",406,"General"
"01","14100788","14100788"," Kako Jan Niazai","14100788","Male","No","136","135","No","No",407,"General"
"01","644616","644616"," Wasi Farman","644616","Male","No","520","520","No","No",408,"General"
"01","3466672","3466672"," Muhammad Haneef","3466672","Male","No","737","730","No","No",409,"General"
"01","3649279","3649279","Agha Sahib  Muhammad Dawood Mustaghni","3649279","Male","No","60","58","No","No",410,"General"
"01","5993026","5993026","Muhammad Dawood Beyani","5993026","Male","No","1281","1228","No","No",411,"General"
"01","996380","996380"," Shirullah Jabarkhil","996380","Male","No","632","628","No","No",412,"General"
"01","3674723","3674723","Master Engineer Abdul Qadir Sofi Zada","3674723","Male","No","241","241","No","No",413,"General"
"01","6251852","6251852"," Eng. Ahmad Shah Khusrawee","6251852","Male","No","426","426","No","No",414,"General"
"01","3664618","3664618"," Ali Asghar Hakimi","3664618","Male","No","281","275","No","No",415,"General"
"01","3662056","3662056"," Dr. Ghulam Haidar Jafari","3662056","Male","No","938","938","No","No",416,"General"
