"results_status","province_code","district_code","pc_code","reporting_results"
"PRELIMINARY","01","0101","0101334","YES"
"FINAL","01","0101","0101335","YES"
"PRELIMINARY","01","0101","0101335","YES"
"FINAL","01","0101","0101336","YES"
"PRELIMINARY","01","0101","0101336","YES"
"FINAL","01","0101","0101337","YES"
"PRELIMINARY","01","0101","0101337","YES"
"FINAL","01","0101","0101338","YES"
"PRELIMINARY","01","0101","0101338","YES"
"FINAL","01","0101","0101339","YES"
"PRELIMINARY","01","0101","0101339","YES"
"FINAL","01","0101","0101340","YES"
"PRELIMINARY","01","0101","0101340","YES"
"FINAL","01","0101","0101341","YES"
"PRELIMINARY","01","0101","0101341","YES"
"FINAL","01","0101","0101342","YES"
"PRELIMINARY","01","0101","0101342","YES"
"FINAL","01","0101","0101343","YES"
"PRELIMINARY","01","0101","0101343","YES"
"FINAL","01","0101","0101344","YES"
"PRELIMINARY","01","0101","0101344","YES"
"FINAL","01","0101","0101345","YES"
"PRELIMINARY","01","0101","0101345","YES"
"FINAL","01","0101","0101346","YES"
"PRELIMINARY","01","0101","0101346","YES"
"FINAL","01","0101","0101347","YES"
"PRELIMINARY","01","0101","0101347","YES"
"FINAL","01","0101","0101348","YES"
"PRELIMINARY","01","0101","0101348","YES"
"FINAL","01","0101","0101349","YES"
"PRELIMINARY","01","0101","0101349","YES"
"FINAL","01","0101","0101350","YES"
"PRELIMINARY","01","0101","0101350","YES"
"FINAL","01","0101","0101351","YES"
"PRELIMINARY","01","0101","0101351","NO"
"FINAL","01","0101","0101352","YES"
"PRELIMINARY","01","0101","0101352","YES"
"FINAL","01","0101","0101353","YES"
"PRELIMINARY","01","0101","0101353","YES"
"FINAL","01","0101","0101354","YES"
"PRELIMINARY","01","0101","0101354","NO"
"FINAL","01","0101","0101355","YES"
"PRELIMINARY","01","0101","0101355","YES"
"FINAL","01","0101","0101356","YES"
"PRELIMINARY","01","0101","0101356","YES"
"FINAL","01","0101","0101357","YES"
"PRELIMINARY","01","0101","0101357","YES"
"FINAL","01","0101","0101358","YES"
"PRELIMINARY","01","0101","0101358","YES"
"FINAL","01","0101","0101359","YES"
"PRELIMINARY","01","0101","0101359","YES"
"FINAL","01","0101","0101360","YES"
"PRELIMINARY","01","0101","0101360","YES"
"FINAL","01","0101","0101361","YES"
"PRELIMINARY","01","0101","0101361","YES"
"FINAL","01","0101","0101362","YES"
"PRELIMINARY","01","0101","0101362","YES"
"FINAL","01","0101","0101363","YES"
"PRELIMINARY","01","0101","0101363","YES"
"FINAL","01","0101","0101364","YES"
"PRELIMINARY","01","0101","0101364","YES"
"FINAL","01","0101","0101365","YES"
"PRELIMINARY","01","0101","0101365","YES"
"FINAL","01","0101","0101366","YES"
"PRELIMINARY","01","0101","0101366","YES"
"FINAL","01","0101","0101367","YES"
"PRELIMINARY","01","0101","0101367","YES"
"FINAL","01","0101","0101368","YES"
"PRELIMINARY","01","0101","0101368","YES"
"FINAL","01","0101","0101369","YES"
"PRELIMINARY","01","0101","0101369","YES"
"FINAL","01","0101","0101370","YES"
"PRELIMINARY","01","0101","0101370","YES"
"FINAL","01","0101","0101371","YES"
"PRELIMINARY","01","0101","0101371","YES"
"FINAL","01","0101","0101372","YES"
"PRELIMINARY","01","0101","0101372","YES"
"FINAL","01","0101","0101373","YES"
"PRELIMINARY","01","0101","0101373","YES"
"FINAL","01","0101","0101374","YES"
"PRELIMINARY","01","0101","0101374","YES"
"FINAL","01","0101","0101375","YES"
"PRELIMINARY","01","0101","0101375","YES"
"FINAL","01","0101","0101554","YES"
"PRELIMINARY","01","0101","0101554","NO"
"FINAL","01","0101","0101555","YES"
"PRELIMINARY","01","0101","0101555","YES"
"FINAL","01","0101","0101556","YES"
"PRELIMINARY","01","0101","0101556","YES"
"FINAL","01","0101","0101559","YES"
"PRELIMINARY","01","0101","0101559","YES"
"FINAL","01","0102","0102298","YES"
"PRELIMINARY","01","0102","0102298","YES"
"FINAL","01","0102","0102299","NO"
"PRELIMINARY","01","0102","0102299","YES"
"FINAL","01","0102","0102376","YES"
"PRELIMINARY","01","0102","0102376","YES"
"FINAL","01","0102","0102377","YES"
"PRELIMINARY","01","0102","0102377","YES"
"FINAL","01","0102","0102378","YES"
"PRELIMINARY","01","0102","0102378","YES"
"FINAL","01","0102","0102379","YES"
"PRELIMINARY","01","0102","0102379","YES"
"FINAL","01","0102","0102380","YES"
"PRELIMINARY","01","0102","0102380","YES"
"FINAL","01","0102","0102381","YES"
"PRELIMINARY","01","0102","0102381","YES"
"FINAL","01","0102","0102382","YES"
"PRELIMINARY","01","0102","0102382","YES"
"FINAL","01","0102","0102383","YES"
"PRELIMINARY","01","0102","0102383","YES"
"FINAL","01","0102","0102384","YES"
"PRELIMINARY","01","0102","0102384","YES"
"FINAL","01","0102","0102385","YES"
"PRELIMINARY","01","0102","0102385","YES"
"FINAL","01","0102","0102386","NO"
"PRELIMINARY","01","0102","0102386","NO"
"FINAL","01","0102","0102387","YES"
"PRELIMINARY","01","0102","0102387","YES"
"FINAL","01","0102","0102388","YES"
"PRELIMINARY","01","0102","0102388","YES"
"FINAL","01","0102","0102389","YES"
"PRELIMINARY","01","0102","0102389","YES"
"FINAL","01","0102","0102390","YES"
"PRELIMINARY","01","0102","0102390","YES"
"FINAL","01","0102","0102391","YES"
"PRELIMINARY","01","0102","0102391","YES"
"FINAL","01","0102","0102392","YES"
"PRELIMINARY","01","0102","0102392","YES"
"FINAL","01","0102","0102393","YES"
"PRELIMINARY","01","0102","0102393","YES"
"FINAL","01","0102","0102394","YES"
"PRELIMINARY","01","0102","0102394","YES"
"FINAL","01","0102","0102395","YES"
"PRELIMINARY","01","0102","0102395","YES"
"FINAL","01","0102","0102396","YES"
"PRELIMINARY","01","0102","0102396","YES"
"FINAL","01","0102","0102397","YES"
"PRELIMINARY","01","0102","0102397","YES"
"FINAL","01","0102","0102398","YES"
"PRELIMINARY","01","0102","0102398","YES"
"FINAL","01","0103","0103399","YES"
"PRELIMINARY","01","0103","0103399","YES"
"FINAL","01","0103","0103400","YES"
"PRELIMINARY","01","0103","0103400","YES"
"FINAL","01","0103","0103401","YES"
"PRELIMINARY","01","0103","0103401","YES"
"FINAL","01","0103","0103402","YES"
"PRELIMINARY","01","0103","0103402","YES"
"FINAL","01","0103","0103403","YES"
"PRELIMINARY","01","0103","0103403","YES"
"FINAL","01","0103","0103404","YES"
"PRELIMINARY","01","0103","0103404","YES"
"FINAL","01","0103","0103405","YES"
"PRELIMINARY","01","0103","0103405","YES"
"FINAL","01","0103","0103406","YES"
"PRELIMINARY","01","0103","0103406","YES"
"FINAL","01","0103","0103407","YES"
"PRELIMINARY","01","0103","0103407","YES"
"FINAL","01","0103","0103408","YES"
"PRELIMINARY","01","0103","0103408","YES"
"FINAL","01","0103","0103409","YES"
"PRELIMINARY","01","0103","0103409","YES"
"FINAL","01","0103","0103410","YES"
"PRELIMINARY","01","0103","0103410","YES"
"FINAL","01","0103","0103411","NO"
"PRELIMINARY","01","0103","0103411","YES"
"FINAL","01","0104","0104412","YES"
"PRELIMINARY","01","0104","0104412","NO"
"FINAL","01","0104","0104413","YES"
"PRELIMINARY","01","0104","0104413","YES"
"FINAL","01","0104","0104414","YES"
"PRELIMINARY","01","0104","0104414","YES"
"FINAL","01","0104","0104415","YES"
"PRELIMINARY","01","0104","0104415","YES"
"FINAL","01","0104","0104416","YES"
"PRELIMINARY","01","0104","0104416","YES"
"FINAL","01","0104","0104417","NO"
"PRELIMINARY","01","0104","0104417","NO"
"FINAL","01","0104","0104418","YES"
"PRELIMINARY","01","0104","0104418","YES"
"FINAL","01","0104","0104419","YES"
"PRELIMINARY","01","0104","0104419","NO"
"FINAL","01","0104","0104420","YES"
"PRELIMINARY","01","0104","0104420","YES"
"FINAL","01","0104","0104421","YES"
"PRELIMINARY","01","0104","0104421","YES"
"FINAL","01","0104","0104422","YES"
"PRELIMINARY","01","0104","0104422","YES"
"FINAL","01","0104","0104423","YES"
"PRELIMINARY","01","0104","0104423","YES"
"FINAL","01","0104","0104424","YES"
"PRELIMINARY","01","0104","0104424","YES"
"FINAL","01","0104","0104425","YES"
"PRELIMINARY","01","0104","0104425","YES"
"FINAL","01","0104","0104426","YES"
"PRELIMINARY","01","0104","0104426","YES"
"FINAL","01","0104","0104427","YES"
"PRELIMINARY","01","0104","0104427","YES"
"FINAL","01","0104","0104428","YES"
"PRELIMINARY","01","0104","0104428","YES"
"FINAL","01","0104","0104557","YES"
"PRELIMINARY","01","0104","0104557","YES"
"FINAL","01","0104","0104558","YES"
"PRELIMINARY","01","0104","0104558","YES"
"FINAL","01","0105","0105429","YES"
"PRELIMINARY","01","0105","0105429","YES"
"FINAL","01","0105","0105430","YES"
"PRELIMINARY","01","0105","0105430","YES"
"FINAL","01","0105","0105431","NO"
"PRELIMINARY","01","0105","0105431","YES"
"FINAL","01","0105","0105432","YES"
"PRELIMINARY","01","0105","0105432","YES"
"FINAL","01","0105","0105433","NO"
"PRELIMINARY","01","0105","0105433","YES"
"FINAL","01","0105","0105434","YES"
"PRELIMINARY","01","0105","0105434","YES"
"FINAL","01","0105","0105435","YES"
"PRELIMINARY","01","0105","0105435","YES"
"FINAL","01","0105","0105436","NO"
"PRELIMINARY","01","0105","0105436","YES"
"FINAL","01","0105","0105437","YES"
"PRELIMINARY","01","0105","0105437","YES"
"FINAL","01","0105","0105438","YES"
"PRELIMINARY","01","0105","0105438","YES"
"FINAL","01","0105","0105439","YES"
"PRELIMINARY","01","0105","0105439","YES"
"FINAL","01","0105","0105440","YES"
"PRELIMINARY","01","0105","0105440","YES"
"FINAL","01","0105","0105441","YES"
"PRELIMINARY","01","0105","0105441","YES"
"FINAL","01","0105","0105442","YES"
"PRELIMINARY","01","0105","0105442","YES"
"FINAL","01","0105","0105443","NO"
"PRELIMINARY","01","0105","0105443","YES"
"FINAL","01","0105","0105444","YES"
"PRELIMINARY","01","0105","0105444","YES"
"FINAL","01","0106","0106445","YES"
"PRELIMINARY","01","0106","0106445","YES"
"FINAL","01","0106","0106446","YES"
"PRELIMINARY","01","0106","0106446","YES"
"FINAL","01","0106","0106447","YES"
"PRELIMINARY","01","0106","0106447","YES"
"FINAL","01","0106","0106448","YES"
"PRELIMINARY","01","0106","0106448","YES"
"FINAL","01","0106","0106449","YES"
"PRELIMINARY","01","0106","0106449","YES"
"FINAL","01","0106","0106450","YES"
"PRELIMINARY","01","0106","0106450","YES"
"FINAL","01","0106","0106451","YES"
"PRELIMINARY","01","0106","0106451","YES"
"FINAL","01","0106","0106452","YES"
"PRELIMINARY","01","0106","0106452","YES"
"FINAL","01","0106","0106453","YES"
"PRELIMINARY","01","0106","0106453","YES"
"FINAL","01","0106","0106454","YES"
"PRELIMINARY","01","0106","0106454","YES"
"FINAL","01","0106","0106455","YES"
"PRELIMINARY","01","0106","0106455","YES"
"FINAL","01","0106","0106456","YES"
"PRELIMINARY","01","0106","0106456","YES"
"FINAL","01","0106","0106457","YES"
"PRELIMINARY","01","0106","0106457","YES"
"FINAL","01","0106","0106458","YES"
"PRELIMINARY","01","0106","0106458","YES"
"FINAL","01","0107","0107459","NO"
"PRELIMINARY","01","0107","0107459","NO"
"FINAL","01","0107","0107460","YES"
"PRELIMINARY","01","0107","0107460","YES"
"FINAL","01","0107","0107461","YES"
"PRELIMINARY","01","0107","0107461","YES"
"FINAL","01","0107","0107462","YES"
"PRELIMINARY","01","0107","0107462","YES"
"FINAL","01","0107","0107463","YES"
"PRELIMINARY","01","0107","0107463","YES"
"FINAL","01","0107","0107464","YES"
"PRELIMINARY","01","0107","0107464","YES"
"FINAL","01","0107","0107465","YES"
"PRELIMINARY","01","0107","0107465","YES"
"FINAL","01","0107","0107466","YES"
"PRELIMINARY","01","0107","0107466","YES"
"FINAL","01","0107","0107467","YES"
"PRELIMINARY","01","0107","0107467","YES"
"FINAL","01","0108","0108468","YES"
"PRELIMINARY","01","0108","0108468","YES"
"FINAL","01","0108","0108469","YES"
"PRELIMINARY","01","0108","0108469","YES"
"FINAL","01","0108","0108470","YES"
"PRELIMINARY","01","0108","0108470","YES"
"FINAL","01","0108","0108471","YES"
"PRELIMINARY","01","0108","0108471","YES"
"FINAL","01","0108","0108472","YES"
"PRELIMINARY","01","0108","0108472","YES"
"FINAL","01","0108","0108473","YES"
"PRELIMINARY","01","0108","0108473","YES"
"FINAL","01","0108","0108474","YES"
"PRELIMINARY","01","0108","0108474","YES"
"FINAL","01","0108","0108475","YES"
"PRELIMINARY","01","0108","0108475","YES"
"FINAL","01","0108","0108476","YES"
"PRELIMINARY","01","0108","0108476","YES"
"FINAL","01","0108","0108477","YES"
"PRELIMINARY","01","0108","0108477","YES"
"FINAL","01","0108","0108478","YES"
"PRELIMINARY","01","0108","0108478","YES"
"FINAL","01","0108","0108479","YES"
"PRELIMINARY","01","0108","0108479","YES"
"FINAL","01","0109","0109480","YES"
"PRELIMINARY","01","0109","0109480","YES"
"FINAL","01","0109","0109481","YES"
"PRELIMINARY","01","0109","0109481","YES"
"FINAL","01","0109","0109482","YES"
"PRELIMINARY","01","0109","0109482","YES"
"FINAL","01","0109","0109483","NO"
"PRELIMINARY","01","0109","0109483","NO"
"FINAL","01","0109","0109484","YES"
"PRELIMINARY","01","0109","0109484","YES"
"FINAL","01","0109","0109485","NO"
"PRELIMINARY","01","0109","0109485","NO"
"FINAL","01","0109","0109486","NO"
"PRELIMINARY","01","0109","0109486","NO"
"FINAL","01","0110","0110487","YES"
"PRELIMINARY","01","0110","0110487","YES"
"FINAL","01","0110","0110488","YES"
"PRELIMINARY","01","0110","0110488","YES"
"FINAL","01","0110","0110489","YES"
"PRELIMINARY","01","0110","0110489","YES"
"FINAL","01","0110","0110490","YES"
"PRELIMINARY","01","0110","0110490","YES"
"FINAL","01","0110","0110491","YES"
"PRELIMINARY","01","0110","0110491","YES"
"FINAL","01","0110","0110492","YES"
"PRELIMINARY","01","0110","0110492","YES"
"FINAL","01","0110","0110493","YES"
"PRELIMINARY","01","0110","0110493","YES"
"FINAL","01","0110","0110494","YES"
"PRELIMINARY","01","0110","0110494","YES"
"FINAL","01","0110","0110560","YES"
"PRELIMINARY","01","0110","0110560","YES"
"FINAL","01","0111","0111495","YES"
"PRELIMINARY","01","0111","0111495","YES"
"FINAL","01","0111","0111496","YES"
"PRELIMINARY","01","0111","0111496","YES"
"FINAL","01","0111","0111497","YES"
"PRELIMINARY","01","0111","0111497","YES"
"FINAL","01","0111","0111498","YES"
"PRELIMINARY","01","0111","0111498","YES"
"FINAL","01","0111","0111499","YES"
"PRELIMINARY","01","0111","0111499","YES"
"FINAL","01","0111","0111500","YES"
"PRELIMINARY","01","0111","0111500","YES"
"FINAL","01","0112","0112501","YES"
"PRELIMINARY","01","0112","0112501","YES"
"FINAL","01","0112","0112502","YES"
"PRELIMINARY","01","0112","0112502","YES"
"FINAL","01","0112","0112503","YES"
"PRELIMINARY","01","0112","0112503","YES"
"FINAL","01","0112","0112504","YES"
"PRELIMINARY","01","0112","0112504","YES"
"FINAL","01","0112","0112505","YES"
"PRELIMINARY","01","0112","0112505","YES"
"FINAL","01","0112","0112506","YES"
"PRELIMINARY","01","0112","0112506","YES"
"FINAL","01","0112","0112507","YES"
"PRELIMINARY","01","0112","0112507","YES"
"FINAL","01","0112","0112508","YES"
"PRELIMINARY","01","0112","0112508","YES"
"FINAL","01","0113","0113509","YES"
"PRELIMINARY","01","0113","0113509","YES"
"FINAL","01","0113","0113510","YES"
"PRELIMINARY","01","0113","0113510","YES"
"FINAL","01","0113","0113511","YES"
"PRELIMINARY","01","0113","0113511","YES"
"FINAL","01","0113","0113512","YES"
"PRELIMINARY","01","0113","0113512","YES"
"FINAL","01","0113","0113513","YES"
"PRELIMINARY","01","0113","0113513","YES"
"FINAL","01","0113","0113514","YES"
"PRELIMINARY","01","0113","0113514","YES"
"FINAL","01","0114","0114515","YES"
"PRELIMINARY","01","0114","0114515","YES"
"FINAL","01","0114","0114516","YES"
"PRELIMINARY","01","0114","0114516","YES"
"FINAL","01","0114","0114517","YES"
"PRELIMINARY","01","0114","0114517","YES"
"FINAL","01","0114","0114518","YES"
"PRELIMINARY","01","0114","0114518","NO"
"FINAL","01","0114","0114519","YES"
"PRELIMINARY","01","0114","0114519","YES"
"FINAL","01","0114","0114520","YES"
"PRELIMINARY","01","0114","0114520","YES"
"FINAL","01","0114","0114521","YES"
"PRELIMINARY","01","0114","0114521","NO"
"FINAL","01","0114","0114522","YES"
"PRELIMINARY","01","0114","0114522","YES"
"FINAL","01","0114","0114523","YES"
"PRELIMINARY","01","0114","0114523","YES"
"FINAL","01","0114","0114524","YES"
"PRELIMINARY","01","0114","0114524","YES"
"FINAL","01","0114","0114525","YES"
"PRELIMINARY","01","0114","0114525","YES"
"FINAL","01","0114","0114526","YES"
"PRELIMINARY","01","0114","0114526","YES"
"FINAL","01","0114","0114527","YES"
"PRELIMINARY","01","0114","0114527","YES"
"FINAL","01","0114","0114528","YES"
"PRELIMINARY","01","0114","0114528","YES"
"FINAL","01","0114","0114529","YES"
"PRELIMINARY","01","0114","0114529","YES"
"FINAL","01","0114","0114530","YES"
"PRELIMINARY","01","0114","0114530","YES"
"FINAL","01","0114","0114531","YES"
"PRELIMINARY","01","0114","0114531","YES"
"FINAL","01","0115","0115532","YES"
"PRELIMINARY","01","0115","0115532","YES"
"FINAL","01","0115","0115533","YES"
"PRELIMINARY","01","0115","0115533","YES"
"FINAL","01","0115","0115534","YES"
"PRELIMINARY","01","0115","0115534","YES"
"FINAL","01","0115","0115535","YES"
"PRELIMINARY","01","0115","0115535","YES"
"FINAL","01","0115","0115536","YES"
"PRELIMINARY","01","0115","0115536","YES"
"FINAL","01","0115","0115537","YES"
"PRELIMINARY","01","0115","0115537","YES"
"FINAL","01","0115","0115538","NO"
"PRELIMINARY","01","0115","0115538","NO"
"FINAL","01","0115","0115539","NO"
"PRELIMINARY","01","0115","0115539","NO"
"FINAL","01","0115","0115540","YES"
"PRELIMINARY","01","0115","0115540","YES"
"FINAL","01","0115","0115541","NO"
"PRELIMINARY","01","0115","0115541","NO"
"FINAL","01","0115","0115542","NO"
"PRELIMINARY","01","0115","0115542","NO"
"FINAL","01","0115","0115543","YES"
"PRELIMINARY","01","0115","0115543","YES"
"FINAL","01","0115","0115544","YES"
"PRELIMINARY","01","0115","0115544","YES"
"FINAL","01","0115","0115545","NO"
"PRELIMINARY","01","0115","0115545","NO"
"FINAL","01","0115","0115546","NO"
"PRELIMINARY","01","0115","0115546","NO"
"FINAL","01","0115","0115547","NO"
"PRELIMINARY","01","0115","0115547","NO"
"FINAL","01","0115","0115548","NO"
"PRELIMINARY","01","0115","0115548","NO"
"FINAL","01","0115","0115549","NO"
"PRELIMINARY","01","0115","0115549","NO"
"FINAL","01","0115","0115550","NO"
"PRELIMINARY","01","0115","0115550","NO"
"FINAL","01","0115","0115551","NO"
"PRELIMINARY","01","0115","0115551","NO"
"FINAL","01","0115","0115552","YES"
"PRELIMINARY","01","0115","0115552","YES"
"FINAL","01","0115","0115553","NO"
"PRELIMINARY","01","0115","0115553","YES"
"FINAL","02","0201","0201001","YES"
"PRELIMINARY","02","0201","0201001","YES"
"FINAL","02","0201","0201002","YES"
"PRELIMINARY","02","0201","0201002","YES"
"FINAL","02","0201","0201003","YES"
"PRELIMINARY","02","0201","0201003","YES"
"FINAL","02","0201","0201004","YES"
"PRELIMINARY","02","0201","0201004","YES"
"FINAL","02","0201","0201005","YES"
"PRELIMINARY","02","0201","0201005","YES"
"FINAL","02","0201","0201006","YES"
"PRELIMINARY","02","0201","0201006","YES"
"FINAL","02","0201","0201007","YES"
"PRELIMINARY","02","0201","0201007","YES"
"FINAL","02","0201","0201008","YES"
"PRELIMINARY","02","0201","0201008","YES"
"FINAL","02","0201","0201009","YES"
"PRELIMINARY","02","0201","0201009","YES"
"FINAL","02","0201","0201010","YES"
"PRELIMINARY","02","0201","0201010","YES"
"FINAL","02","0201","0201011","YES"
"PRELIMINARY","02","0201","0201011","YES"
"FINAL","02","0201","0201012","YES"
"PRELIMINARY","02","0201","0201012","YES"
"FINAL","02","0201","0201013","YES"
"PRELIMINARY","02","0201","0201013","YES"
"FINAL","02","0201","0201014","YES"
"PRELIMINARY","02","0201","0201014","YES"
"FINAL","02","0201","0201015","YES"
"PRELIMINARY","02","0201","0201015","YES"
"FINAL","02","0201","0201016","YES"
"PRELIMINARY","02","0201","0201016","YES"
"FINAL","02","0202","0202017","YES"
"PRELIMINARY","02","0202","0202017","YES"
