"province_code","district_code","pc_code","ps_code","prelim_reporting","final_reporting"
"01","0101","0101136","0101136-12","YES","YES"
"01","0101","0101137","0101137-01","YES","YES"
"01","0101","0101137","0101137-02","YES","YES"
"01","0101","0101137","0101137-03","YES","YES"
"01","0101","0101138","0101138-01","YES","YES"
"01","0101","0101138","0101138-02","YES","YES"
"01","0101","0101138","0101138-03","YES","NO"
"01","0101","0101139","0101139-01","YES","YES"
"01","0101","0101139","0101139-02","YES","YES"
"01","0101","0101139","0101139-03","YES","YES"
"01","0101","0101139","0101139-04","YES","YES"
"01","0101","0101139","0101139-05","YES","YES"
"01","0101","0101139","0101139-06","YES","YES"
"01","0101","0101139","0101139-07","YES","YES"
"01","0101","0101139","0101139-08","YES","YES"
"01","0101","0101140","0101140-01","YES","NO"
"01","0101","0101140","0101140-02","YES","NO"
"01","0101","0101140","0101140-03","YES","NO"
"01","0101","0101140","0101140-04","YES","NO"
"01","0101","0101140","0101140-05","YES","NO"
"01","0101","0101140","0101140-06","YES","NO"
"01","0101","0101140","0101140-07","YES","NO"
"01","0101","0101140","0101140-08","YES","NO"
"01","0101","0101140","0101140-09","YES","NO"
"01","0101","0101140","0101140-10","YES","NO"
"01","0101","0101141","0101141-01","YES","YES"
"01","0101","0101141","0101141-02","YES","YES"
"01","0101","0101141","0101141-03","YES","YES"
"01","0101","0101141","0101141-04","YES","YES"
"01","0101","0101142","0101142-01","YES","YES"
"01","0101","0101142","0101142-02","YES","YES"
"01","0101","0101142","0101142-03","YES","YES"
"01","0101","0101142","0101142-04","YES","YES"
"01","0101","0101142","0101142-05","YES","YES"
"01","0101","0101142","0101142-06","YES","YES"
"01","0101","0101143","0101143-01","YES","YES"
"01","0101","0101143","0101143-02","YES","YES"
"01","0101","0101143","0101143-03","YES","YES"
"01","0101","0101143","0101143-04","YES","YES"
"01","0101","0101143","0101143-05","YES","YES"
"01","0101","0101144","0101144-01","YES","YES"
"01","0101","0101144","0101144-02","YES","YES"
"01","0101","0101144","0101144-03","YES","YES"
"01","0101","0101144","0101144-04","YES","YES"
"01","0101","0101144","0101144-05","YES","YES"
"01","0101","0101144","0101144-06","YES","YES"
"01","0101","0101144","0101144-07","YES","YES"
"01","0101","0101145","0101145-01","YES","YES"
"01","0101","0101145","0101145-02","YES","YES"
"01","0101","0101145","0101145-03","YES","YES"
"01","0101","0101145","0101145-04","YES","YES"
"01","0101","0101146","0101146-01","YES","YES"
"01","0101","0101146","0101146-02","YES","YES"
"01","0101","0101146","0101146-03","YES","YES"
"01","0101","0101146","0101146-04","YES","YES"
"01","0101","0101148","0101148-01","YES","YES"
"01","0101","0101148","0101148-02","YES","YES"
"01","0101","0101148","0101148-03","YES","YES"
"01","0101","0101148","0101148-04","YES","YES"
"01","0101","0101148","0101148-05","YES","YES"
"01","0101","0101148","0101148-06","YES","YES"
"01","0101","0101149","0101149-01","YES","YES"
"01","0101","0101149","0101149-02","YES","YES"
"01","0101","0101149","0101149-03","YES","YES"
"01","0101","0101150","0101150-01","YES","YES"
"01","0101","0101150","0101150-02","YES","YES"
"01","0101","0101150","0101150-03","YES","NO"
"01","0101","0101150","0101150-04","YES","NO"
"01","0101","0101151","0101151-01","YES","YES"
"01","0101","0101151","0101151-02","YES","YES"
"01","0101","0101151","0101151-03","YES","YES"
"01","0101","0101151","0101151-04","YES","YES"
"01","0101","0101151","0101151-05","YES","NO"
"01","0101","0101151","0101151-06","YES","NO"
"01","0101","0101151","0101151-07","YES","NO"
"01","0101","0101151","0101151-08","YES","NO"
"01","0101","0101151","0101151-09","YES","NO"
"01","0101","0101151","0101151-10","YES","NO"
"01","0101","0101152","0101152-01","YES","YES"
"01","0101","0101152","0101152-02","YES","YES"
"01","0101","0101152","0101152-03","YES","YES"
"01","0101","0101152","0101152-04","YES","YES"
"01","0101","0101152","0101152-05","YES","YES"
"01","0101","0101153","0101153-01","YES","YES"
"01","0101","0101153","0101153-02","YES","YES"
"01","0101","0101153","0101153-03","YES","YES"
"01","0101","0101153","0101153-04","YES","YES"
"01","0101","0101153","0101153-05","YES","YES"
"01","0101","0101153","0101153-06","YES","YES"
"01","0101","0101154","0101154-01","YES","YES"
"01","0101","0101154","0101154-02","YES","YES"
"01","0101","0101154","0101154-03","YES","YES"
"01","0101","0101154","0101154-04","YES","YES"
"01","0101","0101154","0101154-05","YES","YES"
"01","0101","0101154","0101154-06","YES","YES"
"01","0101","0101154","0101154-07","YES","YES"
"01","0101","0101154","0101154-08","YES","YES"
"01","0101","0101154","0101154-09","YES","YES"
"01","0101","0101154","0101154-10","YES","YES"
"01","0101","0101154","0101154-11","YES","YES"
"01","0101","0101154","0101154-12","YES","YES"
"01","0101","0101154","0101154-13","YES","YES"
"01","0101","0101155","0101155-01","YES","YES"
"01","0101","0101155","0101155-02","YES","YES"
"01","0101","0101155","0101155-03","YES","YES"
"01","0101","0101155","0101155-04","YES","YES"
"01","0101","0101155","0101155-05","YES","YES"
"01","0101","0101155","0101155-06","YES","YES"
"01","0101","0101156","0101156-01","YES","YES"
"01","0101","0101157","0101157-01","YES","YES"
"01","0101","0101157","0101157-02","YES","YES"
"01","0101","0101157","0101157-03","YES","YES"
"01","0101","0101157","0101157-04","YES","YES"
"01","0101","0101157","0101157-05","YES","YES"
"01","0101","0101157","0101157-06","YES","NO"
"01","0101","0101157","0101157-07","YES","NO"
"01","0101","0101158","0101158-01","YES","NO"
"01","0101","0101159","0101159-01","YES","YES"
"01","0101","0101159","0101159-02","YES","YES"
"01","0101","0101159","0101159-03","YES","YES"
"01","0101","0101159","0101159-04","YES","YES"
"01","0101","0101159","0101159-05","YES","YES"
"01","0101","0101160","0101160-01","YES","YES"
"01","0101","0101161","0101161-01","YES","YES"
"01","0101","0101161","0101161-02","YES","YES"
"01","0101","0101161","0101161-03","YES","YES"
"01","0101","0101161","0101161-04","YES","YES"
"01","0101","0101161","0101161-05","YES","YES"
"01","0101","0101162","0101162-01","YES","YES"
"01","0101","0101162","0101162-02","YES","YES"
"01","0101","0101162","0101162-03","YES","YES"
"01","0101","0101162","0101162-04","YES","YES"
"01","0101","0101163","0101163-01","YES","YES"
"01","0101","0101163","0101163-02","YES","YES"
"01","0101","0101163","0101163-03","YES","YES"
"01","0101","0101163","0101163-04","YES","YES"
"01","0101","0101164","0101164-01","YES","YES"
"01","0101","0101164","0101164-02","YES","YES"
"01","0101","0101164","0101164-03","YES","YES"
"01","0101","0101164","0101164-04","YES","YES"
"01","0101","0101164","0101164-05","YES","YES"
"01","0101","0101165","0101165-01","YES","YES"
"01","0101","0101165","0101165-02","YES","YES"
"01","0101","0101165","0101165-03","YES","YES"
"01","0101","0101165","0101165-04","YES","YES"
"01","0101","0101165","0101165-05","YES","YES"
"01","0101","0101165","0101165-06","YES","YES"
"01","0101","0101165","0101165-07","YES","NO"
"01","0101","0101165","0101165-08","YES","NO"
"01","0101","0101166","0101166-01","YES","YES"
"01","0101","0101166","0101166-02","YES","YES"
"01","0101","0101166","0101166-03","YES","NO"
"01","0101","0101166","0101166-04","YES","NO"
"01","0101","0101166","0101166-05","YES","NO"
"01","0101","0101166","0101166-06","YES","NO"
"01","0101","0101167","0101167-01","YES","YES"
"01","0101","0101167","0101167-02","YES","YES"
"01","0101","0101167","0101167-03","YES","YES"
"01","0101","0101167","0101167-04","YES","YES"
"01","0101","0101167","0101167-05","YES","YES"
"01","0101","0101168","0101168-01","YES","YES"
"01","0101","0101168","0101168-02","YES","YES"
"01","0101","0101168","0101168-03","YES","YES"
"01","0101","0101168","0101168-04","YES","YES"
"01","0101","0101169","0101169-01","YES","YES"
"01","0101","0101169","0101169-02","YES","YES"
"01","0101","0101169","0101169-03","YES","YES"
"01","0101","0101169","0101169-04","YES","YES"
"01","0101","0101169","0101169-05","YES","YES"
"01","0101","0101170","0101170-01","YES","YES"
"01","0101","0101170","0101170-02","YES","YES"
"01","0101","0101170","0101170-03","YES","YES"
"01","0101","0101170","0101170-04","YES","YES"
"01","0101","0101170","0101170-05","YES","YES"
"01","0101","0101171","0101171-01","YES","YES"
"01","0101","0101171","0101171-02","YES","YES"
"01","0101","0101171","0101171-03","YES","YES"
"01","0101","0101171","0101171-04","YES","YES"
"01","0101","0101171","0101171-05","YES","YES"
"01","0101","0101172","0101172-01","YES","YES"
"01","0101","0101172","0101172-02","YES","YES"
"01","0101","0101172","0101172-03","YES","YES"
"01","0101","0101172","0101172-04","YES","YES"
"01","0101","0101173","0101173-01","YES","YES"
"01","0101","0101173","0101173-02","YES","YES"
"01","0101","0101173","0101173-03","YES","YES"
"01","0101","0101173","0101173-04","YES","YES"
"01","0101","0101173","0101173-05","YES","YES"
"01","0101","0101173","0101173-06","YES","NO"
"01","0101","0101173","0101173-07","YES","NO"
"01","0101","0101173","0101173-08","YES","NO"
"01","0101","0101173","0101173-09","YES","NO"
"01","0101","0101173","0101173-10","YES","NO"
"01","0101","0101174","0101174-01","YES","YES"
"01","0101","0101174","0101174-02","YES","YES"
"01","0101","0101174","0101174-03","YES","YES"
"01","0101","0101174","0101174-04","YES","YES"
"01","0101","0101174","0101174-05","YES","YES"
"01","0101","0101174","0101174-06","YES","YES"
"01","0101","0101174","0101174-07","YES","YES"
"01","0101","0101174","0101174-08","YES","YES"
"01","0101","0101174","0101174-09","YES","YES"
"01","0101","0101174","0101174-10","YES","YES"
"01","0101","0101174","0101174-11","YES","YES"
"01","0101","0101174","0101174-12","YES","YES"
"01","0101","0101175","0101175-01","YES","YES"
"01","0101","0101175","0101175-02","YES","YES"
"01","0101","0101175","0101175-03","YES","YES"
"01","0101","0101175","0101175-04","YES","YES"
"01","0101","0101175","0101175-05","YES","YES"
"01","0101","0101175","0101175-06","YES","YES"
"01","0101","0101175","0101175-07","YES","YES"
"01","0101","0101175","0101175-08","YES","YES"
"01","0101","0101175","0101175-09","YES","YES"
"01","0101","0101175","0101175-10","YES","YES"
"01","0101","0101176","0101176-01","YES","YES"
"01","0101","0101176","0101176-02","YES","YES"
"01","0101","0101176","0101176-03","YES","YES"
"01","0101","0101176","0101176-04","YES","YES"
"01","0101","0101176","0101176-05","YES","YES"
"01","0101","0101177","0101177-01","YES","YES"
"01","0101","0101177","0101177-02","YES","YES"
"01","0101","0101177","0101177-03","YES","YES"
"01","0101","0101177","0101177-04","YES","YES"
"01","0101","0101177","0101177-05","YES","YES"
"01","0101","0101177","0101177-06","YES","YES"
"01","0101","0101178","0101178-01","YES","YES"
"01","0101","0101178","0101178-02","YES","YES"
"01","0101","0101178","0101178-03","YES","YES"
"01","0101","0101178","0101178-04","YES","YES"
"01","0101","0101178","0101178-05","YES","YES"
"01","0101","0101178","0101178-06","YES","YES"
"01","0101","0101179","0101179-01","YES","YES"
"01","0101","0101179","0101179-02","YES","YES"
"01","0101","0101179","0101179-03","YES","YES"
"01","0101","0101179","0101179-04","YES","YES"
"01","0101","0101179","0101179-05","YES","YES"
"01","0101","0101180","0101180-01","YES","YES"
"01","0101","0101180","0101180-02","YES","YES"
"01","0101","0101180","0101180-03","YES","YES"
"01","0101","0101180","0101180-04","YES","YES"
"01","0101","0101180","0101180-05","YES","YES"
"01","0101","0101181","0101181-01","YES","YES"
"01","0101","0101181","0101181-02","YES","YES"
"01","0101","0101182","0101182-01","YES","YES"
"01","0101","0101182","0101182-02","YES","YES"
"01","0101","0101182","0101182-03","YES","YES"
"01","0101","0101183","0101183-01","YES","YES"
"01","0101","0101183","0101183-02","YES","YES"
"01","0101","0101183","0101183-03","YES","NO"
"01","0101","0101183","0101183-04","YES","NO"
"01","0101","0101183","0101183-05","YES","NO"
"01","0101","0101183","0101183-06","YES","NO"
"01","0101","0101183","0101183-07","YES","NO"
"01","0101","0101183","0101183-08","YES","NO"
"01","0101","0101184","0101184-01","YES","YES"
"01","0101","0101184","0101184-02","YES","YES"
"01","0101","0101185","0101185-01","YES","YES"
"01","0101","0101185","0101185-02","YES","YES"
"01","0101","0101185","0101185-03","YES","YES"
"01","0101","0101185","0101185-04","YES","YES"
"01","0101","0101186","0101186-01","YES","YES"
"01","0101","0101186","0101186-02","YES","YES"
"01","0101","0101186","0101186-03","YES","YES"
"01","0101","0101186","0101186-04","YES","YES"
"01","0101","0101187","0101187-01","YES","YES"
"01","0101","0101187","0101187-02","YES","YES"
"01","0101","0101187","0101187-03","YES","NO"
"01","0101","0101187","0101187-04","YES","NO"
"01","0101","0101187","0101187-05","YES","NO"
"01","0101","0101188","0101188-01","YES","YES"
"01","0101","0101188","0101188-02","YES","YES"
"01","0101","0101188","0101188-03","YES","YES"
"01","0101","0101189","0101189-01","YES","YES"
"01","0101","0101189","0101189-02","YES","YES"
"01","0101","0101189","0101189-03","YES","YES"
"01","0101","0101189","0101189-04","YES","YES"
"01","0101","0101190","0101190-01","YES","YES"
"01","0101","0101190","0101190-02","YES","YES"
"01","0101","0101191","0101191-01","YES","YES"
"01","0101","0101191","0101191-02","YES","YES"
"01","0101","0101191","0101191-03","YES","YES"
"01","0101","0101192","0101192-01","YES","YES"
"01","0101","0101193","0101193-01","YES","YES"
"01","0101","0101193","0101193-02","YES","YES"
"01","0101","0101193","0101193-03","YES","YES"
"01","0101","0101194","0101194-01","YES","YES"
"01","0101","0101194","0101194-02","YES","YES"
"01","0101","0101194","0101194-03","YES","NO"
"01","0101","0101195","0101195-01","YES","YES"
"01","0101","0101195","0101195-02","YES","YES"
"01","0101","0101195","0101195-03","YES","YES"
"01","0101","0101196","0101196-01","YES","YES"
"01","0101","0101196","0101196-02","YES","YES"
"01","0101","0101196","0101196-03","YES","YES"
"01","0101","0101197","0101197-01","YES","YES"
"01","0101","0101197","0101197-02","YES","YES"
"01","0101","0101197","0101197-03","YES","NO"
"01","0101","0101197","0101197-04","YES","NO"
"01","0101","0101198","0101198-01","YES","YES"
"01","0101","0101198","0101198-02","YES","YES"
"01","0101","0101198","0101198-03","YES","YES"
"01","0101","0101199","0101199-01","YES","YES"
"01","0101","0101199","0101199-02","YES","YES"
"01","0101","0101200","0101200-01","YES","YES"
"01","0101","0101200","0101200-02","YES","YES"
"01","0101","0101201","0101201-01","YES","YES"
"01","0101","0101201","0101201-02","YES","YES"
"01","0101","0101201","0101201-03","YES","NO"
"01","0101","0101202","0101202-01","YES","YES"
"01","0101","0101202","0101202-02","YES","YES"
"01","0101","0101202","0101202-03","YES","NO"
"01","0101","0101203","0101203-01","YES","NO"
"01","0101","0101203","0101203-02","YES","NO"
"01","0101","0101203","0101203-03","YES","NO"
"01","0101","0101204","0101204-01","YES","YES"
"01","0101","0101204","0101204-02","YES","YES"
"01","0101","0101204","0101204-03","YES","YES"
"01","0101","0101204","0101204-04","YES","YES"
"01","0101","0101205","0101205-01","YES","YES"
"01","0101","0101205","0101205-02","YES","YES"
"01","0101","0101205","0101205-03","YES","YES"
"01","0101","0101205","0101205-04","YES","YES"
"01","0101","0101205","0101205-05","YES","YES"
"01","0101","0101205","0101205-06","YES","YES"
"01","0101","0101206","0101206-01","YES","YES"
"01","0101","0101206","0101206-02","YES","YES"
"01","0101","0101207","0101207-01","YES","YES"
"01","0101","0101207","0101207-02","YES","YES"
"01","0101","0101207","0101207-03","YES","NO"
"01","0101","0101208","0101208-01","YES","YES"
"01","0101","0101208","0101208-02","YES","YES"
"01","0101","0101209","0101209-01","YES","NO"
"01","0101","0101209","0101209-02","YES","NO"
"01","0101","0101209","0101209-03","YES","NO"
"01","0101","0101210","0101210-01","YES","YES"
"01","0101","0101210","0101210-02","YES","YES"
"01","0101","0101211","0101211-01","YES","YES"
"01","0101","0101211","0101211-02","YES","YES"
"01","0101","0101211","0101211-03","YES","NO"
"01","0101","0101211","0101211-04","YES","NO"
"01","0101","0101212","0101212-01","YES","NO"
"01","0101","0101213","0101213-01","YES","YES"
"01","0101","0101213","0101213-02","YES","YES"
"01","0101","0101213","0101213-03","YES","YES"
"01","0101","0101213","0101213-04","YES","YES"
"01","0101","0101213","0101213-05","YES","NO"
"01","0101","0101214","0101214-01","YES","YES"
"01","0101","0101214","0101214-02","YES","YES"
"01","0101","0101215","0101215-01","YES","YES"
"01","0101","0101215","0101215-02","YES","YES"
"01","0101","0101215","0101215-03","YES","YES"
"01","0101","0101215","0101215-04","YES","YES"
"01","0101","0101216","0101216-01","YES","YES"
"01","0101","0101216","0101216-02","YES","YES"
"01","0101","0101216","0101216-03","YES","NO"
"01","0101","0101217","0101217-01","YES","YES"
"01","0101","0101218","0101218-01","YES","YES"
