"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name_eng","candidate_name_dari","candidate_name_pashto","iec_vote_total","vote_share","candidate_rank","results_date","results_status","calculated_vote_total","error"
"01","Kabul",570353,"1-1532-10",521,522,"Zahra Yagana","زهرا یگانه","زهرا یگانه",584,0.00102392728713621,247,"2019-05-15","Results Status : Certified",342,"ERROR"
"01","Kabul",570353,"1-1810-79",360,361,"Mariam Sediqa Sadat","مریم صدیقه سادات","مریم صدیقه سادات",579,0.00101516078639018,248,"2019-05-15","Results Status : Certified",389,"ERROR"
"01","Kabul",570353,"1-1445-26",96,96,"Haji Sardar Agha Naseri","حاجی سردار آغا ناصری","حاجی سردار آغا ناصری",578,0.00101340748624098,249,"2019-05-15","Results Status : Certified",438,"ERROR"
"01","Kabul",570353,"1-1508-103",115,115,"Ahmad Shekeb Farahi","احمد شکیب فراهی","احمد شکیب فراهی",577,0.00101165418609177,250,"2019-05-15","Results Status : Certified",328,"ERROR"
"01","Kabul",570353,"1-1009-82",691,692,"Mohammad Nasim Safi","محمد نسیم صافی","محمد نسیم صافی",575,0.00100814758579336,251,"2019-05-15","Results Status : Certified",442,"ERROR"
"01","Kabul",570353,"1-1074-92",213,213,"Mumtaz Jahangir","ممتاز جهانگیر","ممتاز جهانگیر",574,0.00100639428564415,252,"2019-05-15","Results Status : Certified",419,"ERROR"
"01","Kabul",570353,"1-2008-1207",619,620,"Mohammad Younus Tughra","محمد یونس  طغرا ","محمد یونس  طغرا ",565,0.000990614584301301,253,"2019-05-15","Results Status : Certified",370,"ERROR"
"01","Kabul",570353,"1-1028-25",271,271,"Wasim Shirzai","وسیم شیرزی","وسیم شیرزی",565,0.000990614584301301,253,"2019-05-15","Results Status : Certified",368,"ERROR"
"01","Kabul",570353,"1-1441-1090",415,416,"Abdul Rahman Khwazak","عبدالرحمن خوازک","عبدالرحمن خوازک",564,0.000988861284152095,254,"2019-05-15","Results Status : Certified",367,"ERROR"
"01","Kabul",570353,"1-1463-36",255,255,"Haji Abdul Qaher Kalakani","حاجی عبدالقاهر کلکانی","حاجی عبدالقاهر کلکانی",564,0.000988861284152095,254,"2019-05-15","Results Status : Certified",382,"ERROR"
"01","Kabul",570353,"1-1343-117",698,699,"Enyatullah Didar","عنایت الله دیدار","عنایت الله دیدار",560,0.000981848083555272,255,"2019-05-15","Results Status : Certified",377,"ERROR"
"01","Kabul",570353,"1-1168-2029",678,679,"Amir Mohammad Lakanwal","امیر محمد لکنوال","امیر محمد لکنوال",560,0.000981848083555272,255,"2019-05-15","Results Status : Certified",344,"ERROR"
"01","Kabul",570353,"1-1161-126",47,47,"Muzamel Shinwari","مزمل شینواری","مزمل شینواری",560,0.000981848083555272,255,"2019-05-15","Results Status : Certified",439,"ERROR"
"01","Kabul",570353,"1-1688-1168",81,81,"Gen. Mohammad Aalem Kuhmardi","جنرال محمد عالم کهمردی","جنرال محمد عالم کهمردی",559,0.000980094783406066,256,"2019-05-15","Results Status : Certified",375,"ERROR"
"01","Kabul",570353,"1-1293-168",290,290,"Mawlawi Gada Mohammad Mufleh","مولوی گدامحمد مفلح ","مولوی گدامحمد مفلح ",557,0.000976588183107654,257,"2019-05-15","Results Status : Certified",381,"ERROR"
"01","Kabul",570353,"1-1670-1054",389,390,"Sayed Kamal Zazai","سید کمال ځاځی","سید کمال ځاځی",555,0.000973081582809243,258,"2019-05-15","Results Status : Certified",413,"ERROR"
"01","Kabul",570353,"1-1179-9",664,665,"Sultan Mahmood Daqiq","سلطان محمود دقیق","سلطان محمود دقیق",552,0.000967821682361625,259,"2019-05-15","Results Status : Certified",328,"ERROR"
"01","Kabul",570353,"1-1204-78",339,339,"Baryalai Amin","بریالی امین","بریالی امین",551,0.000966068382212419,260,"2019-05-15","Results Status : Certified",373,"ERROR"
"01","Kabul",570353,"1-1012-3037",706,707,"Ahmad Shah Sangdel","احمد شاه سنگدل ","احمد شاه سنگدل ",547,0.000959055181615596,261,"2019-05-15","Results Status : Certified",362,"ERROR"
"01","Kabul",570353,"1-1734-128",309,309,"Ustad Abdul Ghafar Rashidi","استاد عبدالغفار رشیدی","استاد عبدالغفار رشیدی",545,0.000955548581317184,262,"2019-05-15","Results Status : Certified",431,"ERROR"
"01","Kabul",570353,"1-1335-19",620,621,"Dr. Mohammad Asef Hekmat","داکتر محمد آصف حکمت ","داکتر محمد آصف حکمت ",543,0.000952041981018773,263,"2019-05-15","Results Status : Certified",377,"ERROR"
"01","Kabul",570353,"1-1289-75",341,341,"Ghorzang Seyal","غورځنګ سیال","غورځنګ سیال",539,0.000945028780421949,264,"2019-05-15","Results Status : Certified",427,"ERROR"
"01","Kabul",570353,"1-1571-42",766,767,"Habibullah Nemati","حبیب الله نعمتی","حبیب الله نعمتی",533,0.000934508979526714,265,"2019-05-15","Results Status : Certified",267,"ERROR"
"01","Kabul",570353,"1-1489-13",393,394,"Haij Muzamel Hotak","حاجی مزمل هوتک","حاجی مزمل هوتک",531,0.000931002379228303,266,"2019-05-15","Results Status : Certified",460,"ERROR"
"01","Kabul",570353,"1-1309-5",522,523,"Masooma Tawasoli","معصومه توسلی","معصومه توسلی",530,0.000929249079079097,267,"2019-05-15","Results Status : Certified",315,"ERROR"
"01","Kabul",570353,"1-1200-21",242,242,"Shirzai salar","شیرزی سالار ","شیرزی سالار ",530,0.000929249079079097,267,"2019-05-15","Results Status : Certified",366,"ERROR"
"01","Kabul",570353,"1-1681-51",21,21,"Gharibullah Tabesh","غریب الله تابش","غریب الله تابش",529,0.000927495778929891,268,"2019-05-15","Results Status : Certified",355,"ERROR"
"01","Kabul",570353,"1-1136-52",238,238,"Eng. Wahidullah Sabawon","انجنیر وحید الله سباوون ","انجنیر وحید الله سباوون ",524,0.000918729278183862,269,"2019-05-15","Results Status : Certified",361,"ERROR"
"01","Kabul",570353,"1-1411-124",796,797,"Mirwais Rahimzoi","میرویس رحیم زوی","میرویس رحیم زوی",521,0.000913469377736244,270,"2019-05-15","Results Status : Certified",421,"ERROR"
"01","Kabul",570353,"1-1682-97",585,586,"Mohammad Halim Formoli","محمد حلیم فرملی ","محمد حلیم فرملی ",519,0.000909962777437832,271,"2019-05-15","Results Status : Certified",384,"ERROR"
"01","Kabul",570353,"1-1653-14",785,786,"Sardar Aqa Behzad","سردار آقا بهزاد ","سردار آقا بهزاد ",517,0.000906456177139421,272,"2019-05-15","Results Status : Certified",394,"ERROR"
"01","Kabul",570353,"1-1567-23",61,61,"Mohammad Layeq Malekzadah","محمد لایق ملک زاده","محمد لایق ملک زاده",514,0.000901196276691803,273,"2019-05-15","Results Status : Certified",434,"ERROR"
"01","Kabul",570353,"1-1013-119",441,442,"Eng. Zakia Wardak","انجنیر ذکیه وردک ","انجنیر ذکیه وردک ",511,0.000895936376244186,274,"2019-05-15","Results Status : Certified",320,"ERROR"
"01","Kabul",570353,"1-1183-52",86,86,"Saleha Sadat","صالحه سعادت","صالحه سعادت",511,0.000895936376244186,274,"2019-05-15","Results Status : Certified",321,"ERROR"
"01","Kabul",570353,"1-1271-9",686,687,"Alhaj Gen. Sardar Mohammad Abulfazel","الحاج جنرال سردار محمد ابوالفضل ","الحاج جنرال سردار محمد ابوالفضل ",509,0.000892429775945774,275,"2019-05-15","Results Status : Certified",306,"ERROR"
"01","Kabul",570353,"1-1304-60",704,705,"Abdul Latif Nazari","عبدالطیف نظری","عبدالطیف نظری",508,0.000890676475796568,276,"2019-05-15","Results Status : Certified",289,"ERROR"
"01","Kabul",570353,"1-1163-176",97,97,"Abdul Mansor Rasool","عبدالمنصور رسول","عبدالمنصور رسول",506,0.000887169875498156,277,"2019-05-15","Results Status : Certified",342,"ERROR"
"01","Kabul",570353,"1-1178-72",142,142,"Zahra Sepher","زهرا سپهر","زهرا سپهر",505,0.000885416575348951,278,"2019-05-15","Results Status : Certified",265,"ERROR"
"01","Kabul",570353,"1-1433-28",598,599,"Abdul Karim Stanikzai Obaid","عبدالکریم ستانکزی “عبید”","عبدالکریم ستانکزی “عبید”",503,0.000881909975050539,279,"2019-05-15","Results Status : Certified",327,"ERROR"
"01","Kabul",570353,"1-1816-144",740,741,"Alhaj Ghullam Dastgir Chakari","الحاج غلام دستگیر چکری","الحاج غلام دستگیر چکری",500,0.000876650074602921,280,"2019-05-15","Results Status : Certified",301,"ERROR"
"01","Kabul",570353,"1-1645-1024",41,41,"Dr. Mohammadullah Shahidi","داکتر محمد الله شهیدی","داکتر محمد الله شهیدی",500,0.000876650074602921,280,"2019-05-15","Results Status : Certified",374,"ERROR"
"01","Kabul",570353,"1-1499-3071",373,374,"Haji Hamesha Gull Chakari"," حاجی همیشه گل  چکری"," حاجی همیشه گل  چکری",498,0.00087314347430451,281,"2019-05-15","Results Status : Certified",339,"ERROR"
"01","Kabul",570353,"1-1698-138",802,803,"Alhaj Dawood Khan Zazai","الحاج داود خان ځاځی","الحاج داود خان ځاځی",497,0.000871390174155304,282,"2019-05-15","Results Status : Certified",362,"ERROR"
"01","Kabul",570353,"1-1541-11",583,584,"Dr. Shamsulhaq Najibi","داکتر شمس الحق نجیبی","داکتر شمس الحق نجیبی",496,0.000869636874006098,283,"2019-05-15","Results Status : Certified",361,"ERROR"
"01","Kabul",570353,"1-1804-1173",680,681,"Wazir Khan ","وزیر خان ","وزیر خان ",493,0.000864376973558481,284,"2019-05-15","Results Status : Certified",381,"ERROR"
"01","Kabul",570353,"1-1143-221",268,268,"Freshta Amini"," فرشته امینی"," فرشته امینی",492,0.000862623673409275,285,"2019-05-15","Results Status : Certified",330,"ERROR"
"01","Kabul",570353,"1-1111-151",139,139,"Ustad Robaba Parwani Darwish","استاد ربابه پروانی درویش","استاد ربابه پروانی درویش",491,0.000860870373260069,286,"2019-05-15","Results Status : Certified",244,"ERROR"
"01","Kabul",570353,"1-1644-87",163,163,"Mohammad Yaqoob Zalmai Naseri","محمد یعقوب زلمی ناصری","محمد یعقوب زلمی ناصری",489,0.000857363772961657,287,"2019-05-15","Results Status : Certified",402,"ERROR"
"01","Kabul",570353,"1-1487-209",428,429,"Saranwal Rohullah Sakhizad","څارنوال روح الله سخی زاد","څارنوال روح الله سخی زاد",488,0.000855610472812451,288,"2019-05-15","Results Status : Certified",287,"ERROR"
"01","Kabul",570353,"1-1302-97",591,592,"Dr. Nematullah Nemat","داکتر نعمت الله نعمت ","داکتر نعمت الله نعمت ",486,0.00085210387251404,289,"2019-05-15","Results Status : Certified",331,"ERROR"
"01","Kabul",570353,"1-1529-6",128,128,"Sohaila Sahar","سهیلا سحر","سهیلا سحر",482,0.000845090671917216,290,"2019-05-15","Results Status : Certified",327,"ERROR"
"01","Kabul",570353,"1-1341-27",259,259,"Mohammad Edris Rasooli","محمد ادریس رسولی","محمد ادریس رسولی",478,0.000838077471320393,291,"2019-05-15","Results Status : Certified",298,"ERROR"
"01","Kabul",570353,"1-1884-148",411,412,"Dr. Friba Farhat Saifi","دوکتور فریبا فرحت  سیفی","دوکتور فریبا فرحت  سیفی",477,0.000836324171171187,292,"2019-05-15","Results Status : Certified",300,"ERROR"
"01","Kabul",570353,"1-102-1165-105",222,222,"Awal Khan Rustamkhel","اول خان رستم خیل","اول خان رستم خیل",474,0.000831064270723569,293,"2019-05-15","Results Status : Certified",376,"ERROR"
"01","Kabul",570353,"1-1222-92",505,506,"Saheb Nazar Sangin","صاحب نظر سنگین ","صاحب نظر سنگین ",473,0.000829310970574364,294,"2019-05-15","Results Status : Certified",317,"ERROR"
"01","Kabul",570353,"1-1484-202",637,638,"Ahmad Kumail Mir Shadibeg","احمد کمیل میر شادی بیگ","احمد کمیل میر شادی بیگ",471,0.000825804370275952,295,"2019-05-15","Results Status : Certified",315,"ERROR"
"01","Kabul",570353,"1-1190-115",784,785,"Abdul Ghafoor Rezwani","عبدالغفور رضوانی","عبدالغفور رضوانی",469,0.00082229776997754,296,"2019-05-15","Results Status : Certified",309,"ERROR"
"01","Kabul",570353,"1-1657-76",517,518,"Haji Hashem Mahdawi","حاجی هاشم مهدوی","حاجی هاشم مهدوی",467,0.000818791169679129,297,"2019-05-15","Results Status : Certified",337,"ERROR"
"01","Kabul",570353,"1-1457-96",91,91,"Kheyali Jaan Sarwan","خیالی جان ساروان ","خیالی جان ساروان ",467,0.000818791169679129,297,"2019-05-15","Results Status : Certified",290,"ERROR"
"01","Kabul",570353,"1-1668-73",329,329,"Mohammad Sangar Amirzadah","محمد سنگر امیرزاده ","محمد سنگر امیرزاده ",463,0.000811777969082305,298,"2019-05-15","Results Status : Certified",332,"ERROR"
"01","Kabul",570353,"1-1582-118",226,226,"Haji Shirshah Hassanzai","حاجی شیرشاه حسن زی ","حاجی شیرشاه حسن زی ",462,0.000810024668933099,299,"2019-05-15","Results Status : Certified",370,"ERROR"
"01","Kabul",570353,"1-1693-3045",205,205,"Toorpekai Patman","تورپیکی پتمن","تورپیکی پتمن",460,0.000806518068634688,300,"2019-05-15","Results Status : Certified",236,"ERROR"
"01","Kabul",570353,"1-1388-1192",44,44,"Mariam Maroof Arwin","مریم معروف آروین ","مریم معروف آروین ",458,0.000803011468336276,301,"2019-05-15","Results Status : Certified",357,"ERROR"
"01","Kabul",570353,"1-1377-119",694,695,"Saranwal Abdul Jalil Mudafe","ثارنوال عبدالجلیل مدافع","ثارنوال عبدالجلیل مدافع",457,0.00080125816818707,302,"2019-05-15","Results Status : Certified",324,"ERROR"
"01","Kabul",570353,"1-1605-38",33,33,"Khan Ali Radmand","خانعلی رادمند","خانعلی رادمند",453,0.000794244967590247,303,"2019-05-15","Results Status : Certified",327,"ERROR"
"01","Kabul",570353,"1-1550-1074",20,20,"Sayed Mahmood Zia Dashti","سید محمود ضیا دشتی","سید محمود ضیا دشتی",453,0.000794244967590247,303,"2019-05-15","Results Status : Certified",315,"ERROR"
"01","Kabul",570353,"1-1351-1158",728,729,"Parwana Zamani","پروانه زمانی ","پروانه زمانی ",451,0.000790738367291835,304,"2019-05-15","Results Status : Certified",296,"ERROR"
"01","Kabul",570353,"1-1006-83",375,376,"Ghullam Ali Wahdat","غلام علی وحدت ","غلام علی وحدت ",450,0.000788985067142629,305,"2019-05-15","Results Status : Certified",295,"ERROR"
"01","Kabul",570353,"1-1046-55",31,31,"Razia Arefi","راضیه عارفی ","راضیه عارفی ",449,0.000787231766993423,306,"2019-05-15","Results Status : Certified",277,"ERROR"
"01","Kabul",570353,"1-1045-21",725,726,"Alhaj Zabiullah Nasiri","الحاج ذبیح الله نصیری","الحاج ذبیح الله نصیری",448,0.000785478466844218,307,"2019-05-15","Results Status : Certified",260,"ERROR"
"01","Kabul",570353,"1-1627-1",496,497,"Hedayatullah Sulaimankhel","هدایت الله سلیمان خیل","هدایت الله سلیمان خیل",445,0.0007802185663966,308,"2019-05-15","Results Status : Certified",346,"ERROR"
"01","Kabul",570353,"1-1825-107",24,24,"Armaghan Samkanai","ارمغان څمکنی","ارمغان څمکنی",445,0.0007802185663966,308,"2019-05-15","Results Status : Certified",331,"ERROR"
"01","Kabul",570353,"1-1478-72",136,136,"Ajmal Balochzadah","اجمل بلوچ زاده ","اجمل بلوچ زاده ",442,0.000774958665948982,309,"2019-05-15","Results Status : Certified",292,"ERROR"
"01","Kabul",570353,"35-1696-154",790,791,"Dr. Anisa pashaye","داکترانیسه پشه یی","داکترانیسه پشه یی",441,0.000773205365799777,310,"2019-05-15","Results Status : Certified",285,"ERROR"
"01","Kabul",570353,"1-1422-3066",14,14,"Jumma Khan Mohammadi","جمعه  خان محمدی","جمعه  خان محمدی",441,0.000773205365799777,310,"2019-05-15","Results Status : Certified",239,"ERROR"
"01","Kabul",570353,"1-1756-3040",116,116,"Reza Khan Aref Mukhles","رضا خان عارف مخلص","رضا خان عارف مخلص",438,0.000767945465352159,311,"2019-05-15","Results Status : Certified",320,"ERROR"
"01","Kabul",570353,"1-2003-137",684,685,"Eng. Mohammad Afzal Ahmadzai","انجنیر محمد افضل احمدزی ","انجنیر محمد افضل احمدزی ",437,0.000766192165202953,312,"2019-05-15","Results Status : Certified",273,"ERROR"
"01","Kabul",570353,"1-1871-179",654,655,"Qaisullah Samkanai","قیس الله څمکنی","قیس الله څمکنی",435,0.000762685564904542,313,"2019-05-15","Results Status : Certified",229,"ERROR"
"01","Kabul",570353,"1-1207-66",216,216,"Alhaj Abdul Satar Behzad","الحاج عبد الستار بهزاد","الحاج عبد الستار بهزاد",433,0.00075917896460613,314,"2019-05-15","Results Status : Certified",390,"ERROR"
"01","Kabul",570353,"1-1286-48",502,503,"Alhaj Dr. Mohammad Sediq","الحاج دوکتور محمد صدیق ","الحاج دوکتور محمد صدیق ",431,0.000755672364307718,315,"2019-05-15","Results Status : Certified",293,"ERROR"
"01","Kabul",570353,"1-1759-156",327,327,"Arash Shahirpor","آرش شهیرپور","آرش شهیرپور",431,0.000755672364307718,315,"2019-05-15","Results Status : Certified",289,"ERROR"
"01","Kabul",570353,"35-1893-157",239,239,"Eng. Lajmir Khair Andesh","انجنیر لاجمیر خیر اندیش","انجنیر لاجمیر خیر اندیش",428,0.000750412463860101,316,"2019-05-15","Results Status : Certified",315,"ERROR"
"01","Kabul",570353,"1-1206-66",195,195,"Dr. Abdul Rashid Janbaz","داکتر عبدالرشید جانباز","داکتر عبدالرشید جانباز",423,0.000741645963114071,317,"2019-05-15","Results Status : Certified",308,"ERROR"
"01","Kabul",570353,"1-1020-8",667,668,"Mohammad Asghar Wakili Popalzai","محمد اصغر وکیلی پوپلزائی","محمد اصغر وکیلی پوپلزائی",420,0.000736386062666454,318,"2019-05-15","Results Status : Certified",240,"ERROR"
"01","Kabul",570353,"1-1790-1042",83,83,"Haji Rohullah Mujahid","حاجی روح الله مجاهد","حاجی روح الله مجاهد",420,0.000736386062666454,318,"2019-05-15","Results Status : Certified",328,"ERROR"
"01","Kabul",570353,"1-1320-153",800,801,"Hamed Haqdost","حامد حق دوست ","حامد حق دوست ",419,0.000734632762517248,319,"2019-05-15","Results Status : Certified",282,"ERROR"
"01","Kabul",570353,"1-1396-95",442,443,"Emal Mahmoodzada","ایمل محمود زاده ","ایمل محمود زاده ",417,0.000731126162218836,320,"2019-05-15","Results Status : Certified",249,"ERROR"
"01","Kabul",570353,"1-1866-155",378,379,"Mohammad Belal Hakimi","محمد بلال حکیمی ","محمد بلال حکیمی ",411,0.000720606361323601,321,"2019-05-15","Results Status : Certified",286,"ERROR"
"01","Kabul",570353,"1-1391-134",492,493,"Alhaj Mohammadullah Ahmadi Safi","الحاج محمدالله احمدی صافی","الحاج محمدالله احمدی صافی",408,0.000715346460875984,322,"2019-05-15","Results Status : Certified",291,"ERROR"
"01","Kabul",570353,"1-1419-20",221,221,"Mohammad Hanif Sayar","محمد حنیف سیار","محمد حنیف سیار",408,0.000715346460875984,322,"2019-05-15","Results Status : Certified",263,"ERROR"
"01","Kabul",570353,"1-1195-10",370,371,"Ahmad Farid Mehrabi","احمد فرید محرابی","احمد فرید محرابی",407,0.000713593160726778,323,"2019-05-15","Results Status : Certified",298,"ERROR"
"01","Kabul",570353,"1-1763-153",218,218,"Mawlawi Abdul Rahman Rahmani","مولوی عبدالرحمن رحمانی","مولوی عبدالرحمن رحمانی",407,0.000713593160726778,323,"2019-05-15","Results Status : Certified",331,"ERROR"
"01","Kabul",570353,"1-1007-16",325,325,"Ahmad Parwiz Hassan","احمد پرویز حسن","احمد پرویز حسن",405,0.000710086560428366,324,"2019-05-15","Results Status : Certified",278,"ERROR"
"01","Kabul",570353,"1-1382-30",232,232,"Roqia Alemi Balkhi","رقیه عالمی بلخی","رقیه عالمی بلخی",404,0.00070833326027916,325,"2019-05-15","Results Status : Certified",262,"ERROR"
"01","Kabul",570353,"1-1562-13",11,11,"Khalida Adib","خالده ادیب ","خالده ادیب ",402,0.000704826659980749,326,"2019-05-15","Results Status : Certified",256,"ERROR"
"01","Kabul",570353,"1-1594-38",320,320,"Alhaj Mirwais Kamawal","الحاج میرویس کامه وال","الحاج میرویس کامه وال",401,0.000703073359831543,327,"2019-05-15","Results Status : Certified",318,"ERROR"
"01","Kabul",570353,"1-1553-206",243,243,"Sayeda Masooda Yari","سیده مسعوده یاری ","سیده مسعوده یاری ",398,0.000697813459383925,328,"2019-05-15","Results Status : Certified",268,"ERROR"
"01","Kabul",570353,"1-1448-107",525,526,"Abdullah Wejdan","عبدالله وجدان ","عبدالله وجدان ",392,0.00068729365848869,329,"2019-05-15","Results Status : Certified",263,"ERROR"
"01","Kabul",570353,"1-1872-1061",246,246,"Ezharulhaq Hamim","اظهارالحق همیم","اظهارالحق همیم",392,0.00068729365848869,329,"2019-05-15","Results Status : Certified",308,"ERROR"
"01","Kabul",570353,"1-1120-4",495,496,"Ahmad Zaki Faqirzadah","احمد ذکی فقیر زاده ","احمد ذکی فقیر زاده ",390,0.000683787058190279,330,"2019-05-15","Results Status : Certified",245,"ERROR"
"01","Kabul",570353,"1-1414-130",311,311,"Saheb Haq Meyakhel","صاحب حق میاخیل ","صاحب حق میاخیل ",390,0.000683787058190279,330,"2019-05-15","Results Status : Certified",289,"ERROR"
"01","Kabul",570353,"1-1775-155",615,616,"Dr. Jawad Surosh","داکتر جواد سروش ","داکتر جواد سروش ",389,0.000682033758041073,331,"2019-05-15","Results Status : Certified",254,"ERROR"
"01","Kabul",570353,"1-1779-132",523,524,"Mohammad Bashir Farooq","محمد بشیر فاروق","محمد بشیر فاروق",388,0.000680280457891867,332,"2019-05-15","Results Status : Certified",229,"ERROR"
"01","Kabul",570353,"1-1671-129",348,348,"Alhaj Zemarai Naseri","الحاج زمری ناصری","الحاج زمری ناصری",384,0.000673267257295044,333,"2019-05-15","Results Status : Certified",256,"ERROR"
