"electorate","constituency_code","province_code","province_name_eng","province_name_dari","province_name_pashto","candidate_code","ballot_position","candidate_gender","candidate_name_eng","candidate_name_dari","candidate_name_pashto","winner","results_date","results_status","votes"
"General","G-01","01","Kabul","کابل","کابل","1-1117-1019",143,"F","Helai Ershad","هیلۍ  ارشاد","هیلۍ  ارشاد","NO","2018-11-23","Results Status : Uncertified",393
"General","G-01","01","Kabul","کابل","کابل","1-1147-213",144,"M","Eng. Rohullah Zarif","انجنیر روح الله ظریف","انجنیر روح الله ظریف","NO","2018-11-23","Results Status : Uncertified",93
"General","G-01","01","Kabul","کابل","کابل","1-1544-3",145,"F","Farida Sediqi","فریده صدیقی ","فریده صدیقی ","NO","2018-11-23","Results Status : Uncertified",125
"General","G-01","01","Kabul","کابل","کابل","1-1031-1011",146,"M","Mawla Mohammad Paiman Akakhel","مولا محمد ‍‍‍پیمان اکاخیل","مولا محمد ‍‍‍پیمان اکاخیل","NO","2018-11-23","Results Status : Uncertified",2383
"General","G-01","01","Kabul","کابل","کابل","1-1733-168",147,"M","Mohammad Nabi Ayani","محمد نبی عیانی","محمد نبی عیانی","NO","2018-11-23","Results Status : Uncertified",78
"General","G-01","01","Kabul","کابل","کابل","1-1359-3057",148,"M","Mohammad Edris Stanikzai","محمد ادریس  ستانکزی ","محمد ادریس  ستانکزی ","NO","2018-11-23","Results Status : Uncertified",271
"General","G-01","01","Kabul","کابل","کابل","1-1747-181",149,"M","Sayed Paiwand Ali Sajadi","سید پیوند علی سجادی","سید پیوند علی سجادی","NO","2018-11-23","Results Status : Uncertified",125
"General","G-01","01","Kabul","کابل","کابل","1-1051-43",150,"M","Dr. Sayed Makhdom Rahin","دکتور سید مخدوم رهین","دکتور سید مخدوم رهین","NO","2018-11-23","Results Status : Uncertified",212
"General","G-01","01","Kabul","کابل","کابل","1-1096-16",151,"M","Alhaj Shir Aqa Mohammadi","الحاج شیراقا محمدی","الحاج شیراقا محمدی","NO","2018-11-23","Results Status : Uncertified",268
"General","G-01","01","Kabul","کابل","کابل","1-1442-4",152,"M","Alhaj Abdul Qayoum Khairkhwah","الحاج عبدالقیوم خیرخواه","الحاج عبدالقیوم خیرخواه","YES","2018-11-23","Results Status : Uncertified",9626
"General","G-01","01","Kabul","کابل","کابل","1-1138-3053",153,"M","Ahmadullah Aksir","احمدالله  اکسیر","احمدالله  اکسیر","NO","2018-11-23","Results Status : Uncertified",136
"General","G-01","01","Kabul","کابل","کابل","1-1024-53",154,"M","Mawlana Mohammad Qasem Wazirzada","مولانا محمد قاسم وزیرزاده","مولانا محمد قاسم وزیرزاده","NO","2018-11-23","Results Status : Uncertified",1100
"General","G-01","01","Kabul","کابل","کابل","1-1313-64",155,"M","Haji Mohammad Zaman Rajabi","حاجی محمد زمان رجبی","حاجی محمد زمان رجبی","NO","2018-11-23","Results Status : Uncertified",451
"General","G-01","01","Kabul","کابل","کابل","1-1659-122",156,"F","Arezo Akbari","آرزو اکبری","آرزو اکبری","NO","2018-11-23","Results Status : Uncertified",90
"General","G-01","01","Kabul","کابل","کابل","1-1503-1199",157,"M","Eng. Karimullah Waziri"," انجنیر کریم الله وزیری"," انجنیر کریم الله وزیری","NO","2018-11-23","Results Status : Uncertified",22
"General","G-01","01","Kabul","کابل","کابل","1-1613-65",158,"M","Ahmadullah Barikzai","احمد الله بارکزی","احمد الله بارکزی","NO","2018-11-23","Results Status : Uncertified",451
"General","G-01","01","Kabul","کابل","کابل","1-1822-141",159,"M","Mohammad Yousuf Nawabi","محمد یوسف نوابی","محمد یوسف نوابی","NO","2018-11-23","Results Status : Uncertified",186
"General","G-01","01","Kabul","کابل","کابل","1-1560-1014",160,"M","Toryalai Shofaye","توریالی شوفه یی","توریالی شوفه یی","NO","2018-11-23","Results Status : Uncertified",424
"General","G-01","01","Kabul","کابل","کابل","1-1535-45",161,"M","Mohammad Ibrahim Qasemi","محمد ابراهیم قاسمی","محمد ابراهیم قاسمی","NO","2018-11-23","Results Status : Uncertified",2658
"General","G-01","01","Kabul","کابل","کابل","1-1793-167",162,"M","Dr. Ajmal Aazem","داکتر اجمل عازم ","داکتر اجمل عازم ","NO","2018-11-23","Results Status : Uncertified",292
"General","G-01","01","Kabul","کابل","کابل","1-1644-87",163,"M","Mohammad Yaqoob Zalmai Naseri","محمد یعقوب زلمی ناصری","محمد یعقوب زلمی ناصری","NO","2018-11-23","Results Status : Uncertified",541
"General","G-01","01","Kabul","کابل","کابل","1-1098-175",164,"M","Sayed Aziz Ahmad Wardak","سید عزیز احمد وردک","سید عزیز احمد وردک","NO","2018-11-23","Results Status : Uncertified",91
"General","G-01","01","Kabul","کابل","کابل","1-1325-39",165,"M","Abdul Hafiz Mansoor","عبدالحفیظ منصور","عبدالحفیظ منصور","NO","2018-11-23","Results Status : Uncertified",2113
"General","G-01","01","Kabul","کابل","کابل","1-1737-251",166,"M","Mawezuddin Osmani","موعیزالدین عثمانی","موعیزالدین عثمانی","NO","2018-11-23","Results Status : Uncertified",42
"General","G-01","01","Kabul","کابل","کابل","1-1243-35",167,"M","Dr. Mohammad Qasem Elyasi","دکترمحمد قاسم الیاسی","دکترمحمد قاسم الیاسی","NO","2018-11-23","Results Status : Uncertified",1368
"General","G-01","01","Kabul","کابل","کابل","1-1003-13",168,"F","Freshta Farah","فرشته فرح","فرشته فرح","NO","2018-11-23","Results Status : Uncertified",178
"General","G-01","01","Kabul","کابل","کابل","1-1321-71",169,"M","Aashna Gull Bandawal","اشنا گل بانډه وال","اشنا گل بانډه وال","NO","2018-11-23","Results Status : Uncertified",324
"General","G-01","01","Kabul","کابل","کابل","1-1525-53",170,"M","Mohammad Latif Fayaz","محمد لطیف فیاض","محمد لطیف فیاض","NO","2018-11-23","Results Status : Uncertified",803
"General","G-01","01","Kabul","کابل","کابل","1-1888-175",171,"M","Temorshah shahi","تیمورشاه شاهی","تیمورشاه شاهی","NO","2018-11-23","Results Status : Uncertified",755
"General","G-01","01","Kabul","کابل","کابل","1-1211-78",172,"M","Abdul Sabor Gardizi","عبدالصبور گردیزی","عبدالصبور گردیزی","NO","2018-11-23","Results Status : Uncertified",231
"General","G-01","01","Kabul","کابل","کابل","1-1399-63",173,"F","Habib Zaki Rohgar","حبیبه ذکی روهگر","حبیبه ذکی روهگر","NO","2018-11-23","Results Status : Uncertified",306
"General","G-01","01","Kabul","کابل","کابل","1-1005-179",174,"M","Mohammad Azam Azami Dehsabzi","محمد اعظم اعظمی ده سبزی ","محمد اعظم اعظمی ده سبزی ","NO","2018-11-23","Results Status : Uncertified",170
"General","G-01","01","Kabul","کابل","کابل","1-1328-79",175,"F","Fahima Babakarkhel","فهیمه بابکر خیل","فهیمه بابکر خیل","NO","2018-11-23","Results Status : Uncertified",55
"General","G-01","01","Kabul","کابل","کابل","1-1033-16",176,"M","Mufti Sayed Masood Hashemi","مفتی سید مسعود هاشمی ","مفتی سید مسعود هاشمی ","NO","2018-11-23","Results Status : Uncertified",80
"General","G-01","01","Kabul","کابل","کابل","1-2002-1033",177,"M","Leyaqat Ali Faramarz","لیاقت علی فرامرز","لیاقت علی فرامرز","NO","2018-11-23","Results Status : Uncertified",191
"General","G-01","01","Kabul","کابل","کابل","1-1263-3047",178,"M","Najibullah Islamyar","نجیب الله اسلام یار","نجیب الله اسلام یار","NO","2018-11-23","Results Status : Uncertified",2093
"General","G-01","01","Kabul","کابل","کابل","1-1824-193",179,"M","Mohammad Nayem Nazari","محمد نعیم نظری","محمد نعیم نظری","NO","2018-11-23","Results Status : Uncertified",870
"General","G-01","01","Kabul","کابل","کابل","1-1534-62",180,"M","Haji Mohammad Nawab Totakhel","حاجی محمد نواب طوطا خیل","حاجی محمد نواب طوطا خیل","NO","2018-11-23","Results Status : Uncertified",295
"General","G-01","01","Kabul","کابل","کابل","1-1792-203",181,"M","Sahebzada Mohammad Wali Mutaqi","صاحب زاده محمد ولی  متقی","صاحب زاده محمد ولی  متقی","NO","2018-11-23","Results Status : Uncertified",37
"General","G-01","01","Kabul","کابل","کابل","1-1311-6",182,"M","Sayed Akbar Shah Hashemi","سید اکبرشاه هاشمی","سید اکبرشاه هاشمی","NO","2018-11-23","Results Status : Uncertified",843
"General","G-01","01","Kabul","کابل","کابل","1-1558-80",183,"M","Saifuddin Shahab","سیف الدین شهاب","سیف الدین شهاب","NO","2018-11-23","Results Status : Uncertified",163
"General","G-01","01","Kabul","کابل","کابل","1-1869-219",184,"F","Zarghona Wali","زرغونه ولی","زرغونه ولی","NO","2018-11-23","Results Status : Uncertified",79
"General","G-01","01","Kabul","کابل","کابل","1-1530-63",185,"M","Dr. jafar mahdawi"," د کتر جعفر مهدوی "," د کتر جعفر مهدوی ","NO","2018-11-23","Results Status : Uncertified",2209
"General","G-01","01","Kabul","کابل","کابل","1-1576-133",186,"M","Pashtonmal Ahmadzai","پشتونمل احمدزی ","پشتونمل احمدزی ","NO","2018-11-23","Results Status : Uncertified",81
"General","G-01","01","Kabul","کابل","کابل","1-1514-3042",187,"M","Alhaj Mohammad Ibrahim Aasem","الحاج محمد ابراهیم عاصم","الحاج محمد ابراهیم عاصم","NO","2018-11-23","Results Status : Uncertified",2584
"General","G-01","01","Kabul","کابل","کابل","1-1510-185",188,"M","Dr. Ahmad Tamim Rahman","داکتر احمد تمیم رحمان","داکتر احمد تمیم رحمان","NO","2018-11-23","Results Status : Uncertified",161
"General","G-01","01","Kabul","کابل","کابل","1-1413-184",189,"M","Karimullah Akhondzadah","کریم الله اخندزاده","کریم الله اخندزاده","NO","2018-11-23","Results Status : Uncertified",282
"General","G-01","01","Kabul","کابل","کابل","1-1720-136",190,"M","Abdul Baqi Amin","عبدالباقی امین ","عبدالباقی امین ","NO","2018-11-23","Results Status : Uncertified",1605
"General","G-01","01","Kabul","کابل","کابل","1-1191-1055",191,"F","Somaya Bayat Kazemi","سٌمیه بیات کاظمی","سٌمیه بیات کاظمی","NO","2018-11-23","Results Status : Uncertified",206
"General","G-01","01","Kabul","کابل","کابل","1-1233-189",192,"M","Habibullah Esmati","حبیب الله عصمتی","حبیب الله عصمتی","NO","2018-11-23","Results Status : Uncertified",3213
"General","G-01","01","Kabul","کابل","کابل","1-1690-120",193,"M","Rahimullah Hanifi","رحیم الله حنیفی","رحیم الله حنیفی","NO","2018-11-23","Results Status : Uncertified",387
"General","G-01","01","Kabul","کابل","کابل","1-1894-143",194,"M","Haji Salim Logarwal","حاجی سلیم لوگروال","حاجی سلیم لوگروال","NO","2018-11-23","Results Status : Uncertified",95
"General","G-01","01","Kabul","کابل","کابل","1-1206-66",195,"M","Dr. Abdul Rashid Janbaz","داکتر عبدالرشید جانباز","داکتر عبدالرشید جانباز","NO","2018-11-23","Results Status : Uncertified",528
"General","G-01","01","Kabul","کابل","کابل","1-1845-3038",196,"F","Shakila Nawid","شکیلا نوید","شکیلا نوید","NO","2018-11-23","Results Status : Uncertified",50
"General","G-01","01","Kabul","کابل","کابل","1-1574-167",197,"M","Eng. Ahmad Fahim Nasimyar","انجنیر احمد فهیم نسیمیار","انجنیر احمد فهیم نسیمیار","NO","2018-11-23","Results Status : Uncertified",74
"General","G-01","01","Kabul","کابل","کابل","1-1722-145",198,"M","Dr. Sayed Abdul Wahab Rahmani","داکترسید عبدالوهاب رحمانی","داکترسید عبدالوهاب رحمانی","NO","2018-11-23","Results Status : Uncertified",51
"General","G-01","01","Kabul","کابل","کابل","1-1223-100",199,"M","Haji Mohammad Dawood Kalakani","حاجی محمد داود کلکانی","حاجی محمد داود کلکانی","NO","2018-11-23","Results Status : Uncertified",3356
"General","G-01","01","Kabul","کابل","کابل","1-1167-148",200,"M","Mohammad Tariq Eqtedari","محمد طارق اقتداری","محمد طارق اقتداری","NO","2018-11-23","Results Status : Uncertified",62
"General","G-01","01","Kabul","کابل","کابل","1-1299-1040",201,"M","Abdul Samad stanikzai","عبدالصمد ستانکزی","عبدالصمد ستانکزی","NO","2018-11-23","Results Status : Uncertified",2742
"General","G-01","01","Kabul","کابل","کابل","1-1770-199",202,"M","Farid Ahmad Nezami","فرید احمد نظامی","فرید احمد نظامی","NO","2018-11-23","Results Status : Uncertified",810
"General","G-01","01","Kabul","کابل","کابل","1-1843-141",203,"F","Mahsa Qurbani","مهسا قربانی ","مهسا قربانی ","NO","2018-11-23","Results Status : Uncertified",43
"General","G-01","01","Kabul","کابل","کابل","1-1378-159",204,"M","Khaleqdad Balaaghi","خالقداد بلاغی ","خالقداد بلاغی ","NO","2018-11-23","Results Status : Uncertified",13
"General","G-01","01","Kabul","کابل","کابل","1-1693-3045",205,"F","Toorpekai Patman","تورپیکی پتمن","تورپیکی پتمن","NO","2018-11-23","Results Status : Uncertified",553
"General","G-01","01","Kabul","کابل","کابل","1-1547-22",206,"M","Dr. Abdul Ali Mohammadi","دوکتور عبدالعلی محمدی","دوکتور عبدالعلی محمدی","NO","2018-11-23","Results Status : Uncertified",307
"General","G-01","01","Kabul","کابل","کابل","1-1635-21",207,"M","Mohammad Mahdi Taqadusi","محمد مهدی تقدسی","محمد مهدی تقدسی","NO","2018-11-23","Results Status : Uncertified",1598
