candidate_code,candidate_name_dari,candidate_party_dari,candidate_gender,province_code,province_name_eng,candidate_party_transliterated,candidate_party_eng,notes
32-1013-44,استاد عبدالهادی وثیقی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1198-1117,استاد نجال دهقان نژاد,مستقل / خپلواک,F,32,Herat,,Independent,
32-1497-1180,اسد هللا مبارز,ملی وحدت ولسی تحریک,M,32,Herat,,,
32-1062-1144,اسدهللا احمدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1569-23,الحاج انجنیر شیر احمد نور,مستقل / خپلواک,M,32,Herat,,Independent,
32-1645-29,الحاج عبدالسالم قاضی زاده,مستقل / خپلواک,M,32,Herat,,Independent,
32-1074-46,الحاج غالم فاروق نظری,مستقل / خپلواک,M,32,Herat,,Independent,
32-1310-1132,الحاج محمد عارف نورزی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1545-13,الحاج نثار احمد اکبرزاده,مستقل / خپلواک,M,32,Herat,,Independent,
32-1165-1135,امان هللا حسینی,حزب اعتدال افغانستان,M,32,Herat,,,
32-1282-1114,امیر حمزه رامش,مستقل / خپلواک,M,32,Herat,,Independent,
32-1145-1134,امین هللا آزاد,مستقل / خپلواک,M,32,Herat,,Independent,
32-1557-38,انجینر عبدالرازق حکیمی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1025-1072,بشیر احمد خروش بارکزائی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1305-1066,بصیر احمد آروین طاهری,مستقل / خپلواک,M,32,Herat,,Independent,
32-1045-1113,بصیر احمد دانشیار بختیار,مستقل / خپلواک,M,32,Herat,,Independent,
32-1517-32,بصیره محمدی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1245-1082,ثریا رحیم صبحرنگ,مستقل / خپلواک,F,32,Herat,,Independent,
32-1318-1055,جاوید سلطانی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1094-1097,جمال الدین اسحاقی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1222-1061,جمعه گل رحمانی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1209-1125,جنرال احمد خان رحیمی غوری,حزب جنبش ملی اسالمی افغانستان,M,32,Herat,,,
32-1397-1062,حاجی احمد وحید عبیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1334-1093,حاجی حبیب هللا الحبیب,مستقل / خپلواک,M,32,Herat,,Independent,
,حاجی حبیب هللا غوریانی,مستقل / خپلواک,M,32,Herat,,Independent,MISSING
32-1665-1086,حاجی خلیل احمد شهید زاده,مستقل / خپلواک,M,32,Herat,,Independent,
32-1341-1104,حاجی زرین زرین,مستقل / خپلواک,M,32,Herat,,Independent,
32-1257-1075,حاجی شاه پور پوپل,مستقل / خپلواک,M,32,Herat,,Independent,
32-1146-41,حاجی غالم حیدر محمدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1169-1047,حاجی غالم یحی اکبر الکوزی,مستقل / خپلواک,M,32,Herat,,Independent,
32-3209-1118-1154,حاجی فیض احمد نورزئی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1141-26,حاجی محمد صادق قادری,مستقل / خپلواک,M,32,Herat,,Independent,
32-1637-1067,حاجی محمد عارف طیب,مستقل / خپلواک,M,32,Herat,,Independent,
32-1657-1108,حاجی نور احمد خان هفت با,مستقل / خپلواک,M,32,Herat,,Independent,
32-1409-1076,حاجیه استاد سعادت فتاحی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1110-1088,حاجیه سوسن بهبودزاده,مستقل / خپلواک,F,32,Herat,,Independent,
32-1469-1137,حبیب الرحمان پدرام,مستقل / خپلواک,M,32,Herat,,Independent,
32-1505-19,حمد شفیق بهروزیان,مستقل / خپلواک,M,32,Herat,,Independent,
32-1162-1100,حمد فرهاد بارک,مستقل / خپلواک,M,32,Herat,,Independent,
32-1593-11,حمد فرهاد مجیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1073-14,حمید هللا خادم,مستقل / خپلواک,M,32,Herat,,Independent,
32-1102-1091,خالد خالد,مستقل / خپلواک,M,32,Herat,,Independent,
32-1085-1133,داکتر آصف پاکزاد اسحقزای,مستقل / خپلواک,M,32,Herat,,Independent,
32-1609-1156,داکتر ذبیح هللا عزام,مستقل / خپلواک,M,32,Herat,,Independent,
32-1581-12,داکتر عبدالظاهر فیض زاده,مستقل / خپلواک,M,32,Herat,,Independent,
32-1265-1102,داکتر عزیز احمد جامی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1577-1057,داکتر غالم حضرت امینی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1401-1140,داکتر محمد امید غوری,مستقل / خپلواک,M,32,Herat,,Independent,
32-1381-1049,داکتر محمد صالح سلجوقی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1309-1119,داکتر نادر رادمنش علیزی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1633-1074,دکتور محمد عمر صمیم,مستقل / خپلواک,M,32,Herat,,Independent,
32-1001-1233,دوکتور سید عظیم فقیری,مستقل / خپلواک,M,32,Herat,,Independent,
32-1149-37,دوکتور نثار احمد مصدق,مستقل / خپلواک,M,32,Herat,,Independent,
32-1078-1064,رحیمه جامی,مستقل / خپلواک,F,32,Herat,,Independent,
32-320108-1533-1078,ریزه گل خلیل اسحاقزی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1382-34,زبیر عثمانی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1605-45,ستاد عبدالقیوم واحدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1238-1138,سمیع هللا اتل,مستقل / خپلواک,M,32,Herat,,Independent,
32-1185-1060,سمیه رامش,مستقل / خپلواک,F,32,Herat,,Independent,
32-1009-5,سید بالل عاصمی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1229-1094,سید جالل سادات,مستقل / خپلواک,M,32,Herat,,Independent,
32-1050-1116,سید خلیل قتالی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1313-1124,سید شریف یالنی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1081-1096,سید طاها صادق,مستقل / خپلواک,M,32,Herat,,Independent,
32-1158-1054,سید طاهر ظاهر,مستقل / خپلواک,M,32,Herat,,Independent,
32-1301-1129,سید عبدالعظیم قریشی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1197-1095,سید عبدهللا یوسفی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1105-1118,سید عظیم کبرزانی,مستقل / خپلواک,M,32,Herat,,Independent,
32-320103-1433-1107,سید غالم فاروق شیرزادی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1565-1101,سید محمد رفیع شفیق,مستقل / خپلواک,M,32,Herat,,Independent,
32-1453-1147,سید وزیر سادات,مستقل / خپلواک,M,32,Herat,,Independent,
32-1125-1168,سید یعقوب چشتی مودودی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1226-1106,سیف هللا سنگین نورزائی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1249-1110,سیمین بارکزی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1481-1059,شاه محمود سادات حکیمی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1685-1068,شهناز غوثی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1014-1143,شیال شهیدزاده,مستقل / خپلواک,F,32,Herat,,Independent,
32-1157-31,صفایت هللا حبیب زاده,مستقل / خپلواک,M,32,Herat,,Independent,
32-1174-35,ضمیره نبی زاده,مستقل / خپلواک,F,32,Herat,,Independent,
32-1417-1083,عاقله جمشیدی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1150-16,عبدالباقی یوسفی ترانسپورت,مستقل / خپلواک,M,32,Herat,,Independent,
32-1205-21,عبدالحبیب نورزی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1413-1120,عبدالحکیم محمدی,حزب حراست اسالمی افغانستان,M,32,Herat,,,
32-1485-1146,عبدالرحمن مولویزاده,مستقل / خپلواک,M,32,Herat,,Independent,
32-1130-1152,عبدالشکور ایوبی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1054-1145,عبدالعظیم حقدوست,مستقل / خپلواک,M,32,Herat,,Independent,
32-1177-1063,عبدالهادی جمشیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1270-1051,عبدالواحد یوسفزای توکلی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1029-28,علی جمعه محبی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1405-1092,عمر نصیر مجددی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1541-8,غالم جیالنی دقیق,مستقل / خپلواک,M,32,Herat,,Independent,
32-1237-1081,غالم جیالنی فیروزکوهی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1017-30,غالم حسن مجروح,مستقل / خپلواک,M,32,Herat,,Independent,
32-1653-1127,غالم حسین میهن دوست,مستقل / خپلواک,M,32,Herat,,Independent,
32-1065-1048,غالم سخی زرمتی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1246-1052,غالم سعید سعیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1161-6,غالم فاروق مجروح,مستقل / خپلواک,M,32,Herat,,Independent,
32-1418-1131,غالم محبوب اربابزاده بلوچ,مستقل / خپلواک,M,32,Herat,,Independent,
32-1201-3,غالم محمد کروخی,حزب اسالمی افغانستان,M,32,Herat,,,
32-1262-1151,فاطمه استانکزی بلوچ,مستقل / خپلواک,F,32,Herat,,Independent,
32-1314-24,فرشته مجددی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1106-1077,فضل احمد ذاکری,مستقل / خپلواک,M,32,Herat,,Independent,
32-1385-1,قاضی نذیر احمد حنفی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1457-1105,قیدا عفیف نیازی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1349-1122,کبرا جعفری,مستقل / خپلواک,F,32,Herat,,Independent,
32-1033-1056,گالب الدین عرب,مستقل / خپلواک,M,32,Herat,,Independent,
32-1289-1111,گل آقا جمشیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1697-7,ماریا بشیر,مستقل / خپلواک,F,32,Herat,,Independent,
32-1242-1171,محمد ابراهیم ایوبی,د افغانستان د ملی وحدت ولسی تحریک,M,32,Herat,,,
32-1294-1109,محمد اعظم اعظمی برنابادی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1261-1,محمد ایوب سعیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1221-1058,محمد باقر اعتمادی,حزب وحدت اسالمی افغانستان,M,32,Herat,,,
32-1285-1050,محمد جواد بیات,مستقل / خپلواک,M,32,Herat,,Independent,
32-1269-1071,محمد حنیف رضائی,حزب وحدت اسالمی افغانستان,M,32,Herat,,,
32-1329-4,محمد رضا خوشک وطندوست,محمد رفیق شهیر,M,32,Herat,,,
32-1173-2,محمد صادق یوسفی,حزب ملت افغانستان,M,32,Herat,,,
32-1321-43,محمد طارق نبی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1126-1136,محمد ظاهر شیرزی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1037-1098,محمد عارف کشکی جمشیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1117-39,محمد عمر روشان,مستقل / خپلواک,M,32,Herat,,Independent,
32-1021-1103,محمد مطهری,حزب وحدت اسالمی مردم افغانستان,M,32,Herat,,,
32-1258-9,محمد معروف فضلی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1322-1115,محمد مهدی افضلی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1034-1065,محمد ناصر عطائی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1030-18,محمد نسیم سیاه خان,مستقل / خپلواک,M,32,Herat,,Independent,
32-1093-1232,مژده نورزی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1225-1123,مسعوده کروخی,مستقل / خپلواک,F,32,Herat,,Independent,
32-1338-36,مطیع هللا نظری جمشیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1109-1150,ممتاز سروریار,مستقل / خپلواک,F,32,Herat,,Independent,
32-1441-10,منور شاه بهادری,مستقل / خپلواک,M,32,Herat,,Independent,
32-1170-42,مولوی گل احمد امینی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1649-1084,مین هللا میهن یار,مستقل / خپلواک,M,32,Herat,,Independent,
32-1290-1234,مینا نادری,مستقل / خپلواک,F,32,Herat,,Independent,
32-1461-17,ناهید احمدی فرید,مستقل / خپلواک,F,32,Herat,,Independent,
32-1002-20,نثار احمد رحمانی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1061-1089,نثار احمد فیضی غوریانی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1553-1090,نثار احمد یاسینی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1561-1166,نجمه رحیمی صدر,مستقل / خپلواک,F,32,Herat,,Independent,
32-1601-1087,نجیب احمد جمشیدی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1069-1231,نسرین ستوده,مستقل / خپلواک,F,32,Herat,,Independent,
32-1585-1080,نقیب هللا آروین,مستقل / خپلواک,M,32,Herat,,Independent,
32-1254-40,نور آقا شیندندوال,مستقل / خپلواک,M,32,Herat,,Independent,
32-1402-1155,نور احمد برزین خطیبی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1537-1073,وزیر احمد ارسلی,مستقل / خپلواک,M,32,Herat,,Independent,
32-1241-15,وکیل نعمت هللا سروری,مستقل / خپلواک,M,32,Herat,,Independent,
33-1070-27,احمدهللا نورزی,مستقل / خپلواک,M,33,Farah,,Independent,
33-1141-36,استاد حامد الهام,مستقل / خپلواک,M,33,Farah,,Independent,
33-1010-5,استاد حمیرا ایوبی,مستقل / خپلواک,F,33,Farah,,Independent,
33-1157-18,استاد شریفه سادات,مستقل / خپلواک,F,33,Farah,,Independent,
33-1509-35,استاد عبدالروف توحیدی,مستقل / خپلواک,M,33,Farah,,Independent,
,الحاج عبدالکریم شفق,جنبش ملی اسالمی,M,33,Farah,Junbesh-e-Milli,National Islamic Movement of Afghanistan,MISSING
33-1298-7,الحاج محمد سرور ثبات,مستقل / خپلواک,M,33,Farah,,Independent,
33-1326-10,الحاج نصرهللا نوری,مستقل / خپلواک,M,33,Farah,,Independent,
33-1149-28,انجینر شاه ولی حمیدی,مستقل / خپلواک,M,33,Farah,,Independent,
33-1297-17,انجینر فضل احمد مصلح,مستقل / خپلواک,M,33,Farah,,Independent,
33-1309-22,انجینر محمد سرور فراهی,مستقل / خپلواک,M,33,Farah,,Independent,
33-1142-15,بلقیس روشن,بهاوالدین شهنوازی,F,33,Farah,,NEED TRANSLATION,NEED TRANSLATION
33-1221-21,حاجی عبدالغنی نورزی,مستقل / خپلواک,M,33,Farah,,Independent,
33-1206-8,حاجی محمد ابراهیم خیرخواه,مستقل / خپلواک,M,33,Farah,,Independent,
33-1441-2,حکمت هللا نظری,مستقل / خپلواک,M,33,Farah,,Independent,
33-1021-12,دگر جنرال عبدالکریم فراهی,مستقل / خپلواک,M,33,Farah,,Independent,
33-1398-45,شیراحمد سناتور,مستقل / خپلواک,M,33,Farah,,Independent,
33-1593-6,عبدالجلیل بختور,مستقل / خپلواک,M,33,Farah,,Independent,
33-1461-24,عبدالحمید سیار,مستقل / خپلواک,M,33,Farah,,Independent,
33-1082-37,عبدالخالق امینی,مستقل / خپلواک,M,33,Farah,,Independent,
33-1161-14,عبدالخلیل افغان فراهی,مستقل / خپلواک,M,33,Farah,,Independent,
33-1001-42,عبدالرزاق فراه وال,مستقل / خپلواک,M,33,Farah,,Independent,
33-1305-4,عبدالستار حسینی,مستقل / خپلواک,M,33,Farah,,Independent,
