"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name","candidate_name_dari","candidate_name_pashto","candidate_votes","vote_share","candidate_rank","results_date","results_status"
32,"Hirat",338661,"32-1333-33",123,124,"Ahmad Wahid Taheri","احمد وحید طاهری","احمد وحید طاهری",3783,0.0111704624978961,28,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1629-1121",61,62,"Mohammad Mussa Rezaye","محمد موسی رضائی","محمد موسی رضائی",3711,0.0109578605153826,29,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1078-1064",45,45,"Rahima Jaami","رحیمه جامی","رحیمه جامی",3686,0.0108840403825655,30,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1557-38",10,10,"Eng Abdul Razeq Hakimi","انجینر عبدالرازق حکیمی","انجینر عبدالرازق حکیمی",3539,0.0104499780016004,31,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1145-1134",102,103,"Aminullah Azad","امین الله آزاد","امین الله آزاد",3494,0.0103171017625295,32,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1030-18",148,149,"Mohammad Nasim Seyah Khan","محمد نسیم سیاه خان","محمد نسیم سیاه خان",3484,0.0102875737094026,33,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1322-1115",140,141,"Mohammad Mahdi Afzali","محمد مهدی افضلی","محمد مهدی افضلی",3079,0.00909168755776425,34,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1309-1119",125,126,"Dr Nader Radmanesh Alizai","داکتر نادر رادمنش علیزی","داکتر نادر رادمنش علیزی",2967,0.00876097336274327,35,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1569-23",100,101,"Alhaj Eng Shir Ahmad Noor","الحاج انجنیر شیر احمد نور","الحاج انجنیر شیر احمد نور",2900,0.00856313540679322,36,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1313-1124",26,26,"Sayed Sharif Yalani","سید شریف یلانی","سید شریف یلانی",2829,0.00835348622959242,37,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1225-1123",44,44,"Masooda Karokhi","مسعوده کروخی","مسعوده کروخی",2822,0.00833281659240361,38,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1073-14",53,53,"Hamidullah Khadem","حمید الله خادم","حمید الله خادم",2693,0.00795190470706695,39,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1418-1131",71,72,"Ghullam Mahboob Arbabzada Baloch","غلام محبوب اربابزاده بلوچ","غلام محبوب اربابزاده بلوچ",2543,0.00750898391016385,40,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1285-1050",128,129,"Mohammad Jawad Bayat","محمد جواد بیات","محمد جواد بیات",2508,0.0074056357242198,41,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1382-34",93,94,"Zubair Osmani","زبیر عثمانی","زبیر عثمانی",2504,0.00739382450296905,42,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1281-3",42,42,"Mohammad Rafiq Shahir","محمد رفیق شهیر","محمد رفیق شهیر",2504,0.00739382450296905,42,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1258-9",73,74,"Mohammad Maroof Fazli","محمد معروف فضلی","محمد معروف فضلی",2441,0.00720779776826974,43,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1249-1110",30,30,"Simin Barikzai","سیمین بارکزی","سیمین بارکزی",2323,0.00685936674137264,44,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1265-1102",138,139,"Dr Aziz Ahmad Jami","داکتر عزیز احمد جامی","داکتر عزیز احمد جامی",2217,0.00654636937822779,45,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1689-1085",31,31,"Ustad Abdul Rahman Azizi","استاد عبدالرحمن عزیزی","استاد عبدالرحمن عزیزی",2213,0.00653455815697704,46,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1045-1113",11,11,"Basir Ahmad Daneshyar Bakhtyar","بصیر احمد دانشیار بختیار","بصیر احمد دانشیار بختیار",2168,0.00640168191790611,47,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1693-1099",155,156,"Ahmad Farzad Alam","احمد فرزاد علم","احمد فرزاد علم",2074,0.0061241182185135,48,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1341-1104",95,96,"Haji Zarin Zarin","حاجی زرین زرین","حاجی زرین زرین",2062,0.00608868455476125,49,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1321-43",58,58,"Mohammad Tariq Nabi","محمد طارق نبی","محمد طارق نبی",2035,0.00600895881131869,50,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1645-29",150,151,"Alhaj Abdul Salam Qazizadah","الحاج عبدالسلام قاضی زاده","الحاج عبدالسلام قاضی زاده",2034,0.00600600600600601,51,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1338-36",97,98,"Mutiullah Nazari Jamshidi","مطیع الله نظری جمشیدی","مطیع الله نظری جمشیدی",2004,0.00591742184662539,52,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1461-17",129,130,"Nahid Ahmadi Farid","ناهید احمدی فرید","ناهید احمدی فرید",1959,0.00578454560755446,53,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1001-1233",1,1,"Dr Sayed Azim Faqiri","دوکتور سید عظیم فقیری","دوکتور سید عظیم فقیری",1851,0.00546564263378423,54,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1337-4",108,109,"Ahmad Jawid Zeyaratjahi","احمد جاوید زیارتجاهی","احمد جاوید زیارتجاهی",1847,0.00545383141253348,55,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1633-1074",15,15,"Dr Mohammad Omar Samim","دکتور محمد عمر صمیم","دکتور محمد عمر صمیم",1824,0.00538591689034167,56,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1162-1100",57,57,"Ahmad Farhad Barik","احمد فرهاد بارک","احمد فرهاد بارک",1823,0.00538296408502898,57,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1050-1116",54,54,"Sayed Khalil Qataali","سید خلیل قتالی","سید خلیل قتالی",1809,0.00534162481065136,58,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1401-1140",135,136,"Dr Mohammad Omid Ghori","داکتر محمد امید غوری","داکتر محمد امید غوری",1794,0.00529733273096105,59,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1289-1111",94,95,"Gull Aqa Jamshidi","گل آقا جمشیدی","گل آقا جمشیدی",1794,0.00529733273096105,59,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1181-1046",72,73,"Ustad Shirin Shahabi","استاد شیرین شهابی","استاد شیرین شهابی",1737,0.00512902282813787,60,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1685-1068",114,115,"Shahnaz Ghawsi","شهناز غوثی","شهناز غوثی",1715,0.00506406111125875,61,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1613-22",2,2,"Ahmad Khalid Dost","احمد خالد دوست","احمد خالد دوست",1687,0.00498138256250351,62,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1198-1117",3,3,"Ustad Najla Dehqan Nezhad","استاد نجلا دهقان نژاد","استاد نجلا دهقان نژاد",1664,0.0049134680403117,63,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1290-1234",66,67,"Mina Naderi","مینا نادری","مینا نادری",1654,0.00488393998718482,64,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1697-7",47,47,"Marya Bashir","ماریا بشیر","ماریا بشیر",1654,0.00488393998718482,64,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1117-39",157,158,"Mohammad Omar Roshan","محمد عمر روشان","محمد عمر روشان",1600,0.00472448850029971,65,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1221-1058",69,70,"Mohammad Baqer Etemadi","محمد باقر اعتمادی","محمد باقر اعتمادی",1591,0.00469791325248552,66,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1485-1146",5,5,"Abdul Rahman Mawlawizadah","عبدالرحمن مولویزاده","عبدالرحمن مولویزاده",1568,0.00462999873029372,67,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1017-30",62,63,"Ghullam Hassan Majroh","غلام حسن مجروح","غلام حسن مجروح",1511,0.00446168882747054,68,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1205-21",50,50,"Abdul Habib Noorzai","عبدالحبیب نورزی","عبدالحبیب نورزی",1410,0.00416345549088912,69,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1261-1",156,157,"Mohammad Ayoub Sayeedi","محمد ایوب سعیدی","محمد ایوب سعیدی",1397,0.00412506902182418,70,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1158-1054",19,19,"Sayed Taher Zaher","سید طاهر ظاهر","سید طاهر ظاهر",1358,0.00400990961462938,71,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1241-15",59,59,"Wakil Nematullah Sarwari","وکیل نعمت الله سروری","وکیل نعمت الله سروری",1357,0.00400695680931669,72,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1065-1048",34,34,"Ghullam Sakhi Zurmati","غلام سخی زرمتی","غلام سخی زرمتی",1345,0.00397152314556444,73,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1541-8",63,64,"Ghullam Jelani Daqiq","غلام جیلانی دقیق","غلام جیلانی دقیق",1339,0.00395380631368832,74,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1033-1056",146,147,"Gullabuddin Arab","گلاب الدین عرب","گلاب الدین عرب",1320,0.00389770301274726,75,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1593-11",132,133,"Ahmad Farhad Majidi","احمد فرهاد مجیدی","احمد فرهاد مجیدی",1308,0.00386226934899501,76,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1002-20",83,84,"Nesar Ahmad Rahmani","نثار احمد رحمانی","نثار احمد رحمانی",1274,0.00376187396836364,77,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1517-32",126,127,"Basira Mohammadi","بصیره محمدی","بصیره محمدی",1260,0.00372053469398602,78,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1170-42",87,88,"Mawlawi Gull Ahmad Amini","مولوی گل احمد امینی","مولوی گل احمد امینی",1124,0.00331895317146055,79,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1537-1073",41,41,"Wazir Ahmad Arsali","وزیر احمد ارسلی","وزیر احمد ارسلی",1105,0.00326284987051949,80,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1605-45",86,87,"Ustad Abdul Qayoum Wahedi","استاد عبدالقیوم واحدی","استاد عبدالقیوم واحدی",1095,0.00323332181739261,81,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1037-1098",35,35,"Mohammad Aref Kushki Jamshidi","محمد عارف کشکی جمشیدی","محمد عارف کشکی جمشیدی",1069,0.00315654887926274,82,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1314-24",37,37,"Freshta Mujadidi","فرشته مجددی","فرشته مجددی",993,0.00293213567549851,83,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-320108-1533-1078",147,148,"Reza Gull Khalil Isshaqzai","ریزه گل خلیل اسحاقزی","ریزه گل خلیل اسحاقزی",978,0.0028878435958082,84,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1146-41",48,48,"Haji Ghullam Haidar Mohammad","حاجی غلام حیدر محمدی","حاجی غلام حیدر محمدی",972,0.00287012676393207,85,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1126-1136",46,46,"Mohammad Zaher Shirzai","محمد ظاهر شیرزی","محمد ظاهر شیرزی",941,0.00277858979923877,86,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1201-3",149,150,"Ghullam Mohammad Karokhi","غلام محمد کروخی","غلام محمد کروخی",927,0.00273725052486114,87,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1334-1093",38,38,"Haji Habibullah Alhabib","حاجی حبیب الله الحبیب","حاجی حبیب الله الحبیب",909,0.00268410002923277,88,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1034-1065",99,100,"Mohammad Naser Attaye","محمد ناصر عطائی","محمد ناصر عطائی",853,0.00251874293172228,89,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1237-1081",39,39,"Ghullam Jelani Ferozkohi","غلام جیلانی فیروزکوهی","غلام جیلانی فیروزکوهی",833,0.00245968682546854,90,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-320103-1433-1107",82,83,"Sayed Ghullam Farooq Shirzadi","سید غلام فاروق شیرزادی","سید غلام فاروق شیرزادی",818,0.00241539474577823,91,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1254-40",60,61,"Noor Aqa Shindandwal","نور آقا شیندندوال","نور آقا شیندندوال",817,0.00241244194046554,92,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1021-1103",116,117,"Mohammad Motahari","محمد مطهری","محمد مطهری",800,0.00236224425014985,93,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1149-37",17,17,"Dr Nesar Ahmad Musadeq","دوکتور نثار احمد مصدق","دوکتور نثار احمد مصدق",800,0.00236224425014985,93,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1497-1180",98,99,"Assadullah Mubarez","اسد الله مبارز","اسد الله مبارز",796,0.00235043302889911,94,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1649-1084",154,155,"Aminullah Maihanyar","امین الله میهن یار","امین الله میهن یار",786,0.00232090497577223,95,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1565-1101",85,86,"Sayed Mohammad Rafi Shafiq","سید محمد رفیع شفیق","سید محمد رفیع شفیق",784,0.00231499936514686,96,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1390-27",29,29,"Ustad Parwana Rasooli Daneshyar","استاد پروانه رسولی دانشیار","استاد پروانه رسولی دانشیار",778,0.00229728253327073,97,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1282-1114",81,82,"Amir Hamza Ramesh","امیر حمزه رامش","امیر حمزه رامش",770,0.00227366009076924,98,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1409-1076",20,20,"Hajia Ustad Saadat Fatahi","حاجیه استاد سعادت فتاحی","حاجیه استاد سعادت فتاحی",710,0.002096491772008,99,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1150-16",103,104,"Abdul Baqi Yousufi Transport","عبدالباقی یوسفی ترانسپورت","عبدالباقی یوسفی ترانسپورت",685,0.00202267163919081,100,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1157-31",25,25,"Safayatullah Habibzadah","صفایت الله حبیب زاده","صفایت الله حبیب زاده",685,0.00202267163919081,100,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1174-35",137,138,"Zamira Nabizadah","ضمیره نبی زاده","ضمیره نبی زاده",643,0.00189865381605795,101,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1094-1097",152,153,"Jamaluddin isshaqi","جمال الدین اسحاقی","جمال الدین اسحاقی",636,0.00187798417886913,102,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1561-1166",32,32,"Najma Rahimi Sadr","نجمه رحیمی صدر","نجمه رحیمی صدر",616,0.00181892807261539,103,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1185-1060",79,80,"Samia Ramesh","سمیه رامش","سمیه رامش",603,0.00178054160355045,104,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1229-1094",6,6,"Sayed Jalal Sadat","سید جلال سادات","سید جلال سادات",565,0.00166833500166833,105,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1509-1139",77,78,"Arezo Azizi","آرزو عزیزی","آرزو عزیزی",556,0.00164175975385415,106,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1417-1083",118,119,"Aqela Jamshidi","عاقله جمشیدی","عاقله جمشیدی",532,0.00157089242634965,107,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1601-1087",18,18,"Najib Ahmad Jamshidi","نجیب احمد جمشیدی","نجیب احمد جمشیدی",532,0.00157089242634965,107,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1577-1057",120,121,"Dr Ghullam Hazrat Amini","داکتر غلام حضرت امینی","داکتر غلام حضرت امینی",506,0.00149411948821978,108,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1310-1132",119,120,"Alhaj Mohammad Aref Noorzai","الحاج محمد عارف نورزی","الحاج محمد عارف نورزی",494,0.00145868582446754,109,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1481-1059",33,33,"Shah Mahmood Sadat Hakimi","شاه محمود سادات حکیمی","شاه محمود سادات حکیمی",460,0.00135829044383617,110,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1270-1051",151,152,"Abdul Wahed Yousufzai Tawakali","عبدالواحد یوسفزای توکلی","عبدالواحد یوسفزای توکلی",445,0.00131399836414586,111,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1413-1120",105,106,"Abdul Hakim Mohammadi","عبدالحکیم محمدی","عبدالحکیم محمدی",434,0.0012815175057063,112,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1345-1053",145,146,"Ihsanullah Ahmad Karokhi","احسان احمد کروخی","احسان احمد کروخی",431,0.00127265908976823,113,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1226-1106",55,55,"Saifullah Sangin Noorzai","سیف الله سنگین نورزائی","سیف الله سنگین نورزائی",404,0.00119293334632568,114,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1025-1072",80,81,"Bashir Ahmad Khrosh Barikzai","بشیر احمد خروش بارکزائی","بشیر احمد خروش بارکزائی",396,0.00116931090382418,115,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1653-1127",12,12,"Ghullam Hussain Maihandost","غلام حسین میهن دوست","غلام حسین میهن دوست",385,0.00113683004538462,116,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1245-1082",142,143,"Suraya Rahim Sobhrang","ثریا رحیم صبحرنگ","ثریا رحیم صبحرنگ",375,0.00110730199225774,117,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1109-1150",43,43,"Mumtaz Sarwaryar","ممتاز سروریار","ممتاز سروریار",361,0.00106596271788012,118,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1125-1168",24,24,"Sayed Yaqoob Cheshti Mawdodi","سید یعقوب چشتی مودودی","سید یعقوب چشتی مودودی",356,0.00105119869131669,119,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1294-1109",74,75,"Mohammad Azam Azami Barnabadi","محمد اعظم اعظمی برنابادی","محمد اعظم اعظمی برنابادی",336,0.000992142585062939,120,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1318-1055",92,93,"Jawid Sultani","جاوید سلطانی","جاوید سلطانی",313,0.000924228062871131,121,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1110-1088",89,90,"Hajia Susan Behbodzadah","حاجیه سوسن بهبودزاده","حاجیه سوسن بهبودزاده",307,0.000906511230995007,122,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1505-19",122,123,"Ahmad Shafiq Behrozyan","احمد شفیق بهروزیان","احمد شفیق بهروزیان",302,0.00089174720443157,123,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1102-1091",90,91,"Khalid Khalid","خالد خالد","خالد خالد",302,0.00089174720443157,123,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1246-1052",134,135,"Ghullam Sayeed Sayeedi","غلام سعید سعیدی","غلام سعید سعیدی",300,0.000885841593806196,124,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1402-1155",121,122,"Noor Ahmad Barzin Khatibi","نور احمد برزین خطیبی","نور احمد برزین خطیبی",279,0.000823832682239762,125,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1242-1171",13,13,"Mohammad Ibrahim Ayoubi","محمد ابراهیم ایوبی","محمد ابراهیم ایوبی",274,0.000809068655676325,126,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1457-1105",49,49,"Qaida Afif Neyazai","قیدا عفیف نیازی","قیدا عفیف نیازی",254,0.000750012549422579,127,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1085-1133",21,21,"Dr Asef Pakzad Isshaqzaai","داکتر آصف پاکزاد اسحقزای","داکتر آصف پاکزاد اسحقزای",253,0.000747059744109892,128,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1129-1142",9,9,"Edris Yousuf","ادریس یوسف","ادریس یوسف",246,0.00072639010692108,129,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1609-1156",67,68,"Dr Zabiullah Aazem","داکتر ذبیح الله عزام","داکتر ذبیح الله عزام",245,0.000723437301608393,130,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1054-1145",4,4,"Abdul Azim Haqdost","عبدالعظیم حقدوست","عبدالعظیم حقدوست",239,0.000705720469732269,131,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1197-1095",144,145,"Sayed Abdullah Yousufi","سید عبدالله یوسفی","سید عبدالله یوسفی",233,0.000688003637856145,132,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-3209-1118-1154",16,16,"Haji Faiz Ahmad Noorzai","حاجی فیض احمد نورزئی","حاجی فیض احمد نورزئی",230,0.000679145221918083,133,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1093-1232",106,107,"Muzhda Noorzai","مژده نورزی","مژده نورزی",218,0.000643711558165835,134,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1106-1077",14,14,"Fazel Ahmad Zakeri","فضل احمد ذاکری","فضل احمد ذاکری",201,0.000593513867850151,135,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1553-1090",124,125,"Nesar Ahmad Yasini","نثار احمد یاسینی","نثار احمد یاسینی",195,0.000575797035974027,136,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1238-1138",115,116,"Samiullah Atal","سمیع الله اتل","سمیع الله اتل",169,0.000499024097844157,137,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1349-1122",68,69,"Kubra Jafari","کبرا جعفری","کبرا جعفری",158,0.000466543239404596,138,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1165-1135",22,22,"Amanullah Hussaini","امان الله حسینی","امان الله حسینی",146,0.000431109575652349,139,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1453-1147",78,79,"Sayed Wazir Sadat","سید وزیر سادات","سید وزیر سادات",140,0.000413392743776225,140,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1301-1129",130,131,"Sayed Abdul Azim Quraishi","سید عبدالعظیم قریشی","سید عبدالعظیم قریشی",98,0.000289374920643357,141,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1069-1231",139,140,"Nasrin Stodah","نسرین ستوده","نسرین ستوده",93,0.000274610894079921,142,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1262-1151",107,108,"Fatema Stanikzai Baloch","فاطمه استانکزی بلوچ","فاطمه استانکزی بلوچ",79,0.000233271619702298,143,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1397-1062",84,85,"Haji Ahmad Wahid Obaidi","حاجی احمد وحید عبیدی","حاجی احمد وحید عبیدی",73,0.000215554787826174,144,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1029-28",113,114,"Ali Jumma Mohebi","علی جمعه محبی","علی جمعه محبی",60,0.000177168318761239,145,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1014-1143",136,137,"Shila Shahidzadah","شیلا شهیدزاده","شیلا شهیدزاده",53,0.000156498681572428,146,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1269-1071",111,112,"Mohammad Hanif Rezaye","محمد حنیف رضائی","محمد حنیف رضائی",50,0.000147640265634366,147,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1465-1069",76,77,"Ahmad Wahid Tokhi","احمد وحید توخی","احمد وحید توخی",44,0.000129923433758242,148,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1209-1125",117,118,"Gen Ahmad Khan Rahimi Ghori","جنرال احمد خان رحیمی غوری","جنرال احمد خان رحیمی غوری",40,0.000118112212507493,149,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1173-2",75,76,"Mohammad Sadeq Yousufi","محمد صادق یوسفی","محمد صادق یوسفی",33,0.0000974425753186815,150,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1130-1152",70,71,"Abdul Shokor Ayoubi","عبدالشکور ایوبی","عبدالشکور ایوبی",24,0.0000708673275044956,151,"2018-11-23","Results Status : Uncertified"
32,"Hirat",338661,"32-1062-1144",88,89,"Assadullah Ahmadi","اسدالله احمدی","اسدالله احمدی",21,0.0000620089115664337,152,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1397-26",17,17,"Humayoun Shahidzadah","همایون شهید زاده","همایون شهید زاده",2474,0.0954659463631102,1,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1305-4",36,37,"Abdul Satar Hussaini","عبدالستار حسینی","عبدالستار حسینی",1869,0.0721203935944434,2,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1541-1",11,11,"Abdul Nasir Farahi","عبدالنصیر فراهی","عبدالنصیر فراهی",1658,0.063978390893305,3,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1593-6",26,26,"Abdul Jalil Bakhtwar","عبدالجلیل بختور","عبدالجلیل بختور",1483,0.0572255450511287,4,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1441-2",30,30,"Hekmatullah Nazari","حکمت الله نظری","حکمت الله نظری",1474,0.0568782558363882,5,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1505-16",39,40,"Abdul Ghafar Arman","عبدالغفار ارمان","عبدالغفار ارمان",1472,0.0568010804553347,6,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1093-9",1,1,"Abdul Same Samim","عبدالسمیع صمیم","عبدالسمیع صمیم",1455,0.0561450897163805,7,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1001-42",9,9,"Abdul Rezaq Farahwal","عبدالرزاق فراه وال","عبدالرزاق فراه وال",1326,0.0511672776384333,8,"2018-11-23","Results Status : Uncertified"
33,"Farah",25915,"33-1326-10",41,42,"Alhaj Nasrullah Noori","الحاج نصرالله نوری","الحاج نصرالله نوری",1235,0.0476557978005016,9,"2018-11-23","Results Status : Uncertified"
